Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
28,Yes,Renewable Asset Mgmt,Asset Manager,Mechanical Engineering,5,5,4,1,3,Married,7756,1,No,Travel_Rarely,3,13,5,0,1,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
30,Yes,Grid Operations,Power Grid Engineer,Mechanical Engineering,5,7,3,2,4,Single,10355,3,Yes,Travel_Rarely,3,24,2,4,10,3,0,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
42,Yes,Renewable Asset Mgmt,Safety Officer,Electrical Engineering,2,1,1,4,4,Divorced,8787,3,Yes,Travel_Rarely,3,25,3,2,4,2,2,2,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
29,Yes,Grid Operations,Asset Manager,Electrical Engineering,3,12,2,2,3,Married,9423,1,No,Travel_Rarely,4,23,1,3,11,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
43,Yes,Field Engineering,Power Grid Engineer,Mechanical Engineering,2,1,2,4,4,Married,9575,3,No,Travel_Rarely,3,22,3,2,8,2,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
36,No,Renewable Asset Mgmt,Asset Manager,Geology,3,10,4,3,3,Single,7868,5,No,Travel_Frequently,3,19,4,3,3,0,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
39,Yes,Grid Operations,Asset Manager,Mechanical Engineering,4,3,2,3,1,Single,9159,4,No,Travel_Rarely,3,17,2,5,6,1,2,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
38,No,Renewable Asset Mgmt,Field Operations Tech,Geology,5,45,2,2,4,Married,7297,2,Yes,Travel_Rarely,3,24,1,0,0,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
22,No,Renewable Asset Mgmt,Power Grid Engineer,Geology,4,7,2,2,4,Married,8470,2,Yes,Travel_Frequently,4,17,2,0,4,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
31,No,Field Engineering,Power Grid Engineer,Electrical Engineering,4,8,3,2,2,Single,9188,1,No,Travel_Frequently,4,12,3,6,9,3,0,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
41,Yes,Grid Operations,Safety Officer,Mechanical Engineering,3,8,2,3,1,Divorced,10590,2,Yes,Travel_Frequently,3,24,2,10,14,2,3,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
34,Yes,Renewable Asset Mgmt,Power Grid Engineer,Electrical Engineering,4,4,4,3,1,Single,11492,2,Yes,Travel_Frequently,3,25,1,0,16,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
41,Yes,Field Engineering,Power Grid Engineer,Geology,3,1,3,2,2,Single,10267,4,No,Travel_Frequently,3,21,1,2,14,0,2,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
22,No,Field Engineering,Asset Manager,Geology,3,4,3,2,4,Married,8446,2,Yes,Travel_Frequently,4,16,4,2,3,0,2,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
35,No,Renewable Asset Mgmt,Power Grid Engineer,Mechanical Engineering,3,25,2,2,4,Married,11121,1,No,Travel_Frequently,3,17,5,6,14,3,2,2,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
36,Yes,Renewable Asset Mgmt,Power Grid Engineer,Mechanical Engineering,4,2,2,2,3,Single,8539,3,No,Travel_Frequently,4,25,3,4,6,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
46,Yes,Grid Operations,Safety Officer,Geology,4,4,3,2,3,Divorced,8116,4,No,Travel_Frequently,3,14,2,0,3,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
26,No,Field Engineering,Safety Officer,Electrical Engineering,3,2,3,1,2,Single,7666,0,Yes,Travel_Frequently,3,24,1,0,2,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
27,Yes,Grid Operations,Power Grid Engineer,Electrical Engineering,3,20,2,2,2,Married,10190,2,No,Travel_Rarely,3,23,4,2,9,1,0,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
51,No,Field Engineering,Safety Officer,Electrical Engineering,3,1,3,4,3,Married,10605,3,No,Travel_Frequently,3,13,5,2,10,2,1,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
41,No,Renewable Asset Mgmt,Safety Officer,Geology,4,9,3,3,2,Single,9133,2,No,Travel_Rarely,3,16,2,0,6,0,0,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
40,No,Field Engineering,Field Operations Tech,Electrical Engineering,3,7,2,3,4,Married,8204,0,No,Travel_Rarely,3,14,4,0,2,0,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
24,No,Field Engineering,Safety Officer,Geology,3,1,3,2,1,Single,9253,4,No,Travel_Frequently,3,12,2,4,6,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
23,Yes,Grid Operations,Field Operations Tech,Mechanical Engineering,3,1,3,2,3,Single,8625,3,No,Travel_Frequently,3,23,2,2,5,2,1,2,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
26,No,Renewable Asset Mgmt,Safety Officer,Geology,3,1,1,2,2,Divorced,9465,4,Yes,Travel_Rarely,3,13,2,4,8,4,1,4,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
38,No,Renewable Asset Mgmt,Asset Manager,Geology,4,11,1,3,3,Single,12226,3,Yes,Travel_Frequently,3,13,1,8,15,6,0,5,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
37,No,Renewable Asset Mgmt,Field Operations Tech,Electrical Engineering,3,17,1,1,3,Divorced,13105,2,No,Travel_Frequently,4,19,2,4,18,4,4,3,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
26,No,Renewable Asset Mgmt,Field Operations Tech,Geology,3,2,3,3,3,Divorced,8354,1,No,Travel_Rarely,3,12,2,1,3,0,1,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
37,No,Renewable Asset Mgmt,Power Grid Engineer,Geology,3,3,3,3,3,Single,10306,4,No,Travel_Frequently,3,15,5,4,9,0,2,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
54,Yes,Grid Operations,Power Grid Engineer,Geology,3,33,4,2,2,Divorced,8985,1,No,Travel_Frequently,3,25,5,2,7,2,0,2,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
46,No,Field Engineering,Safety Officer,Geology,2,19,1,3,3,Single,8393,2,No,Travel_Rarely,3,15,5,3,3,3,0,2,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
40,Yes,Field Engineering,Field Operations Tech,Electrical Engineering,3,1,4,3,4,Divorced,8039,4,No,Travel_Rarely,3,24,5,1,1,0,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
32,Yes,Grid Operations,Asset Manager,Geology,3,4,1,2,4,Married,7493,4,No,Travel_Rarely,3,22,1,0,1,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
34,No,Field Engineering,Safety Officer,Geology,4,19,1,1,3,Married,8017,3,Yes,Travel_Rarely,3,17,1,1,2,0,1,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
36,Yes,Renewable Asset Mgmt,Field Operations Tech,Mechanical Engineering,2,3,1,4,1,Single,7909,2,No,Travel_Rarely,4,25,2,1,2,0,1,1,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
55,No,Renewable Asset Mgmt,Field Operations Tech,Electrical Engineering,3,7,4,3,1,Single,9254,6,No,Travel_Frequently,4,21,1,2,5,0,0,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
24,Yes,Field Engineering,Field Operations Tech,Electrical Engineering,4,11,2,2,2,Single,9439,5,Yes,Travel_Frequently,4,24,1,1,6,1,1,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
47,No,Grid Operations,Asset Manager,Mechanical Engineering,3,13,2,3,3,Single,8542,3,No,Travel_Frequently,3,13,1,4,6,4,2,1,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
37,No,Renewable Asset Mgmt,Field Operations Tech,Electrical Engineering,2,15,3,3,3,Married,8223,4,Yes,Travel_Rarely,3,18,2,1,2,0,1,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
33,No,Field Engineering,Field Operations Tech,Electrical Engineering,2,10,3,4,2,Divorced,11773,4,Yes,Travel_Rarely,3,14,2,1,15,1,1,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
32,No,Renewable Asset Mgmt,Field Operations Tech,Mechanical Engineering,3,15,3,3,1,Divorced,10224,0,Yes,Travel_Rarely,3,16,5,0,9,0,0,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
29,Yes,Field Engineering,Power Grid Engineer,Mechanical Engineering,3,2,4,4,1,Married,8560,3,No,Travel_Frequently,3,21,5,3,4,1,0,1,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
46,Yes,Field Engineering,Safety Officer,Electrical Engineering,1,11,3,1,2,Divorced,9198,2,Yes,Travel_Frequently,3,20,2,2,9,0,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
38,No,Grid Operations,Safety Officer,Electrical Engineering,3,1,4,3,3,Single,11364,2,No,Travel_Frequently,3,12,3,7,13,4,0,2,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
21,No,Grid Operations,Safety Officer,Geology,5,2,3,3,1,Married,8374,2,No,Travel_Frequently,4,15,4,0,3,0,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
40,Yes,Grid Operations,Asset Manager,Geology,4,1,2,3,4,Divorced,9504,3,Yes,Travel_Rarely,4,23,3,2,8,1,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
38,No,Grid Operations,Asset Manager,Mechanical Engineering,5,14,2,3,3,Married,8968,2,No,Travel_Frequently,3,18,4,6,8,5,2,2,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
32,Yes,Field Engineering,Field Operations Tech,Mechanical Engineering,4,36,3,3,3,Divorced,8709,0,No,Travel_Frequently,3,11,5,4,5,3,0,2,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
24,No,Grid Operations,Power Grid Engineer,Electrical Engineering,3,1,3,3,2,Single,8135,2,Yes,Travel_Frequently,3,25,1,1,2,0,1,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
45,No,Grid Operations,Asset Manager,Electrical Engineering,3,2,4,3,2,Divorced,15644,2,Yes,Travel_Frequently,3,15,4,6,27,6,1,6,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
34,Yes,Renewable Asset Mgmt,Power Grid Engineer,Electrical Engineering,2,1,4,4,1,Single,8577,4,No,Travel_Frequently,4,22,1,6,6,1,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
41,No,Grid Operations,Power Grid Engineer,Mechanical Engineering,5,6,4,4,3,Married,9259,4,No,Travel_Frequently,3,19,4,3,6,0,1,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
32,Yes,Field Engineering,Safety Officer,Geology,3,2,2,2,1,Single,9958,4,No,Travel_Rarely,3,17,1,7,10,3,1,1,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
46,No,Grid Operations,Power Grid Engineer,Mechanical Engineering,5,6,3,1,2,Married,7763,1,No,Travel_Rarely,3,17,3,1,2,0,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
43,No,Field Engineering,Safety Officer,Mechanical Engineering,5,1,4,3,1,Married,8975,0,No,Travel_Frequently,3,13,4,6,6,2,0,1,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
35,No,Renewable Asset Mgmt,Safety Officer,Electrical Engineering,5,1,2,3,3,Divorced,11011,5,Yes,Travel_Rarely,3,25,4,10,11,5,0,5,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
35,Yes,Field Engineering,Field Operations Tech,Geology,3,1,4,2,4,Single,10434,7,Yes,Travel_Rarely,4,13,1,15,16,8,0,7,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
23,No,Field Engineering,Field Operations Tech,Electrical Engineering,4,1,3,3,4,Single,9094,2,Yes,Travel_Frequently,3,20,4,3,5,1,3,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
34,No,Field Engineering,Power Grid Engineer,Mechanical Engineering,4,8,3,4,4,Single,7919,2,No,Travel_Rarely,3,11,4,3,3,0,3,2,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
44,Yes,Renewable Asset Mgmt,Field Operations Tech,Electrical Engineering,3,6,3,4,2,Single,9775,2,Yes,Travel_Frequently,3,17,1,6,8,5,6,6,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
29,Yes,Field Engineering,Power Grid Engineer,Electrical Engineering,5,6,1,4,3,Married,10549,3,No,Travel_Rarely,3,15,4,9,10,4,0,4,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
30,No,Grid Operations,Asset Manager,Geology,3,2,4,3,1,Single,10325,1,No,Travel_Rarely,3,17,1,2,9,0,1,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
34,No,Grid Operations,Asset Manager,Geology,3,5,3,4,3,Single,10443,3,No,Travel_Rarely,3,24,1,2,16,2,2,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
46,No,Grid Operations,Safety Officer,Mechanical Engineering,3,1,3,3,3,Single,7819,2,No,Travel_Rarely,3,14,2,1,1,1,0,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
43,No,Grid Operations,Safety Officer,Mechanical Engineering,3,10,4,2,2,Single,9707,3,No,Travel_Frequently,3,16,3,6,12,5,1,1,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
31,Yes,Renewable Asset Mgmt,Power Grid Engineer,Electrical Engineering,3,15,2,2,1,Divorced,8419,3,No,Travel_Rarely,3,17,4,0,4,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
22,No,Field Engineering,Field Operations Tech,Electrical Engineering,3,9,1,2,3,Single,8114,3,No,Travel_Frequently,3,22,2,0,4,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
45,No,Renewable Asset Mgmt,Field Operations Tech,Geology,3,20,2,4,4,Married,8515,2,Yes,Travel_Rarely,3,24,5,6,6,2,4,2,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
39,Yes,Field Engineering,Asset Manager,Mechanical Engineering,4,5,4,3,3,Divorced,8936,1,Yes,Travel_Frequently,3,12,3,1,7,0,1,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
30,No,Grid Operations,Asset Manager,Electrical Engineering,3,12,2,4,3,Divorced,9497,3,Yes,Travel_Rarely,3,25,5,5,8,1,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
35,Yes,Grid Operations,Field Operations Tech,Mechanical Engineering,5,10,3,4,3,Single,9993,1,Yes,Travel_Frequently,3,18,4,6,9,4,4,4,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
23,Yes,Field Engineering,Power Grid Engineer,Electrical Engineering,4,2,3,3,3,Divorced,7612,1,Yes,Travel_Frequently,3,24,5,0,0,0,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
31,No,Grid Operations,Safety Officer,Mechanical Engineering,3,1,2,2,4,Married,10205,2,No,Travel_Rarely,4,14,4,5,10,5,4,2,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
26,No,Field Engineering,Field Operations Tech,Geology,5,17,3,2,1,Divorced,8787,3,No,Travel_Frequently,3,15,3,1,8,0,0,0,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
45,No,Grid Operations,Field Operations Tech,Electrical Engineering,1,3,3,3,2,Married,8895,3,No,Travel_Rarely,4,18,4,5,5,3,4,1,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
41,No,Renewable Asset Mgmt,Field Operations Tech,Geology,2,20,4,2,2,Divorced,9508,2,No,Travel_Frequently,3,24,2,4,9,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
40,No,Renewable Asset Mgmt,Asset Manager,Geology,5,1,4,1,1,Divorced,8689,4,Yes,Travel_Frequently,3,21,4,5,5,0,1,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
32,Yes,Renewable Asset Mgmt,Safety Officer,Geology,4,1,1,3,2,Divorced,8585,3,Yes,Travel_Frequently,3,25,2,2,3,2,1,2,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
39,No,Grid Operations,Asset Manager,Mechanical Engineering,4,1,2,3,4,Divorced,8776,2,No,Travel_Rarely,3,20,4,1,5,0,0,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
26,No,Field Engineering,Field Operations Tech,Electrical Engineering,3,3,3,2,4,Married,9508,2,No,Travel_Rarely,3,14,2,5,8,4,0,2,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
37,No,Renewable Asset Mgmt,Safety Officer,Electrical Engineering,3,12,3,1,2,Married,7586,4,No,Travel_Frequently,3,14,3,0,0,0,0,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
37,No,Field Engineering,Power Grid Engineer,Geology,5,2,2,3,3,Divorced,8070,7,No,Travel_Frequently,3,17,2,1,2,0,1,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
41,Yes,Grid Operations,Power Grid Engineer,Geology,3,6,2,2,3,Married,9021,3,No,Travel_Rarely,3,18,1,6,6,3,6,2,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
40,Yes,Renewable Asset Mgmt,Field Operations Tech,Electrical Engineering,1,34,3,4,1,Married,8219,2,No,Travel_Frequently,3,25,5,3,3,1,1,1,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
29,No,Grid Operations,Safety Officer,Electrical Engineering,2,3,3,3,3,Divorced,9412,2,Yes,Travel_Frequently,3,23,2,4,7,1,2,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
24,No,Field Engineering,Safety Officer,Geology,3,1,2,3,4,Married,7880,0,Yes,Travel_Frequently,3,14,3,1,4,1,0,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
30,Yes,Grid Operations,Asset Manager,Electrical Engineering,3,1,4,4,2,Married,9212,1,Yes,Travel_Frequently,3,14,5,0,6,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
34,Yes,Field Engineering,Safety Officer,Geology,5,8,4,4,4,Divorced,9293,3,Yes,Travel_Rarely,3,20,2,5,8,0,0,0,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
38,No,Grid Operations,Asset Manager,Geology,3,7,2,3,3,Divorced,8530,7,No,Travel_Frequently,3,21,2,0,4,0,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
36,No,Grid Operations,Safety Officer,Geology,5,2,4,3,3,Divorced,8149,1,No,Travel_Frequently,3,15,3,1,2,1,1,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
38,No,Field Engineering,Asset Manager,Mechanical Engineering,2,8,3,4,3,Single,7950,2,No,Travel_Frequently,3,13,5,0,1,0,0,0,"Energy, Oil & Renewable Utilities",Top-tier compensation and generous hazard pay allowances.
31,No,Renewable Asset Mgmt,Power Grid Engineer,Electrical Engineering,3,6,4,3,3,Married,9917,3,No,Travel_Frequently,3,17,1,11,13,5,1,5,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
41,Yes,Renewable Asset Mgmt,Safety Officer,Electrical Engineering,3,2,4,3,2,Divorced,9496,3,Yes,Travel_Rarely,3,20,1,5,8,2,5,1,"Energy, Oil & Renewable Utilities",Commodity price down-cycles trigger periodic hiring freezes.
40,No,Grid Operations,Safety Officer,Electrical Engineering,3,7,2,4,4,Single,11255,2,No,Travel_Rarely,4,15,1,1,13,0,0,0,"Energy, Oil & Renewable Utilities",Critical infrastructure impact keeping communities powered.
35,Yes,Renewable Asset Mgmt,Field Operations Tech,Geology,3,7,1,3,3,Divorced,9100,5,Yes,Travel_Rarely,3,18,2,4,7,0,2,0,"Energy, Oil & Renewable Utilities",Rotational remote field work away from family for weeks.
41,No,Field Engineering,Asset Manager,Geology,2,5,2,2,3,Single,9258,4,No,Travel_Rarely,3,25,4,7,10,3,3,4,"Energy, Oil & Renewable Utilities",Rigid regulatory paperwork and severe safety pressure.
21,No,Renewable Asset Mgmt,Safety Officer,Electrical Engineering,4,12,1,3,3,Married,7945,4,Yes,Travel_Frequently,3,16,3,0,2,0,0,0,"Energy, Oil & Renewable Utilities",Cutting-edge transition towards renewable wind and solar.
