Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
39,No,Product,Tech Lead,Information Technology,2,2,3,3,4,Single,8197,5,Yes,Travel_Rarely,3,15,5,0,1,0,0,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
43,No,Data Science,DevOps Engineer,Computer Science,3,18,1,3,4,Divorced,11545,0,No,Travel_Rarely,3,19,5,1,14,0,1,1,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
39,No,Engineering,Tech Lead,Computer Science,5,21,3,2,3,Divorced,12845,1,No,Non-Travel,3,19,5,12,16,6,0,3,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
53,Yes,Engineering,QA Lead,Information Technology,3,1,3,4,2,Single,10289,4,Yes,Travel_Rarely,3,21,2,5,8,4,5,3,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
38,Yes,Data Science,Software Engineer,Mathematics,4,6,2,2,2,Divorced,9959,4,Yes,Travel_Frequently,3,12,4,1,7,1,1,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
34,No,Engineering,DevOps Engineer,Computer Science,2,39,4,4,3,Married,9091,5,Yes,Travel_Frequently,3,16,5,2,5,1,1,0,Technology & Software Engineering,Great tech stack and modern microservices.
46,No,Product,Tech Lead,Computer Science,5,1,2,2,3,Divorced,11294,5,No,Travel_Rarely,3,12,4,9,9,9,2,7,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
44,Yes,Engineering,QA Lead,Information Technology,5,5,4,4,1,Single,12411,4,No,Non-Travel,3,11,1,0,12,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
38,No,Product,Product Manager,Information Technology,3,2,2,3,2,Married,11107,2,No,Non-Travel,3,11,3,3,9,0,3,0,Technology & Software Engineering,Good equity upside and generous learning budget.
43,No,Engineering,DevOps Engineer,Information Technology,3,7,4,2,4,Single,8396,7,No,Travel_Rarely,3,21,1,1,1,0,1,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
43,Yes,Engineering,Tech Lead,Information Technology,3,5,3,2,3,Divorced,10499,3,Yes,Travel_Frequently,3,20,1,0,6,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
52,No,Engineering,Tech Lead,Computer Science,1,1,4,3,3,Single,10133,1,No,Travel_Frequently,3,12,5,4,5,3,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
36,Yes,Data Science,Software Engineer,Information Technology,4,1,3,4,1,Divorced,8450,1,No,Travel_Frequently,4,25,5,0,2,0,0,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
37,No,Engineering,Product Manager,Information Technology,3,18,3,3,1,Divorced,13508,1,No,Travel_Rarely,3,13,3,17,19,10,3,8,Technology & Software Engineering,Great tech stack and modern microservices.
49,Yes,Engineering,QA Lead,Mathematics,4,9,2,2,1,Single,8339,1,Yes,Travel_Frequently,4,14,1,1,2,0,0,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
36,Yes,Engineering,DevOps Engineer,Information Technology,3,34,2,2,3,Single,10180,1,No,Non-Travel,3,18,3,3,7,0,0,2,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
33,Yes,Data Science,Tech Lead,Information Technology,5,6,3,1,2,Single,7998,0,No,Travel_Frequently,4,25,2,0,1,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
32,No,Data Science,Tech Lead,Computer Science,3,4,3,3,4,Married,12657,1,No,Non-Travel,3,20,4,12,14,8,3,7,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
24,Yes,Data Science,QA Lead,Information Technology,2,1,1,2,1,Single,9328,0,No,Travel_Rarely,4,23,2,3,3,3,0,3,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
24,Yes,Engineering,Product Manager,Computer Science,3,1,3,4,2,Married,8856,2,No,Travel_Frequently,4,21,1,0,3,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
41,Yes,Data Science,DevOps Engineer,Mathematics,3,7,4,3,2,Married,11104,3,No,Travel_Rarely,3,12,3,5,13,3,0,1,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
40,No,Product,Software Engineer,Information Technology,4,5,3,2,3,Divorced,8474,5,Yes,Travel_Rarely,3,25,5,3,3,2,1,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
42,No,Data Science,DevOps Engineer,Computer Science,4,10,3,3,3,Single,9854,3,No,Travel_Rarely,3,23,4,2,9,0,1,0,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
29,No,Product,DevOps Engineer,Information Technology,1,7,4,3,1,Divorced,9048,6,Yes,Travel_Rarely,3,24,2,1,2,0,1,1,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
52,Yes,Engineering,QA Lead,Information Technology,3,7,1,4,4,Single,10673,0,Yes,Non-Travel,4,17,3,2,8,2,2,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
35,No,Engineering,Product Manager,Information Technology,2,4,2,3,3,Divorced,11552,2,Yes,Travel_Frequently,3,21,3,1,9,1,1,0,Technology & Software Engineering,Great tech stack and modern microservices.
35,No,Engineering,Product Manager,Computer Science,4,1,3,4,3,Married,10567,1,Yes,Travel_Frequently,3,17,3,3,8,3,0,1,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
28,Yes,Product,Tech Lead,Mathematics,2,1,3,3,3,Married,8576,4,No,Travel_Rarely,3,16,3,0,3,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
34,Yes,Engineering,Tech Lead,Mathematics,4,1,3,2,1,Divorced,10169,1,No,Travel_Frequently,3,25,5,0,6,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
37,Yes,Engineering,Product Manager,Mathematics,3,1,2,3,2,Divorced,10458,0,No,Non-Travel,4,17,2,1,7,1,1,1,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
39,No,Data Science,QA Lead,Information Technology,3,4,3,3,2,Divorced,11058,4,Yes,Non-Travel,3,16,1,2,13,0,0,0,Technology & Software Engineering,Good equity upside and generous learning budget.
45,No,Data Science,DevOps Engineer,Mathematics,5,1,3,3,2,Married,13574,6,No,Travel_Frequently,3,21,4,8,16,4,0,3,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
36,Yes,Product,Tech Lead,Mathematics,3,14,2,3,3,Married,9447,4,No,Travel_Frequently,3,20,5,5,5,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
31,No,Data Science,DevOps Engineer,Mathematics,3,5,4,3,2,Married,10321,2,No,Travel_Rarely,4,16,5,0,7,0,0,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
39,Yes,Data Science,Product Manager,Computer Science,1,27,3,3,1,Single,8908,1,Yes,Travel_Rarely,3,22,4,2,4,0,2,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
22,Yes,Product,QA Lead,Mathematics,4,9,4,1,3,Single,9086,2,No,Travel_Frequently,3,11,5,2,4,2,1,2,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
43,No,Data Science,Software Engineer,Computer Science,1,14,3,4,4,Single,10156,2,Yes,Non-Travel,4,12,3,0,5,0,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
35,No,Data Science,DevOps Engineer,Computer Science,3,17,3,2,3,Single,9757,1,No,Non-Travel,3,12,1,0,5,0,0,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
37,No,Product,Tech Lead,Mathematics,3,10,4,3,4,Married,13759,1,No,Travel_Frequently,3,19,4,11,19,8,1,5,Technology & Software Engineering,Good equity upside and generous learning budget.
48,No,Product,Product Manager,Computer Science,5,18,4,2,3,Married,8671,1,No,Travel_Frequently,3,16,3,1,2,0,1,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
46,No,Product,Software Engineer,Mathematics,3,7,4,4,3,Single,10378,2,Yes,Non-Travel,3,19,3,1,9,0,1,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
36,No,Engineering,DevOps Engineer,Information Technology,3,2,4,1,4,Single,12168,0,No,Travel_Frequently,3,18,3,16,18,14,3,10,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
41,No,Product,Software Engineer,Computer Science,3,5,1,4,4,Married,9943,4,No,Non-Travel,4,12,5,5,6,2,1,1,Technology & Software Engineering,Good equity upside and generous learning budget.
37,No,Product,Software Engineer,Information Technology,2,11,4,3,3,Married,13532,2,No,Non-Travel,3,25,3,8,15,6,5,5,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
35,No,Product,DevOps Engineer,Information Technology,3,7,1,3,2,Married,9854,3,Yes,Non-Travel,3,11,1,1,7,0,1,0,Technology & Software Engineering,Good equity upside and generous learning budget.
33,No,Data Science,DevOps Engineer,Information Technology,4,2,1,4,4,Divorced,11086,0,No,Travel_Rarely,3,12,4,5,8,2,2,2,Technology & Software Engineering,Great tech stack and modern microservices.
22,Yes,Engineering,QA Lead,Computer Science,3,1,2,1,3,Single,8518,3,Yes,Non-Travel,3,20,2,2,2,2,0,2,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
32,No,Product,QA Lead,Information Technology,4,19,4,2,4,Married,10065,4,No,Non-Travel,3,23,5,6,7,4,0,4,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
44,Yes,Product,DevOps Engineer,Mathematics,4,14,2,3,2,Divorced,10111,2,Yes,Travel_Rarely,3,18,3,0,10,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
50,Yes,Data Science,DevOps Engineer,Computer Science,3,1,3,2,2,Married,12308,2,No,Travel_Rarely,3,19,4,10,14,5,0,6,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
34,Yes,Product,DevOps Engineer,Mathematics,3,1,4,3,3,Divorced,8946,2,No,Travel_Frequently,3,16,3,0,2,0,0,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
33,Yes,Engineering,Tech Lead,Computer Science,2,4,1,3,2,Divorced,11511,3,No,Non-Travel,3,14,2,3,9,1,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
48,No,Engineering,Tech Lead,Mathematics,3,18,3,4,3,Single,12462,5,Yes,Travel_Frequently,3,21,3,0,13,0,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
31,No,Data Science,Software Engineer,Information Technology,5,44,3,3,3,Married,7935,3,No,Travel_Frequently,3,16,5,0,1,0,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
45,No,Product,QA Lead,Computer Science,3,10,1,4,4,Married,11933,4,No,Non-Travel,3,14,2,5,11,2,1,0,Technology & Software Engineering,Good equity upside and generous learning budget.
29,No,Engineering,Tech Lead,Mathematics,4,1,3,2,4,Divorced,11062,3,No,Non-Travel,3,22,2,9,10,8,3,8,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
21,No,Data Science,Tech Lead,Information Technology,3,17,2,3,3,Single,7952,3,No,Non-Travel,3,23,3,1,1,1,0,1,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
36,No,Product,Tech Lead,Mathematics,3,15,3,3,3,Married,9811,1,Yes,Travel_Frequently,3,18,4,2,6,0,2,0,Technology & Software Engineering,Good equity upside and generous learning budget.
27,No,Engineering,Product Manager,Information Technology,3,28,3,3,3,Married,8238,2,No,Non-Travel,3,19,2,0,0,0,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
29,Yes,Data Science,DevOps Engineer,Computer Science,5,8,3,2,1,Divorced,9005,1,No,Travel_Rarely,3,25,2,3,3,1,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
42,Yes,Data Science,QA Lead,Information Technology,2,3,4,3,4,Single,11945,5,Yes,Travel_Rarely,3,19,2,7,14,3,6,2,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
34,No,Product,Tech Lead,Mathematics,3,3,4,3,4,Married,8404,3,No,Non-Travel,3,23,3,1,1,1,1,1,Technology & Software Engineering,Good equity upside and generous learning budget.
21,No,Product,Product Manager,Information Technology,5,6,2,3,3,Single,8724,3,No,Travel_Rarely,3,19,3,1,3,1,0,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
51,No,Engineering,DevOps Engineer,Mathematics,3,1,3,3,3,Married,9501,3,No,Non-Travel,3,15,3,0,3,0,0,0,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
35,No,Engineering,DevOps Engineer,Information Technology,3,2,3,4,2,Married,8370,1,Yes,Travel_Rarely,3,12,2,0,3,0,0,0,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
29,No,Engineering,Software Engineer,Mathematics,3,3,2,3,4,Divorced,9716,1,No,Non-Travel,3,17,1,4,5,4,0,3,Technology & Software Engineering,Great tech stack and modern microservices.
38,Yes,Engineering,Tech Lead,Information Technology,4,10,3,4,3,Married,10399,3,No,Non-Travel,3,14,2,3,10,3,1,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
40,Yes,Engineering,Software Engineer,Information Technology,3,2,2,3,2,Single,8848,3,No,Non-Travel,3,17,3,2,2,2,1,1,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
30,Yes,Engineering,DevOps Engineer,Computer Science,3,2,1,1,4,Married,10892,0,No,Travel_Frequently,3,18,1,2,8,2,0,2,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
50,No,Product,QA Lead,Information Technology,4,41,3,4,3,Married,8778,3,Yes,Travel_Frequently,3,13,2,2,2,0,1,1,Technology & Software Engineering,Great tech stack and modern microservices.
41,Yes,Engineering,DevOps Engineer,Information Technology,3,20,3,3,2,Single,9078,1,Yes,Travel_Frequently,3,14,3,0,5,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
25,No,Product,QA Lead,Mathematics,1,9,1,3,3,Married,9689,1,Yes,Travel_Frequently,3,22,4,5,7,5,1,4,Technology & Software Engineering,Good equity upside and generous learning budget.
31,No,Engineering,DevOps Engineer,Information Technology,3,15,3,3,4,Divorced,12812,3,No,Travel_Frequently,3,16,4,11,13,6,1,3,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
24,Yes,Data Science,DevOps Engineer,Information Technology,5,6,3,1,2,Single,10251,3,Yes,Travel_Rarely,3,12,4,4,6,3,0,3,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
32,No,Product,Software Engineer,Information Technology,4,22,2,3,1,Married,13169,2,No,Travel_Frequently,3,22,5,12,14,9,1,6,Technology & Software Engineering,Good equity upside and generous learning budget.
39,Yes,Product,Software Engineer,Mathematics,2,4,2,2,3,Married,9366,0,No,Travel_Rarely,3,25,1,0,4,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
31,No,Data Science,Tech Lead,Mathematics,4,1,2,2,2,Divorced,9631,2,No,Travel_Rarely,3,16,2,0,5,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
47,No,Product,Tech Lead,Mathematics,3,1,3,3,1,Married,11151,3,Yes,Non-Travel,3,20,2,2,10,2,0,2,Technology & Software Engineering,Good equity upside and generous learning budget.
25,Yes,Engineering,QA Lead,Information Technology,3,15,2,4,3,Married,9489,2,Yes,Non-Travel,3,23,4,4,7,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
33,No,Data Science,QA Lead,Information Technology,2,7,4,4,3,Married,12574,1,No,Travel_Frequently,3,16,1,4,15,3,0,2,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
37,No,Product,Product Manager,Computer Science,4,3,1,1,4,Divorced,8597,2,No,Non-Travel,3,20,4,4,4,4,0,3,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
33,Yes,Product,Software Engineer,Computer Science,3,3,4,1,2,Married,9524,1,No,Travel_Frequently,3,19,1,0,5,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
42,Yes,Engineering,Product Manager,Mathematics,3,2,3,4,1,Married,9174,4,No,Travel_Rarely,3,18,2,3,3,3,3,3,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
51,No,Data Science,DevOps Engineer,Information Technology,3,11,4,4,4,Single,7958,4,No,Travel_Frequently,4,12,5,0,1,0,0,0,Technology & Software Engineering,Great tech stack and modern microservices.
39,No,Product,Software Engineer,Mathematics,4,11,2,4,3,Married,10872,1,No,Travel_Rarely,4,23,3,11,11,6,3,4,Technology & Software Engineering,Good equity upside and generous learning budget.
36,No,Product,QA Lead,Computer Science,2,2,3,2,3,Divorced,7791,5,Yes,Non-Travel,3,13,1,0,0,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
29,No,Engineering,Product Manager,Information Technology,3,44,3,1,3,Divorced,9085,4,Yes,Non-Travel,3,13,3,3,6,3,3,2,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
38,No,Engineering,QA Lead,Mathematics,3,6,3,3,3,Married,10526,4,Yes,Non-Travel,3,20,4,2,7,2,0,0,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
45,Yes,Engineering,DevOps Engineer,Mathematics,5,10,3,2,1,Single,11107,5,No,Non-Travel,3,21,4,4,11,1,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
43,Yes,Data Science,QA Lead,Information Technology,5,9,2,2,2,Divorced,11274,1,No,Travel_Frequently,3,11,5,2,11,2,2,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
33,No,Engineering,QA Lead,Computer Science,1,12,3,3,1,Married,8780,0,Yes,Travel_Frequently,4,13,1,1,4,1,1,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
30,No,Engineering,QA Lead,Information Technology,4,2,2,1,1,Divorced,8501,4,No,Non-Travel,3,17,3,1,1,1,1,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
38,No,Product,QA Lead,Mathematics,4,1,1,4,2,Divorced,9401,4,Yes,Travel_Rarely,3,21,4,0,4,0,0,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
43,Yes,Data Science,Software Engineer,Information Technology,3,10,4,2,4,Divorced,11506,1,No,Travel_Rarely,3,11,2,15,15,7,1,6,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
39,Yes,Engineering,Software Engineer,Information Technology,3,8,2,3,4,Married,8859,2,Yes,Travel_Rarely,3,15,2,1,3,0,1,1,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
38,No,Data Science,DevOps Engineer,Computer Science,4,6,4,4,3,Single,9646,1,No,Travel_Rarely,3,15,4,5,6,2,1,1,Technology & Software Engineering,Good equity upside and generous learning budget.
39,Yes,Data Science,DevOps Engineer,Computer Science,4,3,3,3,1,Divorced,8116,2,Yes,Non-Travel,3,22,1,0,1,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
42,No,Product,Tech Lead,Computer Science,4,1,3,3,2,Married,9172,4,No,Travel_Rarely,3,19,2,0,2,0,0,0,Technology & Software Engineering,Good equity upside and generous learning budget.
32,Yes,Data Science,Product Manager,Information Technology,4,33,4,1,3,Single,12638,3,No,Non-Travel,3,11,5,8,13,3,2,2,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
27,No,Data Science,Product Manager,Mathematics,3,13,1,4,3,Divorced,8480,4,Yes,Non-Travel,3,23,1,0,0,0,0,0,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
36,No,Engineering,Tech Lead,Mathematics,4,11,2,1,1,Single,11133,5,No,Travel_Frequently,3,25,2,7,9,0,4,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
30,No,Engineering,Tech Lead,Information Technology,3,9,4,2,2,Divorced,9183,1,Yes,Travel_Rarely,3,17,3,0,5,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
41,No,Data Science,Software Engineer,Mathematics,2,3,3,4,3,Single,12314,3,Yes,Travel_Frequently,3,18,4,8,15,5,0,4,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
45,No,Engineering,Product Manager,Information Technology,3,8,3,4,3,Married,8252,1,Yes,Travel_Frequently,3,19,4,2,2,2,2,2,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
36,No,Data Science,Tech Lead,Information Technology,3,8,3,2,3,Married,9800,2,No,Travel_Rarely,3,22,2,0,4,0,0,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
32,No,Data Science,Product Manager,Computer Science,2,1,3,4,1,Single,11186,6,Yes,Non-Travel,3,13,4,1,8,0,1,0,Technology & Software Engineering,Good equity upside and generous learning budget.
31,Yes,Data Science,Product Manager,Computer Science,3,1,3,3,3,Single,10030,5,Yes,Non-Travel,3,17,4,5,9,0,2,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
44,No,Data Science,QA Lead,Mathematics,2,5,2,1,2,Single,9197,2,No,Non-Travel,4,23,5,4,4,0,1,0,Technology & Software Engineering,Endless technical debt and lack of refactoring time.
35,No,Data Science,DevOps Engineer,Mathematics,2,7,2,3,4,Divorced,8754,3,No,Travel_Rarely,3,15,1,0,1,0,0,0,Technology & Software Engineering,Good equity upside and generous learning budget.
32,No,Engineering,DevOps Engineer,Computer Science,4,2,3,3,4,Married,11289,2,No,Travel_Rarely,3,22,5,4,14,1,1,0,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
33,No,Product,QA Lead,Information Technology,3,18,3,3,2,Divorced,8394,3,No,Travel_Frequently,3,22,4,1,1,0,0,1,Technology & Software Engineering,Love the remote flexibility and autonomous culture.
44,No,Product,Software Engineer,Information Technology,4,6,2,1,2,Married,11661,5,No,Travel_Frequently,3,15,2,4,14,2,0,4,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
43,No,Product,QA Lead,Computer Science,3,15,4,3,2,Single,9903,2,No,Non-Travel,3,19,5,6,7,3,0,4,Technology & Software Engineering,High engineering standards and fast CI/CD pipelines.
35,Yes,Engineering,QA Lead,Information Technology,3,23,2,3,3,Single,11598,2,No,Travel_Rarely,3,11,1,3,10,1,1,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
47,No,Data Science,Tech Lead,Computer Science,5,2,3,3,1,Married,8501,1,Yes,Travel_Rarely,3,12,5,3,3,0,3,0,Technology & Software Engineering,Great tech stack and modern microservices.
46,No,Data Science,DevOps Engineer,Mathematics,3,3,2,2,3,Single,8011,4,Yes,Travel_Rarely,3,20,5,0,1,0,0,0,Technology & Software Engineering,On-call rotations are exhausting and burning out the team.
28,No,Product,DevOps Engineer,Computer Science,3,1,4,2,2,Married,10259,3,No,Travel_Frequently,3,23,3,0,10,0,0,0,Technology & Software Engineering,Salary benchmark is below competing FAANG offers.
22,Yes,Engineering,Product Manager,Computer Science,2,10,2,3,2,Married,8934,3,Yes,Travel_Frequently,3,13,5,0,4,0,0,0,Technology & Software Engineering,Lack of clear staff engineer promotion criteria.
50,No,Data Science,Software Engineer,Mathematics,4,5,1,3,4,Married,9058,2,No,Travel_Rarely,4,20,4,1,4,1,1,0,Technology & Software Engineering,Good equity upside and generous learning budget.
37,No,Data Science,DevOps Engineer,Mathematics,3,13,4,3,4,Divorced,10690,1,No,Travel_Rarely,3,13,4,0,7,0,0,0,Technology & Software Engineering,Good equity upside and generous learning budget.
