Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
32,No,R&D Discovery,Biostatistician,Biochemistry,2,1,3,3,2,Divorced,9428,2,No,Travel_Frequently,4,19,3,0,2,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
42,No,R&D Discovery,Principal Scientist,Pharmacy,4,7,3,3,2,Single,11487,3,No,Travel_Rarely,4,19,4,1,6,1,1,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
26,No,Regulatory Compliance,Biostatistician,Biochemistry,2,4,4,2,2,Single,11518,2,Yes,Travel_Rarely,3,14,3,2,8,0,2,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
37,No,Clinical Operations,Clinical Trial Manager,Pharmacy,3,19,1,2,2,Married,9363,1,Yes,Travel_Rarely,4,14,5,0,2,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
38,No,R&D Discovery,Principal Scientist,Pharmacy,2,4,4,4,2,Single,13988,4,No,Travel_Rarely,3,25,4,12,16,7,0,5,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
31,No,Regulatory Compliance,Toxicologist,Medicine,3,8,3,3,4,Married,11416,2,Yes,Travel_Frequently,3,20,5,4,6,0,1,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
40,No,Clinical Operations,Clinical Trial Manager,Medicine,3,18,3,2,3,Single,10796,4,No,Travel_Rarely,3,25,3,6,8,4,3,2,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
36,No,Clinical Operations,Principal Scientist,Medicine,3,5,2,4,2,Single,9003,2,Yes,Travel_Frequently,3,25,5,0,0,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
39,No,R&D Discovery,Toxicologist,Biochemistry,3,1,4,3,3,Married,10039,2,No,Travel_Rarely,3,16,3,0,2,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
35,Yes,Clinical Operations,Clinical Trial Manager,Medicine,3,26,2,3,1,Divorced,10235,3,Yes,Travel_Rarely,3,17,4,1,3,0,1,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
21,No,R&D Discovery,Biostatistician,Medicine,4,1,3,4,4,Single,9272,2,Yes,Travel_Frequently,3,11,5,1,3,0,1,1,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
40,No,R&D Discovery,Clinical Trial Manager,Molecular Biology,3,17,3,4,3,Divorced,9749,3,Yes,Travel_Frequently,3,15,4,2,3,0,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
55,Yes,Clinical Operations,Biostatistician,Medicine,4,10,3,3,2,Single,9547,2,No,Travel_Frequently,3,17,1,3,3,3,3,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
34,Yes,Clinical Operations,Clinical Trial Manager,Molecular Biology,1,10,2,2,2,Single,9909,2,Yes,Travel_Rarely,3,23,5,1,4,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
50,No,R&D Discovery,Toxicologist,Pharmacy,3,2,3,3,3,Single,10292,3,No,Travel_Frequently,4,21,3,4,4,3,0,3,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
43,No,Regulatory Compliance,Biostatistician,Biochemistry,3,16,4,3,3,Divorced,10008,5,No,Travel_Frequently,3,24,2,2,3,0,2,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
41,No,Regulatory Compliance,Principal Scientist,Medicine,3,4,3,1,2,Single,8950,2,Yes,Travel_Rarely,3,16,2,1,1,0,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
44,Yes,R&D Discovery,Clinical Trial Manager,Pharmacy,2,1,2,2,3,Single,9426,5,Yes,Travel_Rarely,3,11,3,2,2,0,2,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
39,Yes,Regulatory Compliance,Toxicologist,Medicine,3,6,2,3,3,Married,11425,3,No,Travel_Rarely,3,13,3,7,11,3,2,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
33,Yes,Regulatory Compliance,Clinical Trial Manager,Medicine,3,17,1,4,3,Married,11451,5,Yes,Travel_Frequently,3,25,1,5,11,5,5,3,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
39,No,Regulatory Compliance,Biostatistician,Molecular Biology,3,1,3,3,4,Divorced,8885,3,Yes,Travel_Rarely,3,16,1,1,1,1,1,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
37,No,Regulatory Compliance,Principal Scientist,Pharmacy,4,21,2,2,3,Single,11303,1,No,Travel_Rarely,3,15,5,1,7,0,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
52,No,R&D Discovery,Toxicologist,Pharmacy,3,2,3,1,2,Married,9468,1,No,Travel_Frequently,3,14,5,1,1,0,1,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
54,Yes,Regulatory Compliance,Toxicologist,Molecular Biology,3,7,1,1,3,Divorced,9843,5,Yes,Travel_Frequently,3,22,4,2,4,2,1,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
45,No,Clinical Operations,Principal Scientist,Molecular Biology,4,6,4,3,4,Divorced,12522,1,No,Travel_Frequently,4,20,3,3,9,1,1,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
38,Yes,Clinical Operations,Clinical Trial Manager,Medicine,1,7,1,2,1,Single,10463,1,Yes,Travel_Rarely,3,25,1,4,4,3,0,2,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
42,Yes,Regulatory Compliance,Toxicologist,Pharmacy,5,1,2,3,1,Divorced,11701,5,Yes,Travel_Rarely,3,23,2,3,7,1,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
40,No,R&D Discovery,Clinical Trial Manager,Medicine,3,9,3,4,3,Married,9805,3,No,Travel_Frequently,4,17,5,0,2,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
30,No,Clinical Operations,Toxicologist,Medicine,4,1,3,3,3,Single,9260,5,Yes,Travel_Rarely,3,23,3,1,1,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
36,No,Clinical Operations,Principal Scientist,Biochemistry,4,1,3,3,3,Single,10127,5,Yes,Travel_Frequently,4,11,2,4,6,2,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
31,Yes,Regulatory Compliance,Clinical Trial Manager,Medicine,3,4,2,4,2,Single,9007,0,No,Travel_Frequently,3,14,5,2,2,2,2,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
47,Yes,R&D Discovery,Principal Scientist,Medicine,3,27,3,4,2,Married,15107,4,No,Travel_Frequently,3,17,3,1,20,0,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
38,No,Regulatory Compliance,Clinical Trial Manager,Biochemistry,2,17,3,3,3,Divorced,10608,2,Yes,Travel_Rarely,3,20,3,5,6,4,3,5,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
29,No,Regulatory Compliance,Biostatistician,Molecular Biology,3,9,4,4,4,Single,9911,4,No,Travel_Rarely,3,15,5,1,3,0,1,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
50,No,Clinical Operations,Clinical Trial Manager,Molecular Biology,1,10,4,3,3,Married,11774,3,No,Travel_Frequently,3,20,4,2,10,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
36,No,Clinical Operations,Principal Scientist,Pharmacy,4,5,3,3,4,Divorced,14389,2,No,Travel_Frequently,3,22,5,10,15,2,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
32,Yes,Regulatory Compliance,Biostatistician,Molecular Biology,3,6,2,3,2,Single,12173,2,Yes,Travel_Frequently,3,15,4,8,14,2,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
40,Yes,R&D Discovery,Principal Scientist,Medicine,4,16,3,3,3,Married,15965,4,Yes,Travel_Frequently,3,25,3,20,22,14,0,10,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
43,Yes,Clinical Operations,Clinical Trial Manager,Pharmacy,2,15,3,4,2,Divorced,14970,2,No,Travel_Rarely,3,22,4,2,18,0,2,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
36,Yes,Clinical Operations,Clinical Trial Manager,Molecular Biology,3,29,2,1,2,Married,13271,1,No,Travel_Rarely,3,24,2,0,18,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
32,No,Clinical Operations,Toxicologist,Medicine,4,4,3,1,3,Single,13553,4,No,Travel_Rarely,3,17,2,2,14,2,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
29,No,Clinical Operations,Principal Scientist,Pharmacy,4,3,4,4,1,Married,12411,4,No,Travel_Frequently,3,17,3,9,9,5,2,6,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
28,Yes,Clinical Operations,Toxicologist,Biochemistry,4,5,2,3,3,Married,10561,2,No,Travel_Frequently,3,20,3,3,5,0,3,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
42,No,R&D Discovery,Principal Scientist,Pharmacy,4,6,3,3,4,Divorced,11859,0,Yes,Travel_Rarely,3,18,2,1,7,0,1,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
28,Yes,Regulatory Compliance,Biostatistician,Molecular Biology,4,1,2,4,2,Married,9804,2,No,Travel_Frequently,3,13,2,1,4,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
48,No,R&D Discovery,Toxicologist,Medicine,4,13,4,3,2,Married,11302,1,No,Travel_Frequently,3,11,1,0,8,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
39,No,R&D Discovery,Biostatistician,Pharmacy,5,5,3,2,2,Divorced,9646,2,No,Travel_Frequently,3,15,2,1,1,1,1,1,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
21,No,Regulatory Compliance,Biostatistician,Biochemistry,5,3,1,3,3,Married,10298,0,No,Travel_Frequently,3,25,5,1,3,0,1,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
36,No,R&D Discovery,Toxicologist,Molecular Biology,4,36,3,3,1,Single,10746,4,No,Travel_Frequently,3,22,3,1,7,0,0,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
43,No,R&D Discovery,Toxicologist,Pharmacy,4,1,3,3,3,Single,9858,2,No,Travel_Rarely,3,13,3,1,3,0,1,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
33,No,Regulatory Compliance,Clinical Trial Manager,Biochemistry,2,1,4,4,4,Divorced,11289,2,No,Travel_Rarely,3,18,3,2,8,0,2,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
43,No,Regulatory Compliance,Toxicologist,Pharmacy,3,7,2,3,2,Single,15250,2,No,Travel_Rarely,3,14,5,1,17,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
28,Yes,Clinical Operations,Biostatistician,Molecular Biology,4,9,2,3,3,Divorced,10196,3,Yes,Travel_Frequently,3,12,4,4,5,1,3,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
43,No,R&D Discovery,Toxicologist,Pharmacy,1,1,4,2,3,Married,11409,1,No,Travel_Rarely,3,15,4,0,6,0,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
45,No,Clinical Operations,Toxicologist,Molecular Biology,4,1,3,3,4,Married,12140,3,No,Travel_Rarely,3,12,2,1,9,1,0,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
25,Yes,Regulatory Compliance,Clinical Trial Manager,Biochemistry,3,7,3,3,3,Married,11029,4,Yes,Travel_Frequently,3,24,4,5,6,4,2,5,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
24,No,R&D Discovery,Clinical Trial Manager,Medicine,5,8,4,2,1,Single,9617,4,No,Travel_Frequently,4,11,4,0,4,0,0,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
37,No,Regulatory Compliance,Toxicologist,Molecular Biology,4,3,3,4,1,Married,13062,9,No,Travel_Frequently,3,20,4,4,12,3,1,3,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
33,No,Regulatory Compliance,Biostatistician,Medicine,4,16,2,3,3,Divorced,12272,0,No,Travel_Rarely,3,12,5,7,14,2,7,2,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
21,No,R&D Discovery,Biostatistician,Biochemistry,3,5,4,4,3,Single,9954,0,No,Travel_Frequently,3,19,5,0,3,0,0,0,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
37,No,Clinical Operations,Biostatistician,Biochemistry,4,9,1,2,4,Married,12581,1,Yes,Travel_Rarely,3,11,1,7,9,4,0,3,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
21,No,Regulatory Compliance,Principal Scientist,Medicine,4,1,4,2,1,Single,9329,1,Yes,Travel_Rarely,3,13,3,1,1,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
25,No,Regulatory Compliance,Toxicologist,Medicine,2,4,4,3,2,Single,10418,2,No,Travel_Frequently,3,22,5,4,5,1,1,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
48,Yes,R&D Discovery,Clinical Trial Manager,Molecular Biology,4,7,3,4,1,Married,11541,4,No,Travel_Rarely,3,21,4,5,6,4,3,3,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
31,No,Regulatory Compliance,Clinical Trial Manager,Pharmacy,3,16,2,3,3,Married,10418,1,No,Travel_Rarely,3,21,2,1,3,0,1,0,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
33,Yes,R&D Discovery,Toxicologist,Medicine,3,30,2,2,3,Single,9929,4,No,Travel_Frequently,3,25,5,5,5,3,0,4,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
55,No,Clinical Operations,Principal Scientist,Pharmacy,5,7,4,2,4,Single,10982,2,Yes,Travel_Frequently,3,19,2,0,6,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
32,Yes,Clinical Operations,Biostatistician,Pharmacy,3,9,1,1,1,Single,10012,3,No,Travel_Frequently,3,11,5,1,4,1,0,0,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
39,No,Clinical Operations,Principal Scientist,Pharmacy,3,2,1,3,4,Single,11434,2,No,Travel_Rarely,3,23,1,1,7,1,0,1,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
26,No,Clinical Operations,Biostatistician,Molecular Biology,3,20,4,3,3,Single,11195,1,Yes,Travel_Rarely,4,22,1,1,8,0,1,0,Pharmaceuticals & Biotechnology,Generous patent royalty incentives and publication prestige.
36,No,Regulatory Compliance,Biostatistician,Molecular Biology,1,2,1,1,4,Single,15225,3,No,Travel_Rarely,3,25,3,2,17,0,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
26,Yes,Regulatory Compliance,Biostatistician,Medicine,3,4,4,3,3,Married,9607,1,No,Travel_Frequently,3,12,5,1,3,1,0,0,Pharmaceuticals & Biotechnology,Failed Phase 3 clinical trials wipe out years of effort.
21,No,R&D Discovery,Principal Scientist,Molecular Biology,3,2,1,2,3,Single,9410,3,Yes,Travel_Frequently,4,23,4,1,2,0,1,0,Pharmaceuticals & Biotechnology,Slow corporate consolidation during pharma mergers.
34,Yes,Regulatory Compliance,Clinical Trial Manager,Biochemistry,1,8,4,2,2,Single,13496,6,Yes,Travel_Frequently,3,15,5,13,13,7,1,5,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
33,No,Clinical Operations,Principal Scientist,Biochemistry,4,1,2,3,3,Divorced,9120,3,No,Travel_Frequently,3,16,4,1,2,1,0,1,Pharmaceuticals & Biotechnology,State-of-the-art laboratory instrumentation and grants.
44,No,R&D Discovery,Clinical Trial Manager,Molecular Biology,3,15,3,2,4,Married,9664,4,No,Travel_Rarely,3,15,3,3,3,3,0,2,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
35,No,Regulatory Compliance,Principal Scientist,Biochemistry,3,23,1,4,1,Divorced,10551,1,No,Travel_Frequently,3,15,1,4,5,2,0,2,Pharmaceuticals & Biotechnology,Transformative science curing life-threatening diseases.
56,Yes,Regulatory Compliance,Toxicologist,Molecular Biology,3,2,4,1,3,Single,10661,3,No,Travel_Rarely,3,11,2,1,4,1,1,1,Pharmaceuticals & Biotechnology,Overly bureaucratic FDA compliance documentation.
