Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
36,Yes,Investment Banking,Risk Auditor,Applied Mathematics,5,3,4,4,4,Divorced,16444,3,Yes,Travel_Rarely,3,19,3,11,13,7,3,7,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
51,No,Investment Banking,Associate Director,Economics,3,12,4,3,2,Single,11748,1,No,Travel_Frequently,3,13,1,2,3,0,2,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
38,No,Wealth Management,Financial Analyst,Economics,4,2,1,2,4,Married,11667,3,Yes,Travel_Frequently,3,22,4,3,3,3,0,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
41,No,Risk & Quantitative Analysis,Associate Director,Finance,3,9,3,4,3,Single,12657,6,Yes,Travel_Rarely,3,14,5,0,3,0,0,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
36,Yes,Investment Banking,Risk Auditor,Applied Mathematics,3,17,1,3,3,Married,14054,2,No,Travel_Frequently,3,15,1,2,7,0,0,1,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
34,No,Risk & Quantitative Analysis,Financial Analyst,Applied Mathematics,3,4,3,4,2,Single,11119,3,Yes,Travel_Rarely,3,17,1,1,2,1,0,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
30,No,Risk & Quantitative Analysis,Risk Auditor,Economics,4,20,4,3,2,Single,14631,1,Yes,Travel_Rarely,3,13,4,10,12,6,1,2,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
37,Yes,Wealth Management,Portfolio Manager,Finance,3,2,2,1,3,Divorced,11400,2,Yes,Travel_Rarely,3,11,4,0,0,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
35,Yes,Wealth Management,Associate Director,Applied Mathematics,3,1,3,2,3,Married,14789,1,Yes,Travel_Frequently,3,18,5,10,11,4,2,4,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
30,No,Risk & Quantitative Analysis,Financial Analyst,Finance,3,3,3,4,4,Married,12107,6,Yes,Travel_Frequently,3,15,3,1,4,0,1,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
38,No,Risk & Quantitative Analysis,Financial Analyst,Economics,4,13,3,3,4,Married,13651,2,Yes,Travel_Rarely,3,25,3,3,5,0,1,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
38,No,Wealth Management,Financial Analyst,Economics,3,17,4,2,3,Single,11515,2,No,Travel_Rarely,3,24,2,0,3,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
43,No,Risk & Quantitative Analysis,Risk Auditor,Finance,3,7,2,4,2,Single,13170,2,No,Travel_Rarely,4,18,1,1,4,1,1,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
28,No,Wealth Management,Risk Auditor,Finance,5,7,2,3,3,Divorced,13016,1,Yes,Travel_Frequently,4,11,1,7,8,3,3,2,Finance & Investment Banking,Unrivaled networking and institutional exposure.
43,No,Risk & Quantitative Analysis,Portfolio Manager,Business,3,17,2,3,2,Single,12586,3,No,Travel_Frequently,4,12,4,0,6,0,0,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
38,Yes,Investment Banking,Financial Analyst,Business,2,6,1,3,1,Divorced,14142,2,Yes,Travel_Frequently,3,16,3,6,8,5,1,5,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
36,Yes,Risk & Quantitative Analysis,Associate Director,Business,2,2,2,3,2,Married,17418,1,Yes,Travel_Rarely,3,13,5,8,15,8,0,6,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
28,No,Risk & Quantitative Analysis,Portfolio Manager,Applied Mathematics,3,17,3,4,1,Single,13960,3,Yes,Travel_Frequently,3,19,5,8,10,5,0,4,Finance & Investment Banking,Unrivaled networking and institutional exposure.
26,No,Investment Banking,Financial Analyst,Finance,3,2,1,3,3,Single,11574,1,No,Travel_Frequently,3,18,3,3,3,3,2,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
31,No,Investment Banking,Risk Auditor,Business,4,1,3,2,3,Single,12206,2,Yes,Travel_Rarely,4,24,2,0,4,0,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
31,No,Investment Banking,Risk Auditor,Business,3,3,2,2,3,Single,12971,2,Yes,Travel_Rarely,3,17,1,3,7,1,2,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
33,No,Wealth Management,Risk Auditor,Business,4,9,3,4,2,Married,11397,2,No,Travel_Frequently,3,18,1,0,1,0,0,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
32,No,Risk & Quantitative Analysis,Associate Director,Business,2,3,3,2,2,Married,14879,4,No,Travel_Frequently,3,25,5,7,14,4,2,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
48,Yes,Risk & Quantitative Analysis,Risk Auditor,Economics,3,2,3,3,2,Divorced,18074,1,No,Travel_Rarely,3,17,4,6,19,3,3,2,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
33,Yes,Wealth Management,Risk Auditor,Economics,3,1,4,4,3,Divorced,15388,1,Yes,Travel_Rarely,3,17,4,5,11,0,4,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
38,No,Investment Banking,Financial Analyst,Applied Mathematics,3,14,2,4,2,Married,17334,4,No,Travel_Frequently,3,20,2,0,13,0,0,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
34,No,Risk & Quantitative Analysis,Financial Analyst,Finance,4,30,3,3,4,Divorced,13898,6,No,Travel_Rarely,4,13,2,9,9,0,1,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
35,No,Investment Banking,Financial Analyst,Economics,3,1,3,4,2,Single,11822,4,Yes,Travel_Rarely,4,20,3,0,1,0,0,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
43,Yes,Investment Banking,Portfolio Manager,Business,3,1,4,4,2,Married,12314,1,Yes,Travel_Frequently,3,11,4,0,6,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
24,No,Risk & Quantitative Analysis,Portfolio Manager,Business,4,17,4,3,2,Married,13290,2,No,Travel_Rarely,3,16,4,2,5,2,1,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
33,No,Wealth Management,Associate Director,Applied Mathematics,2,15,4,4,2,Single,18006,3,Yes,Travel_Rarely,3,12,2,13,15,6,2,6,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
39,Yes,Investment Banking,Associate Director,Economics,2,8,1,3,4,Single,11230,2,Yes,Travel_Frequently,3,16,4,0,1,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
48,Yes,Wealth Management,Financial Analyst,Business,3,4,2,1,3,Married,17336,0,Yes,Travel_Frequently,3,18,2,11,15,7,4,8,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
43,No,Investment Banking,Associate Director,Finance,3,1,3,3,4,Single,12781,4,Yes,Travel_Rarely,3,16,1,2,6,2,0,2,Finance & Investment Banking,Unrivaled networking and institutional exposure.
26,No,Risk & Quantitative Analysis,Portfolio Manager,Economics,4,1,2,4,3,Divorced,13268,5,No,Travel_Frequently,3,24,5,6,8,5,0,2,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
38,No,Wealth Management,Financial Analyst,Applied Mathematics,4,3,2,4,3,Married,11911,3,No,Travel_Frequently,4,23,3,1,2,1,0,1,Finance & Investment Banking,Unrivaled networking and institutional exposure.
36,Yes,Investment Banking,Portfolio Manager,Economics,3,17,2,2,2,Single,14434,2,Yes,Travel_Frequently,3,11,2,7,8,4,3,3,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
33,No,Wealth Management,Financial Analyst,Applied Mathematics,3,2,3,4,3,Divorced,11589,4,No,Travel_Frequently,3,14,2,1,2,0,1,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
42,No,Risk & Quantitative Analysis,Associate Director,Economics,3,4,3,3,2,Divorced,13782,3,Yes,Travel_Frequently,3,23,3,6,6,3,1,2,Finance & Investment Banking,Unrivaled networking and institutional exposure.
36,No,Risk & Quantitative Analysis,Risk Auditor,Finance,5,7,2,4,2,Married,15003,2,Yes,Travel_Rarely,3,20,2,8,8,2,0,2,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
52,No,Investment Banking,Associate Director,Economics,2,1,3,3,3,Married,14113,0,Yes,Travel_Rarely,3,12,1,4,7,2,1,1,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
32,Yes,Wealth Management,Risk Auditor,Business,4,1,3,3,3,Divorced,15871,7,No,Travel_Rarely,3,23,5,3,14,0,1,2,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
39,Yes,Risk & Quantitative Analysis,Associate Director,Business,5,2,3,3,1,Married,12140,2,Yes,Travel_Rarely,3,19,4,2,3,2,2,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
37,Yes,Wealth Management,Associate Director,Business,3,4,2,2,3,Single,11796,0,Yes,Travel_Rarely,4,18,2,1,3,0,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
48,No,Risk & Quantitative Analysis,Associate Director,Business,4,4,4,1,3,Married,14037,3,Yes,Travel_Frequently,3,13,1,5,11,5,0,5,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
31,No,Investment Banking,Associate Director,Applied Mathematics,4,4,4,2,3,Divorced,12148,2,Yes,Travel_Frequently,3,17,5,2,3,0,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
42,No,Risk & Quantitative Analysis,Financial Analyst,Business,1,1,4,3,4,Single,12383,4,Yes,Travel_Rarely,3,12,4,0,3,0,0,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
31,Yes,Wealth Management,Financial Analyst,Finance,4,9,4,3,2,Divorced,14987,3,No,Travel_Frequently,3,18,2,7,13,3,7,1,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
28,No,Investment Banking,Financial Analyst,Business,3,10,3,4,2,Married,14636,4,No,Travel_Rarely,4,12,3,1,10,1,1,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
27,Yes,Wealth Management,Portfolio Manager,Economics,3,1,4,1,3,Single,15491,4,Yes,Travel_Frequently,3,14,1,7,9,0,2,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
36,Yes,Investment Banking,Risk Auditor,Finance,3,2,1,2,4,Married,11189,4,Yes,Travel_Frequently,3,11,5,2,2,2,0,2,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
31,No,Wealth Management,Risk Auditor,Applied Mathematics,3,1,4,3,2,Divorced,16042,3,No,Travel_Rarely,3,20,5,10,12,10,1,10,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
28,No,Investment Banking,Associate Director,Economics,3,9,2,4,3,Single,11291,2,Yes,Travel_Frequently,3,21,2,3,3,3,1,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
33,No,Investment Banking,Risk Auditor,Economics,4,1,1,3,4,Married,12163,0,No,Travel_Frequently,3,24,4,0,2,0,0,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
36,Yes,Wealth Management,Risk Auditor,Economics,3,10,1,4,4,Married,12894,4,Yes,Travel_Rarely,3,25,4,5,7,1,0,3,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
21,No,Wealth Management,Risk Auditor,Business,2,8,4,3,3,Married,11578,1,No,Travel_Frequently,3,23,3,1,3,0,1,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
22,No,Investment Banking,Portfolio Manager,Finance,3,2,3,4,2,Divorced,12313,0,No,Travel_Frequently,3,17,1,2,4,0,2,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
35,No,Risk & Quantitative Analysis,Portfolio Manager,Finance,3,19,2,1,4,Married,13777,0,Yes,Travel_Rarely,4,19,3,3,7,1,1,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
39,Yes,Wealth Management,Associate Director,Finance,4,25,3,3,2,Married,18422,2,Yes,Travel_Frequently,3,20,3,19,19,9,1,8,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
33,No,Wealth Management,Risk Auditor,Finance,3,2,3,3,1,Divorced,14735,5,No,Travel_Rarely,3,25,1,1,11,0,1,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
36,No,Investment Banking,Portfolio Manager,Economics,2,11,4,3,1,Married,15929,2,Yes,Travel_Rarely,3,14,4,1,13,0,1,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
43,No,Wealth Management,Risk Auditor,Economics,4,7,2,1,3,Divorced,17228,2,No,Travel_Rarely,3,23,1,8,13,2,3,1,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
21,Yes,Risk & Quantitative Analysis,Portfolio Manager,Business,3,7,1,3,3,Divorced,12337,1,Yes,Travel_Frequently,3,20,4,0,3,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
34,No,Investment Banking,Associate Director,Economics,3,1,2,4,1,Divorced,11646,1,Yes,Travel_Frequently,3,23,4,1,1,1,1,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
53,No,Wealth Management,Associate Director,Economics,3,2,1,4,3,Single,12736,2,Yes,Travel_Frequently,4,15,5,5,6,0,1,1,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
35,No,Risk & Quantitative Analysis,Financial Analyst,Finance,3,1,2,4,2,Married,11267,2,Yes,Travel_Rarely,3,14,4,1,2,0,0,0,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
32,No,Wealth Management,Portfolio Manager,Applied Mathematics,3,15,3,2,3,Divorced,11160,1,Yes,Travel_Frequently,3,23,1,2,2,2,0,2,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
42,No,Risk & Quantitative Analysis,Financial Analyst,Finance,3,1,4,2,2,Married,12018,3,No,Travel_Rarely,3,23,3,0,2,0,0,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
34,No,Risk & Quantitative Analysis,Financial Analyst,Finance,3,1,4,2,3,Single,18279,3,No,Travel_Frequently,3,12,4,5,16,2,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
42,No,Risk & Quantitative Analysis,Portfolio Manager,Business,2,14,3,4,3,Divorced,11846,3,No,Travel_Rarely,4,16,5,2,4,0,0,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
39,No,Investment Banking,Associate Director,Business,3,1,3,3,4,Single,14231,3,Yes,Travel_Rarely,3,20,2,4,7,4,1,1,Finance & Investment Banking,Unrivaled networking and institutional exposure.
35,No,Investment Banking,Financial Analyst,Applied Mathematics,5,12,4,3,2,Divorced,11826,3,No,Travel_Rarely,3,23,1,0,3,0,0,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
36,No,Risk & Quantitative Analysis,Risk Auditor,Economics,3,11,4,2,3,Married,14523,3,Yes,Travel_Frequently,3,17,4,2,10,2,2,1,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
47,No,Risk & Quantitative Analysis,Portfolio Manager,Finance,5,3,3,3,3,Single,15286,1,No,Travel_Rarely,4,13,5,10,10,3,3,4,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
40,Yes,Investment Banking,Portfolio Manager,Applied Mathematics,3,2,1,3,2,Single,11131,4,Yes,Travel_Rarely,3,16,3,1,1,0,0,0,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
37,No,Investment Banking,Financial Analyst,Applied Mathematics,4,3,4,3,2,Married,11940,2,No,Travel_Rarely,3,18,3,1,2,0,1,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
46,Yes,Risk & Quantitative Analysis,Portfolio Manager,Applied Mathematics,4,10,3,2,2,Married,13818,1,No,Travel_Frequently,4,20,3,3,7,0,2,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
33,Yes,Wealth Management,Associate Director,Business,3,6,4,4,1,Divorced,11919,2,Yes,Travel_Rarely,4,14,4,2,4,2,0,1,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
38,Yes,Risk & Quantitative Analysis,Portfolio Manager,Business,3,4,2,3,1,Divorced,12423,1,No,Travel_Frequently,3,13,5,4,5,2,0,2,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
41,Yes,Wealth Management,Portfolio Manager,Economics,3,7,1,3,2,Single,11320,3,No,Travel_Frequently,3,19,4,0,1,0,0,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
40,Yes,Risk & Quantitative Analysis,Risk Auditor,Finance,3,34,4,4,4,Married,18254,2,Yes,Travel_Frequently,3,17,4,17,19,9,2,7,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
39,No,Investment Banking,Risk Auditor,Applied Mathematics,4,6,1,3,2,Married,12336,0,Yes,Travel_Frequently,4,14,2,4,5,2,4,1,Finance & Investment Banking,Unrivaled networking and institutional exposure.
29,No,Risk & Quantitative Analysis,Associate Director,Applied Mathematics,3,9,4,4,1,Married,15528,2,No,Travel_Rarely,4,13,3,3,10,3,0,3,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
22,No,Risk & Quantitative Analysis,Risk Auditor,Economics,2,18,3,2,1,Married,11219,2,Yes,Travel_Frequently,4,12,2,2,2,0,1,0,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
39,Yes,Investment Banking,Associate Director,Business,3,2,3,4,3,Single,13055,3,Yes,Travel_Rarely,3,25,1,5,6,3,0,5,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
35,No,Wealth Management,Financial Analyst,Applied Mathematics,4,4,3,4,1,Divorced,12474,3,Yes,Travel_Rarely,3,13,3,1,3,0,0,0,Finance & Investment Banking,Unrivaled networking and institutional exposure.
34,Yes,Wealth Management,Risk Auditor,Business,3,1,4,3,3,Divorced,18125,2,No,Travel_Rarely,3,12,2,12,16,4,1,5,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
41,No,Wealth Management,Risk Auditor,Economics,3,1,2,2,3,Divorced,11617,4,Yes,Travel_Frequently,4,23,1,2,2,2,0,1,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
37,No,Wealth Management,Financial Analyst,Business,2,2,3,3,3,Single,10639,3,Yes,Travel_Frequently,4,24,3,0,0,0,0,0,Finance & Investment Banking,Exceptional annual performance bonuses and prestige.
44,Yes,Wealth Management,Portfolio Manager,Applied Mathematics,4,8,1,2,3,Married,21419,4,Yes,Travel_Rarely,4,12,3,9,24,5,0,4,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
38,Yes,Wealth Management,Financial Analyst,Applied Mathematics,4,1,2,3,1,Single,13250,0,Yes,Travel_Rarely,3,25,1,3,5,3,1,3,Finance & Investment Banking,Strict non-compete clauses and high manager scrutiny.
37,No,Wealth Management,Financial Analyst,Finance,4,3,2,3,4,Married,17282,2,Yes,Travel_Rarely,3,24,3,16,16,10,4,5,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
45,No,Wealth Management,Associate Director,Economics,3,1,2,2,3,Married,13879,1,No,Travel_Rarely,3,23,2,3,10,0,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
40,No,Risk & Quantitative Analysis,Risk Auditor,Business,5,2,3,4,2,Married,11337,3,Yes,Travel_Frequently,3,18,4,1,3,1,0,1,Finance & Investment Banking,Fast-paced deal execution and sharp financial minds.
51,No,Risk & Quantitative Analysis,Portfolio Manager,Finance,3,7,3,2,1,Divorced,11840,5,Yes,Travel_Frequently,3,20,2,1,2,0,1,1,Finance & Investment Banking,Hyper-competitive culture and brutal performance ranking.
36,No,Risk & Quantitative Analysis,Financial Analyst,Finance,3,4,4,3,2,Divorced,12021,4,Yes,Travel_Frequently,3,12,1,2,2,2,0,1,Finance & Investment Banking,Unrivaled networking and institutional exposure.
40,Yes,Investment Banking,Risk Auditor,Finance,2,15,1,2,3,Divorced,10856,0,No,Travel_Frequently,3,13,3,1,1,1,0,0,Finance & Investment Banking,80-hour work weeks leaving zero work-life balance.
