Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
38,No,Plant Operations,Safety Inspector,Mechanical Engineering,3,18,3,3,3,Single,4678,4,No,Travel_Rarely,3,18,4,2,2,0,2,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
34,Yes,Quality Assurance,Operations Supervisor,Industrial Technology,1,12,3,1,2,Married,4909,4,Yes,Non-Travel,4,19,4,0,4,0,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
42,No,Plant Operations,Safety Inspector,Industrial Technology,3,14,3,3,4,Married,4676,1,Yes,Non-Travel,3,22,2,1,2,0,0,1,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
43,No,Plant Maintenance,Plant Engineer,Industrial Technology,3,14,3,3,2,Married,7019,3,Yes,Non-Travel,3,21,5,6,21,1,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
39,No,Quality Assurance,Assembly Lead,Industrial Technology,4,5,3,2,3,Married,6724,1,No,Non-Travel,3,25,4,15,17,8,6,5,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
43,No,Plant Operations,Safety Inspector,Industrial Technology,3,8,3,3,1,Single,5454,1,Yes,Non-Travel,4,25,2,4,8,2,2,2,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
33,No,Plant Operations,Assembly Lead,Technical Trade,3,1,4,2,2,Married,6555,3,Yes,Non-Travel,3,19,3,8,15,3,5,2,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
34,Yes,Plant Maintenance,Plant Engineer,Industrial Technology,5,1,4,3,3,Divorced,5129,2,Yes,Non-Travel,3,19,1,2,5,0,1,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
21,No,Plant Operations,Safety Inspector,Mechanical Engineering,3,7,4,4,3,Divorced,4548,3,Yes,Travel_Rarely,4,23,3,1,2,0,1,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
35,Yes,Plant Operations,Safety Inspector,Technical Trade,1,3,4,2,4,Married,5770,5,Yes,Non-Travel,3,21,2,5,11,2,4,3,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
34,Yes,Plant Maintenance,Plant Engineer,Industrial Technology,3,1,1,3,3,Married,5010,5,No,Non-Travel,3,17,4,1,3,1,0,1,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
43,No,Plant Maintenance,Assembly Lead,Industrial Technology,3,6,4,2,1,Divorced,6411,8,Yes,Travel_Rarely,3,11,5,0,18,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
28,No,Plant Operations,Operations Supervisor,Industrial Technology,3,7,4,2,4,Single,4602,4,No,Travel_Rarely,3,21,2,0,1,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
25,Yes,Plant Operations,Plant Engineer,Industrial Technology,3,8,2,3,1,Divorced,4762,1,No,Non-Travel,3,18,1,1,3,0,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
36,No,Quality Assurance,Safety Inspector,Mechanical Engineering,2,6,4,1,3,Divorced,4366,1,Yes,Non-Travel,3,12,3,0,0,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
33,No,Quality Assurance,Plant Engineer,Technical Trade,4,20,4,2,4,Divorced,4771,5,No,Non-Travel,3,11,2,0,1,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
30,No,Plant Operations,Assembly Lead,Technical Trade,3,1,3,3,2,Divorced,4829,2,No,Non-Travel,3,25,2,1,2,0,1,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
40,No,Plant Operations,Safety Inspector,Industrial Technology,3,4,4,3,3,Divorced,4621,3,No,Travel_Rarely,3,24,4,0,0,0,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
35,No,Plant Maintenance,Operations Supervisor,Technical Trade,3,6,3,2,3,Married,5603,3,Yes,Travel_Rarely,3,13,2,0,7,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
51,Yes,Quality Assurance,Safety Inspector,Technical Trade,2,7,2,3,3,Divorced,5037,1,No,Non-Travel,3,15,3,0,3,0,0,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
40,No,Plant Operations,Operations Supervisor,Technical Trade,4,10,3,4,3,Divorced,6805,7,No,Travel_Rarely,3,23,4,13,18,8,4,8,Manufacturing & Heavy Industrial,High job security for certified technicians.
44,No,Plant Operations,Plant Engineer,Industrial Technology,5,1,1,2,2,Divorced,5045,3,No,Non-Travel,4,14,1,1,3,1,1,1,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
24,No,Plant Operations,Safety Inspector,Technical Trade,2,12,1,2,3,Married,5152,4,No,Travel_Rarely,3,21,1,3,4,0,0,2,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
43,Yes,Quality Assurance,Operations Supervisor,Mechanical Engineering,3,4,3,4,3,Divorced,4831,2,Yes,Travel_Rarely,3,22,5,0,4,0,0,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
27,No,Plant Operations,Safety Inspector,Industrial Technology,4,11,4,2,4,Single,5657,3,No,Non-Travel,3,13,3,1,9,1,1,1,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
40,No,Plant Operations,Safety Inspector,Industrial Technology,3,12,2,3,3,Single,4566,3,No,Non-Travel,3,23,2,0,0,0,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
32,Yes,Plant Maintenance,Plant Engineer,Mechanical Engineering,3,23,1,1,4,Married,5487,2,No,Travel_Rarely,3,15,2,0,9,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
41,No,Quality Assurance,Plant Engineer,Mechanical Engineering,4,1,2,4,2,Single,4950,0,No,Travel_Rarely,3,16,5,3,3,3,2,3,Manufacturing & Heavy Industrial,High job security for certified technicians.
31,No,Plant Operations,Operations Supervisor,Technical Trade,3,2,2,3,3,Divorced,5211,3,Yes,Non-Travel,4,20,4,5,8,2,3,2,Manufacturing & Heavy Industrial,High job security for certified technicians.
30,No,Plant Maintenance,Assembly Lead,Mechanical Engineering,3,1,3,3,2,Divorced,5722,3,Yes,Non-Travel,4,17,1,10,12,4,2,2,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
42,No,Plant Maintenance,Operations Supervisor,Industrial Technology,3,24,3,4,3,Divorced,5361,3,No,Non-Travel,3,15,5,2,8,0,2,1,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
39,No,Plant Operations,Assembly Lead,Technical Trade,2,13,4,1,2,Divorced,4912,4,No,Travel_Rarely,4,24,2,1,2,1,1,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
33,Yes,Quality Assurance,Safety Inspector,Mechanical Engineering,4,15,3,2,2,Married,4973,2,Yes,Non-Travel,3,23,1,1,4,1,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
30,Yes,Plant Maintenance,Operations Supervisor,Mechanical Engineering,3,2,2,3,4,Married,5766,1,Yes,Travel_Rarely,3,11,1,0,11,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
30,Yes,Plant Maintenance,Operations Supervisor,Technical Trade,2,8,2,3,3,Single,4887,3,Yes,Non-Travel,3,12,2,1,2,0,0,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
21,Yes,Plant Maintenance,Safety Inspector,Technical Trade,2,10,3,2,3,Married,4938,6,Yes,Travel_Rarely,3,11,2,1,3,0,1,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
44,No,Plant Operations,Assembly Lead,Technical Trade,2,29,4,3,3,Married,5607,6,No,Travel_Rarely,3,16,4,0,11,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
35,No,Quality Assurance,Safety Inspector,Mechanical Engineering,3,20,4,3,3,Married,5164,5,Yes,Non-Travel,3,13,2,3,6,0,3,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
37,No,Plant Maintenance,Plant Engineer,Technical Trade,2,2,4,2,2,Married,5433,3,No,Non-Travel,3,23,5,7,8,3,1,1,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
48,Yes,Plant Maintenance,Operations Supervisor,Technical Trade,4,9,3,3,2,Married,5605,4,Yes,Travel_Rarely,3,21,4,6,7,3,4,3,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
37,Yes,Plant Operations,Operations Supervisor,Industrial Technology,2,1,4,4,2,Single,5833,2,No,Travel_Rarely,3,22,3,4,10,1,0,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
43,No,Plant Maintenance,Operations Supervisor,Industrial Technology,4,1,3,2,2,Married,7233,2,No,Non-Travel,3,15,2,9,20,8,1,7,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
35,Yes,Quality Assurance,Assembly Lead,Industrial Technology,4,9,3,3,3,Single,4785,2,Yes,Non-Travel,4,19,4,0,2,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
47,No,Plant Operations,Assembly Lead,Industrial Technology,3,9,4,4,3,Married,4953,5,Yes,Non-Travel,3,17,2,1,4,1,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
25,No,Plant Operations,Safety Inspector,Technical Trade,3,11,4,2,3,Divorced,5103,2,Yes,Travel_Rarely,4,25,2,5,7,5,3,5,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
21,Yes,Plant Maintenance,Safety Inspector,Mechanical Engineering,3,5,3,2,2,Divorced,4758,3,Yes,Non-Travel,3,25,4,1,1,1,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
33,Yes,Quality Assurance,Assembly Lead,Technical Trade,4,4,3,3,1,Single,5511,3,No,Non-Travel,4,16,3,5,7,4,3,4,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
24,No,Plant Maintenance,Operations Supervisor,Industrial Technology,2,4,3,2,4,Married,5349,2,Yes,Travel_Rarely,4,25,2,0,6,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
38,Yes,Plant Maintenance,Operations Supervisor,Mechanical Engineering,3,15,1,1,2,Single,5722,0,Yes,Travel_Rarely,3,23,5,1,8,1,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
31,Yes,Plant Maintenance,Assembly Lead,Mechanical Engineering,4,1,2,3,4,Married,5512,6,No,Travel_Rarely,3,19,1,4,7,1,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
47,No,Plant Operations,Assembly Lead,Technical Trade,4,6,3,3,4,Single,5424,4,No,Travel_Rarely,3,25,4,8,8,1,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
49,No,Plant Operations,Plant Engineer,Mechanical Engineering,4,4,2,4,3,Married,5198,2,No,Travel_Rarely,3,20,2,1,6,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
21,No,Plant Operations,Assembly Lead,Technical Trade,3,16,4,2,4,Divorced,5084,2,No,Non-Travel,3,20,3,1,3,1,1,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
44,Yes,Plant Maintenance,Operations Supervisor,Mechanical Engineering,2,4,3,4,4,Divorced,5318,0,Yes,Non-Travel,3,16,3,6,9,0,3,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
37,No,Plant Operations,Safety Inspector,Mechanical Engineering,3,1,2,3,4,Single,5658,2,No,Non-Travel,3,15,4,2,9,1,2,1,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
30,Yes,Quality Assurance,Operations Supervisor,Mechanical Engineering,4,1,2,4,2,Married,4872,4,No,Non-Travel,3,12,3,5,5,3,1,3,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
34,Yes,Quality Assurance,Safety Inspector,Mechanical Engineering,3,18,2,4,2,Single,6206,6,Yes,Non-Travel,3,25,2,9,11,5,0,3,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
34,No,Plant Maintenance,Assembly Lead,Mechanical Engineering,4,1,1,4,1,Divorced,5496,1,No,Travel_Rarely,3,13,4,0,11,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
25,No,Plant Operations,Safety Inspector,Technical Trade,3,11,1,3,3,Single,4733,4,No,Travel_Rarely,3,13,1,1,1,1,1,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
36,No,Quality Assurance,Safety Inspector,Technical Trade,4,2,3,4,3,Single,5937,1,Yes,Travel_Rarely,3,17,4,6,13,3,2,6,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
40,No,Plant Operations,Plant Engineer,Industrial Technology,4,1,3,4,2,Married,5592,1,No,Non-Travel,3,18,4,1,8,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
45,Yes,Quality Assurance,Assembly Lead,Mechanical Engineering,3,2,4,2,3,Single,6058,4,Yes,Non-Travel,4,14,5,6,14,1,2,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
28,No,Quality Assurance,Plant Engineer,Mechanical Engineering,3,2,3,4,3,Single,4716,1,Yes,Travel_Rarely,3,25,3,1,2,0,1,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
31,Yes,Plant Operations,Plant Engineer,Mechanical Engineering,4,3,3,2,1,Divorced,6302,4,Yes,Non-Travel,3,16,4,1,13,0,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
36,Yes,Plant Maintenance,Plant Engineer,Mechanical Engineering,2,13,3,1,3,Single,5253,4,Yes,Travel_Rarely,3,20,4,0,6,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
35,Yes,Quality Assurance,Operations Supervisor,Technical Trade,4,2,1,1,2,Single,6043,1,Yes,Travel_Rarely,3,14,3,4,13,1,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
49,No,Plant Operations,Assembly Lead,Industrial Technology,3,1,3,2,2,Divorced,4835,0,Yes,Non-Travel,3,19,1,4,4,0,4,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
37,Yes,Quality Assurance,Plant Engineer,Mechanical Engineering,3,3,1,3,1,Single,6320,3,Yes,Non-Travel,3,24,1,4,13,3,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
40,No,Plant Maintenance,Operations Supervisor,Mechanical Engineering,2,13,3,3,3,Married,5105,7,Yes,Travel_Rarely,3,13,2,5,7,3,0,3,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
41,Yes,Quality Assurance,Safety Inspector,Technical Trade,2,4,3,4,3,Single,6217,3,No,Travel_Rarely,4,24,4,7,18,3,1,2,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
36,No,Quality Assurance,Assembly Lead,Industrial Technology,4,19,1,3,3,Married,6156,1,Yes,Travel_Rarely,4,21,2,16,18,8,2,8,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
44,Yes,Quality Assurance,Safety Inspector,Mechanical Engineering,3,4,3,3,1,Married,6545,3,Yes,Non-Travel,4,15,5,10,16,8,1,9,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
52,No,Plant Operations,Plant Engineer,Technical Trade,3,6,3,4,3,Single,6882,3,Yes,Travel_Rarely,3,22,2,17,18,8,0,5,Manufacturing & Heavy Industrial,High job security for certified technicians.
47,Yes,Plant Operations,Safety Inspector,Industrial Technology,5,10,2,3,3,Married,4481,4,No,Travel_Rarely,3,16,3,0,0,0,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
37,Yes,Plant Operations,Operations Supervisor,Technical Trade,3,5,1,2,1,Married,6147,1,Yes,Travel_Rarely,3,17,1,1,11,0,0,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
42,No,Plant Maintenance,Operations Supervisor,Technical Trade,3,5,3,4,1,Divorced,5505,5,No,Travel_Rarely,3,12,3,4,6,0,2,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
36,Yes,Quality Assurance,Safety Inspector,Technical Trade,3,5,2,2,3,Single,4805,1,Yes,Travel_Rarely,3,25,4,4,4,4,1,3,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
28,No,Plant Operations,Safety Inspector,Technical Trade,3,3,3,4,3,Single,5726,5,No,Non-Travel,3,13,1,8,10,6,3,4,Manufacturing & Heavy Industrial,High job security for certified technicians.
29,No,Quality Assurance,Operations Supervisor,Industrial Technology,1,11,4,3,2,Divorced,6112,4,Yes,Travel_Rarely,3,14,5,3,11,0,0,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
51,No,Quality Assurance,Plant Engineer,Mechanical Engineering,3,20,2,1,3,Married,5335,1,No,Travel_Rarely,3,24,5,0,5,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
49,No,Quality Assurance,Operations Supervisor,Industrial Technology,3,3,2,2,3,Divorced,5994,1,No,Non-Travel,3,23,2,3,13,3,0,3,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
39,Yes,Plant Maintenance,Assembly Lead,Technical Trade,3,1,3,4,4,Married,4777,4,Yes,Non-Travel,3,13,5,0,1,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
31,No,Quality Assurance,Assembly Lead,Mechanical Engineering,3,22,2,2,2,Divorced,4872,1,No,Travel_Rarely,3,23,5,1,2,0,0,1,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
34,No,Quality Assurance,Plant Engineer,Mechanical Engineering,3,4,3,4,3,Single,4552,0,Yes,Travel_Rarely,3,20,3,0,1,0,0,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
47,No,Plant Operations,Plant Engineer,Mechanical Engineering,1,10,4,2,4,Divorced,5288,4,No,Non-Travel,3,18,3,7,7,5,1,4,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
47,No,Plant Operations,Assembly Lead,Mechanical Engineering,3,6,3,3,4,Single,6497,2,Yes,Non-Travel,3,18,1,1,15,0,1,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
49,Yes,Plant Operations,Assembly Lead,Industrial Technology,2,3,2,4,4,Single,5764,2,No,Travel_Rarely,3,14,1,9,9,6,0,7,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
40,Yes,Plant Operations,Operations Supervisor,Mechanical Engineering,3,7,4,1,4,Divorced,5284,3,No,Travel_Rarely,4,14,2,5,7,4,3,2,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
50,Yes,Plant Maintenance,Assembly Lead,Mechanical Engineering,4,14,1,3,1,Single,5059,3,Yes,Non-Travel,3,11,2,1,5,0,1,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
41,No,Plant Operations,Operations Supervisor,Technical Trade,3,7,3,4,2,Single,5341,1,Yes,Non-Travel,3,12,4,3,7,3,2,2,Manufacturing & Heavy Industrial,High job security for certified technicians.
31,Yes,Plant Maintenance,Operations Supervisor,Technical Trade,3,1,3,1,3,Married,5788,1,Yes,Non-Travel,4,18,4,6,9,2,3,1,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
21,No,Plant Operations,Operations Supervisor,Industrial Technology,4,11,2,4,2,Married,4466,0,Yes,Travel_Rarely,3,25,1,1,1,0,0,1,Manufacturing & Heavy Industrial,High job security for certified technicians.
57,No,Plant Maintenance,Safety Inspector,Technical Trade,2,11,2,2,3,Single,4927,1,Yes,Non-Travel,4,22,3,1,2,1,1,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
49,No,Quality Assurance,Assembly Lead,Mechanical Engineering,5,1,3,2,1,Married,4561,3,Yes,Non-Travel,3,17,1,0,0,0,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
44,No,Quality Assurance,Safety Inspector,Technical Trade,3,3,2,2,1,Divorced,6976,2,No,Non-Travel,3,12,5,22,23,12,3,8,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
45,Yes,Plant Maintenance,Safety Inspector,Technical Trade,3,5,3,3,3,Single,4793,1,Yes,Non-Travel,3,14,3,0,3,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
42,Yes,Quality Assurance,Assembly Lead,Industrial Technology,3,1,4,4,1,Married,5412,2,No,Travel_Rarely,3,17,4,7,7,0,1,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
32,Yes,Plant Maintenance,Safety Inspector,Industrial Technology,3,9,1,4,2,Married,5163,1,Yes,Travel_Rarely,3,19,2,1,8,1,1,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
48,No,Quality Assurance,Assembly Lead,Mechanical Engineering,3,5,1,3,3,Divorced,5074,1,No,Non-Travel,4,23,4,2,3,0,2,0,Manufacturing & Heavy Industrial,High job security for certified technicians.
30,No,Quality Assurance,Safety Inspector,Mechanical Engineering,1,22,3,4,3,Married,4535,1,Yes,Non-Travel,3,15,3,0,0,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
29,Yes,Quality Assurance,Safety Inspector,Technical Trade,2,4,2,2,3,Single,5656,1,Yes,Travel_Rarely,4,22,2,2,8,1,0,1,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
31,No,Quality Assurance,Safety Inspector,Mechanical Engineering,3,1,3,3,2,Married,5334,4,No,Non-Travel,3,15,1,5,10,5,5,4,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
49,Yes,Plant Maintenance,Assembly Lead,Technical Trade,4,1,3,4,2,Divorced,4488,2,No,Non-Travel,3,22,3,0,1,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
46,No,Plant Operations,Plant Engineer,Technical Trade,3,2,3,3,2,Married,5210,3,No,Travel_Rarely,3,25,3,4,7,0,1,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
43,No,Plant Operations,Assembly Lead,Mechanical Engineering,2,2,3,3,3,Divorced,4568,3,Yes,Travel_Rarely,3,12,2,0,2,0,0,0,Manufacturing & Heavy Industrial,Predictable shift routines and strong union benefits.
30,Yes,Plant Operations,Assembly Lead,Mechanical Engineering,4,5,1,3,1,Divorced,5386,0,Yes,Non-Travel,3,15,3,6,10,3,3,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
40,No,Plant Operations,Plant Engineer,Mechanical Engineering,2,4,1,3,3,Single,5313,2,Yes,Travel_Rarely,3,13,5,3,9,3,2,3,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
39,Yes,Plant Maintenance,Safety Inspector,Mechanical Engineering,3,7,1,2,3,Divorced,4994,7,Yes,Travel_Rarely,3,18,2,1,3,0,0,0,Manufacturing & Heavy Industrial,Repetitive daily tasks with slow promotion cycles.
33,No,Quality Assurance,Safety Inspector,Industrial Technology,3,7,3,2,2,Married,4662,0,No,Non-Travel,3,22,3,0,0,0,0,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
36,Yes,Plant Operations,Safety Inspector,Industrial Technology,4,1,2,4,3,Single,5681,1,No,Non-Travel,3,15,4,2,11,1,1,0,Manufacturing & Heavy Industrial,Rigid hierarchy with no voice for shop-floor feedback.
27,No,Plant Maintenance,Plant Engineer,Technical Trade,3,33,4,3,3,Married,5408,2,No,Travel_Rarely,3,22,5,7,9,5,2,3,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
34,No,Plant Operations,Operations Supervisor,Industrial Technology,2,14,3,1,3,Single,5251,0,No,Non-Travel,4,24,2,2,5,0,1,0,Manufacturing & Heavy Industrial,Physical strain and outdated factory ventilation.
32,No,Quality Assurance,Plant Engineer,Industrial Technology,4,3,3,3,3,Single,5432,2,No,Travel_Rarely,3,22,4,0,6,0,0,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
40,No,Quality Assurance,Operations Supervisor,Mechanical Engineering,3,1,3,4,3,Married,6580,4,No,Non-Travel,3,17,4,4,14,0,1,0,Manufacturing & Heavy Industrial,Pride in physical machinery and production output.
