Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
29,No,Intensive Care,Clinical Coordinator,Nursing,2,3,2,3,4,Divorced,6117,3,Yes,Travel_Rarely,3,12,2,0,3,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
23,Yes,Emergency Medicine,ICU Specialist,Nursing,3,9,4,2,3,Single,6141,2,No,Travel_Rarely,3,12,1,0,5,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
39,No,Inpatient Nursing,Registered Nurse,Medical Science,4,1,2,3,2,Divorced,6576,2,Yes,Non-Travel,3,20,5,2,4,0,1,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
32,Yes,Intensive Care,Clinical Coordinator,Healthcare Admin,1,15,3,2,3,Single,6313,0,Yes,Non-Travel,4,13,5,5,5,3,0,3,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
37,No,Emergency Medicine,Nurse Practitioner,Nursing,5,16,2,4,4,Single,6688,2,Yes,Travel_Rarely,3,16,3,2,9,1,0,1,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
41,No,Inpatient Nursing,Registered Nurse,Medical Science,3,2,3,3,4,Married,6338,1,Yes,Travel_Rarely,3,16,1,1,4,1,1,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
50,Yes,Inpatient Nursing,ICU Specialist,Medical Science,4,16,3,1,1,Single,6864,5,Yes,Travel_Rarely,3,23,1,7,7,5,0,3,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
37,No,Intensive Care,ICU Specialist,Nursing,3,12,3,4,3,Married,5632,4,No,Travel_Rarely,4,19,5,1,2,0,1,1,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
36,Yes,Intensive Care,Clinical Coordinator,Medical Science,5,25,4,3,2,Single,9151,4,Yes,Non-Travel,3,20,3,13,18,4,1,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
35,Yes,Intensive Care,Nurse Practitioner,Healthcare Admin,4,2,1,3,2,Single,6336,5,Yes,Non-Travel,3,15,1,1,3,0,1,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
38,Yes,Emergency Medicine,Clinical Coordinator,Nursing,3,7,3,2,3,Single,6235,2,Yes,Non-Travel,3,20,3,0,4,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
37,No,Emergency Medicine,Registered Nurse,Nursing,3,21,3,3,2,Single,6640,5,No,Non-Travel,3,14,3,7,8,3,7,2,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
21,Yes,Emergency Medicine,ICU Specialist,Medical Science,3,3,4,1,4,Married,6158,2,Yes,Travel_Rarely,4,16,5,1,3,0,1,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
53,No,Inpatient Nursing,Clinical Coordinator,Medical Science,3,1,3,4,2,Single,6687,0,No,Travel_Rarely,4,16,3,6,7,4,5,4,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
41,No,Inpatient Nursing,Clinical Coordinator,Healthcare Admin,4,5,3,2,1,Married,6188,3,Yes,Non-Travel,3,23,1,0,6,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
28,No,Inpatient Nursing,ICU Specialist,Healthcare Admin,1,12,3,3,1,Married,6240,4,No,Non-Travel,3,14,2,0,4,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
39,No,Inpatient Nursing,Nurse Practitioner,Nursing,4,3,3,2,1,Divorced,6761,4,No,Non-Travel,3,20,5,0,9,0,0,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
40,Yes,Emergency Medicine,Clinical Coordinator,Medical Science,4,2,1,3,3,Married,8483,0,Yes,Travel_Rarely,3,11,4,5,21,3,2,3,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
34,No,Emergency Medicine,Nurse Practitioner,Healthcare Admin,3,12,2,3,4,Single,8361,0,Yes,Non-Travel,3,21,4,3,16,2,2,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
50,No,Emergency Medicine,Clinical Coordinator,Medical Science,3,1,3,2,1,Married,6198,0,Yes,Non-Travel,3,16,2,2,2,0,1,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
27,No,Intensive Care,Clinical Coordinator,Nursing,3,19,2,4,4,Divorced,6508,1,No,Non-Travel,3,12,5,0,4,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
31,Yes,Intensive Care,Clinical Coordinator,Healthcare Admin,4,1,2,3,3,Divorced,6070,1,Yes,Non-Travel,3,11,4,3,3,0,1,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
43,Yes,Intensive Care,Nurse Practitioner,Healthcare Admin,3,2,3,1,3,Divorced,7423,1,No,Non-Travel,3,11,2,1,11,0,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
38,Yes,Emergency Medicine,ICU Specialist,Healthcare Admin,1,4,2,1,3,Divorced,6686,1,Yes,Travel_Rarely,4,23,2,2,8,0,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
36,No,Emergency Medicine,ICU Specialist,Medical Science,2,22,3,2,3,Married,7379,1,Yes,Non-Travel,3,13,4,1,13,1,1,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
34,Yes,Emergency Medicine,Clinical Coordinator,Healthcare Admin,3,2,2,1,1,Single,5710,4,Yes,Non-Travel,3,11,1,0,0,0,0,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
26,No,Intensive Care,Clinical Coordinator,Healthcare Admin,5,1,3,2,2,Married,6841,3,No,Travel_Rarely,4,25,1,5,8,0,0,1,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
21,No,Emergency Medicine,Registered Nurse,Medical Science,4,2,1,4,4,Divorced,5849,1,Yes,Non-Travel,3,20,1,1,1,1,0,1,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
21,No,Inpatient Nursing,ICU Specialist,Nursing,3,33,3,3,2,Married,6116,4,Yes,Non-Travel,3,12,2,1,3,1,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
31,Yes,Inpatient Nursing,Clinical Coordinator,Healthcare Admin,3,13,3,3,1,Single,6987,2,Yes,Non-Travel,3,13,5,8,8,1,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
37,No,Inpatient Nursing,Registered Nurse,Medical Science,4,2,2,3,4,Single,6566,0,No,Travel_Rarely,3,13,3,6,8,1,3,2,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
36,No,Inpatient Nursing,ICU Specialist,Healthcare Admin,4,2,3,4,3,Divorced,8047,1,Yes,Travel_Rarely,3,11,1,16,16,8,1,8,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
51,No,Inpatient Nursing,ICU Specialist,Healthcare Admin,3,3,2,4,4,Single,6409,1,No,Travel_Rarely,3,23,4,4,4,0,4,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
33,Yes,Emergency Medicine,Registered Nurse,Healthcare Admin,5,10,2,4,2,Single,6274,2,No,Non-Travel,3,24,4,3,5,0,2,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
32,No,Emergency Medicine,Clinical Coordinator,Nursing,1,1,4,1,2,Single,7121,4,Yes,Non-Travel,3,14,5,8,11,5,0,5,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
40,No,Emergency Medicine,Clinical Coordinator,Medical Science,3,5,4,2,3,Married,5748,3,No,Non-Travel,3,21,4,1,1,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
41,Yes,Intensive Care,Registered Nurse,Nursing,2,37,3,2,3,Divorced,6461,1,No,Non-Travel,3,21,5,3,7,2,0,1,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
40,No,Inpatient Nursing,Registered Nurse,Medical Science,3,13,3,4,3,Married,6353,2,No,Non-Travel,3,18,2,6,6,2,2,1,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
44,Yes,Emergency Medicine,Registered Nurse,Healthcare Admin,4,2,2,3,3,Divorced,6456,4,No,Non-Travel,4,15,3,2,8,0,0,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
41,No,Intensive Care,Registered Nurse,Healthcare Admin,4,8,1,4,1,Married,6313,1,No,Travel_Rarely,3,25,4,4,6,2,0,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
25,No,Intensive Care,Nurse Practitioner,Healthcare Admin,2,2,1,2,2,Divorced,6482,1,Yes,Non-Travel,3,14,2,5,5,5,5,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
26,No,Inpatient Nursing,Registered Nurse,Medical Science,3,17,4,4,2,Single,5976,3,Yes,Non-Travel,3,12,4,1,2,1,1,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
31,No,Inpatient Nursing,Clinical Coordinator,Healthcare Admin,3,11,3,3,1,Married,6426,4,Yes,Travel_Rarely,3,20,2,1,5,0,1,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
30,No,Intensive Care,Clinical Coordinator,Nursing,5,12,2,3,3,Single,7239,2,No,Non-Travel,3,13,1,3,8,2,0,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
31,No,Intensive Care,ICU Specialist,Nursing,4,7,3,3,3,Divorced,7600,3,No,Non-Travel,3,21,4,1,10,0,1,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
32,No,Intensive Care,Clinical Coordinator,Medical Science,4,22,2,4,2,Single,6490,2,No,Non-Travel,3,14,3,0,4,0,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
47,Yes,Emergency Medicine,Clinical Coordinator,Medical Science,4,13,1,3,3,Single,8126,3,No,Non-Travel,3,21,1,13,13,6,1,3,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
21,No,Emergency Medicine,ICU Specialist,Medical Science,3,3,3,4,2,Married,5923,2,No,Travel_Rarely,4,11,2,1,3,0,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
41,Yes,Intensive Care,ICU Specialist,Nursing,5,13,2,3,1,Married,5632,4,No,Travel_Rarely,3,12,2,0,1,0,0,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
35,No,Intensive Care,ICU Specialist,Nursing,4,29,2,2,2,Divorced,8976,1,No,Non-Travel,3,19,2,4,17,3,4,2,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
39,Yes,Intensive Care,Nurse Practitioner,Healthcare Admin,3,4,1,1,1,Single,5901,3,Yes,Travel_Rarely,3,18,2,1,1,0,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
34,Yes,Emergency Medicine,ICU Specialist,Medical Science,1,11,4,2,3,Single,8063,1,No,Travel_Rarely,3,18,3,6,16,1,4,3,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
27,No,Intensive Care,Registered Nurse,Healthcare Admin,1,4,3,3,3,Divorced,6885,4,No,Non-Travel,3,25,1,3,8,3,0,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
34,Yes,Inpatient Nursing,Nurse Practitioner,Healthcare Admin,1,8,2,1,3,Married,7198,4,Yes,Non-Travel,4,13,5,7,9,5,2,4,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
32,No,Emergency Medicine,Registered Nurse,Nursing,3,15,3,3,2,Divorced,6653,2,No,Non-Travel,4,21,2,2,5,0,0,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
35,No,Intensive Care,Clinical Coordinator,Nursing,4,4,3,4,3,Married,5750,4,Yes,Travel_Rarely,3,24,5,2,2,0,2,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
38,Yes,Inpatient Nursing,Registered Nurse,Medical Science,3,2,4,1,3,Divorced,6299,0,Yes,Travel_Rarely,3,16,3,0,3,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
33,No,Intensive Care,Registered Nurse,Nursing,3,1,3,3,3,Married,6913,3,Yes,Travel_Rarely,3,24,3,0,8,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
32,No,Emergency Medicine,Clinical Coordinator,Healthcare Admin,5,5,2,4,3,Divorced,6727,4,No,Non-Travel,4,23,1,3,5,0,2,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
37,Yes,Inpatient Nursing,Nurse Practitioner,Medical Science,3,15,4,2,4,Divorced,6552,0,No,Travel_Rarely,3,23,4,3,5,3,1,1,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
37,No,Inpatient Nursing,Registered Nurse,Medical Science,3,2,2,4,2,Divorced,8306,0,No,Travel_Rarely,3,15,4,1,19,0,1,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
43,No,Inpatient Nursing,Registered Nurse,Nursing,1,4,1,3,4,Single,5881,2,No,Travel_Rarely,4,24,5,0,1,0,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
41,Yes,Emergency Medicine,ICU Specialist,Nursing,5,4,4,1,3,Married,6102,2,Yes,Non-Travel,3,25,3,2,2,0,2,0,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
51,No,Inpatient Nursing,Nurse Practitioner,Nursing,2,1,3,2,3,Married,7934,0,Yes,Non-Travel,3,16,1,12,14,8,12,5,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
39,No,Inpatient Nursing,Registered Nurse,Healthcare Admin,4,1,1,3,2,Divorced,6716,0,Yes,Travel_Rarely,3,21,4,4,7,3,1,1,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
40,No,Emergency Medicine,ICU Specialist,Healthcare Admin,3,3,2,4,2,Single,7289,3,Yes,Non-Travel,3,11,1,10,10,6,7,4,Healthcare & Clinical Services,High team trust during critical medical shifts.
43,Yes,Intensive Care,Nurse Practitioner,Healthcare Admin,3,1,2,2,4,Married,5820,2,Yes,Non-Travel,4,14,5,1,2,0,1,1,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
44,No,Inpatient Nursing,Nurse Practitioner,Healthcare Admin,2,1,1,4,2,Divorced,6549,5,Yes,Travel_Rarely,3,15,1,2,7,0,2,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
39,No,Emergency Medicine,ICU Specialist,Nursing,2,9,4,4,2,Divorced,7208,3,No,Non-Travel,3,25,2,1,9,1,0,1,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
40,No,Emergency Medicine,ICU Specialist,Healthcare Admin,3,1,4,4,3,Divorced,7641,3,Yes,Travel_Rarely,3,19,4,9,14,5,1,5,Healthcare & Clinical Services,High team trust during critical medical shifts.
29,Yes,Emergency Medicine,Nurse Practitioner,Healthcare Admin,4,7,3,4,2,Married,5765,0,No,Travel_Rarely,3,16,4,0,1,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
39,Yes,Inpatient Nursing,Registered Nurse,Nursing,3,2,3,3,4,Single,7374,4,No,Travel_Rarely,4,19,3,10,10,3,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
46,No,Emergency Medicine,Clinical Coordinator,Nursing,4,13,3,3,2,Married,5955,4,No,Non-Travel,3,23,3,0,4,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
33,No,Emergency Medicine,ICU Specialist,Healthcare Admin,3,2,3,1,2,Single,6086,3,Yes,Travel_Rarely,3,13,2,1,2,0,1,1,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
21,Yes,Emergency Medicine,Registered Nurse,Medical Science,1,6,2,2,3,Married,6376,2,No,Travel_Rarely,4,20,4,0,3,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
51,No,Inpatient Nursing,Registered Nurse,Healthcare Admin,1,2,2,3,3,Single,6076,5,Yes,Travel_Rarely,3,20,1,0,2,0,0,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
28,Yes,Emergency Medicine,Clinical Coordinator,Healthcare Admin,4,17,4,3,2,Divorced,6088,4,No,Non-Travel,3,15,3,1,4,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
50,Yes,Inpatient Nursing,ICU Specialist,Nursing,3,10,2,3,2,Married,6372,3,Yes,Non-Travel,3,23,3,5,6,4,3,2,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
50,Yes,Emergency Medicine,Clinical Coordinator,Nursing,3,1,1,2,1,Married,5991,3,No,Travel_Rarely,3,12,4,2,4,2,1,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
31,Yes,Emergency Medicine,Registered Nurse,Healthcare Admin,3,1,4,3,2,Married,5941,1,No,Travel_Rarely,3,11,5,1,2,0,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
40,Yes,Intensive Care,ICU Specialist,Nursing,2,1,4,2,2,Divorced,8201,1,Yes,Non-Travel,3,13,5,2,16,0,1,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
31,No,Inpatient Nursing,ICU Specialist,Healthcare Admin,3,5,3,1,3,Married,7331,1,Yes,Travel_Rarely,3,23,3,11,13,3,0,4,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
30,No,Intensive Care,Registered Nurse,Nursing,3,11,1,1,3,Married,6162,2,Yes,Travel_Rarely,3,14,5,0,3,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
29,Yes,Inpatient Nursing,Clinical Coordinator,Medical Science,1,8,3,3,4,Married,7587,3,Yes,Non-Travel,3,13,4,1,11,0,1,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
41,No,Intensive Care,Nurse Practitioner,Medical Science,3,20,2,2,3,Married,5732,0,No,Non-Travel,4,15,2,1,2,1,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
37,No,Inpatient Nursing,Registered Nurse,Healthcare Admin,4,1,3,3,3,Single,6943,3,No,Non-Travel,3,18,4,4,7,1,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
34,No,Inpatient Nursing,ICU Specialist,Healthcare Admin,2,2,4,2,3,Divorced,5662,4,No,Travel_Rarely,3,22,1,1,2,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
53,No,Intensive Care,Clinical Coordinator,Nursing,4,16,4,3,3,Single,5909,1,Yes,Non-Travel,3,13,3,0,1,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
26,Yes,Inpatient Nursing,Clinical Coordinator,Medical Science,3,1,4,4,3,Married,6807,2,Yes,Travel_Rarely,3,21,1,0,8,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
42,Yes,Inpatient Nursing,Registered Nurse,Healthcare Admin,4,3,1,4,3,Divorced,7051,5,Yes,Non-Travel,3,22,4,2,8,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
23,No,Inpatient Nursing,Clinical Coordinator,Healthcare Admin,1,4,4,3,3,Divorced,6241,5,Yes,Travel_Rarely,4,22,3,3,3,2,0,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
43,No,Emergency Medicine,Registered Nurse,Medical Science,3,11,2,3,3,Divorced,6402,2,Yes,Non-Travel,3,22,5,0,4,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
29,Yes,Intensive Care,ICU Specialist,Medical Science,2,30,3,3,2,Single,7405,6,Yes,Travel_Rarely,3,15,5,9,11,8,0,4,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
41,No,Emergency Medicine,Nurse Practitioner,Healthcare Admin,3,7,1,3,1,Married,6571,3,Yes,Non-Travel,3,21,3,1,5,1,0,0,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
29,Yes,Intensive Care,ICU Specialist,Nursing,3,5,2,1,2,Single,7080,4,Yes,Non-Travel,3,23,4,8,11,4,0,2,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
46,Yes,Emergency Medicine,Registered Nurse,Healthcare Admin,3,1,3,3,4,Divorced,6086,4,Yes,Travel_Rarely,4,17,3,2,4,2,1,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
40,Yes,Inpatient Nursing,Nurse Practitioner,Medical Science,3,5,1,1,4,Single,6047,4,No,Travel_Rarely,3,15,3,1,4,1,1,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
35,No,Inpatient Nursing,Clinical Coordinator,Medical Science,3,1,3,2,4,Married,6096,4,Yes,Travel_Rarely,3,15,4,1,4,1,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
35,Yes,Emergency Medicine,Clinical Coordinator,Medical Science,3,22,2,2,3,Single,6928,2,Yes,Travel_Rarely,3,23,4,3,10,3,0,3,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
29,No,Emergency Medicine,Nurse Practitioner,Medical Science,3,2,4,3,2,Single,6414,3,No,Travel_Rarely,3,18,4,2,6,2,2,0,Healthcare & Clinical Services,Solid hospital benefits and retirement match.
36,Yes,Intensive Care,Clinical Coordinator,Medical Science,4,1,2,1,3,Single,6487,3,Yes,Non-Travel,3,24,1,6,8,6,2,4,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
42,Yes,Emergency Medicine,ICU Specialist,Medical Science,4,25,3,2,1,Divorced,6030,2,Yes,Non-Travel,4,24,1,4,5,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
29,No,Emergency Medicine,Nurse Practitioner,Healthcare Admin,2,4,4,2,3,Single,6746,4,Yes,Non-Travel,3,11,1,7,7,2,0,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
34,No,Emergency Medicine,ICU Specialist,Medical Science,5,9,3,3,3,Single,8263,2,No,Travel_Rarely,4,15,2,12,16,8,7,9,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
47,No,Intensive Care,Registered Nurse,Medical Science,3,5,3,3,2,Divorced,6050,2,Yes,Travel_Rarely,3,21,3,1,4,1,1,1,Healthcare & Clinical Services,High team trust during critical medical shifts.
31,Yes,Emergency Medicine,ICU Specialist,Healthcare Admin,2,5,1,2,2,Married,6766,2,Yes,Non-Travel,3,16,3,0,7,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
39,Yes,Emergency Medicine,Nurse Practitioner,Medical Science,3,4,3,4,2,Single,6768,3,No,Non-Travel,4,18,4,7,9,0,0,0,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
39,Yes,Inpatient Nursing,ICU Specialist,Healthcare Admin,3,2,3,3,2,Married,5886,0,Yes,Travel_Rarely,3,19,4,1,2,0,0,0,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
35,Yes,Intensive Care,Registered Nurse,Healthcare Admin,5,6,2,3,3,Divorced,8364,4,Yes,Travel_Rarely,3,12,1,11,17,5,4,5,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
48,Yes,Intensive Care,Clinical Coordinator,Healthcare Admin,3,2,2,2,3,Divorced,6559,3,Yes,Non-Travel,3,21,4,1,4,0,1,1,Healthcare & Clinical Services,Mandatory weekend overtime is ruining family balance.
32,No,Intensive Care,Clinical Coordinator,Medical Science,4,3,2,3,4,Divorced,7576,4,Yes,Travel_Rarely,3,17,2,4,10,4,2,3,Healthcare & Clinical Services,Deeply rewarding patient care and strong peer camaraderie.
35,No,Inpatient Nursing,Clinical Coordinator,Nursing,3,3,3,4,1,Single,6466,2,Yes,Non-Travel,4,14,1,0,5,0,0,0,Healthcare & Clinical Services,High team trust during critical medical shifts.
32,No,Inpatient Nursing,Nurse Practitioner,Medical Science,4,1,1,2,3,Married,6691,3,No,Non-Travel,3,18,4,4,7,4,3,1,Healthcare & Clinical Services,Emotional fatigue and unsupportive floor leadership.
39,Yes,Intensive Care,Registered Nurse,Nursing,1,7,1,4,1,Single,7264,4,Yes,Non-Travel,3,19,1,4,13,4,2,2,Healthcare & Clinical Services,Understaffed shifts causing severe clinical burnout.
