Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
34,No,Content Production,Content Strategist,Visual Arts,3,2,3,3,1,Married,7175,1,No,Non-Travel,3,15,4,5,9,5,0,5,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
40,No,Content Production,Copy Lead,Visual Arts,3,24,3,3,2,Married,6617,2,No,Non-Travel,3,25,5,1,7,1,1,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
33,Yes,Brand Design,Content Strategist,Communications,3,21,2,3,3,Single,5575,2,No,Travel_Rarely,3,24,2,0,0,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
55,No,Content Production,Content Strategist,Communications,5,6,3,2,2,Married,5962,1,Yes,Travel_Rarely,4,19,4,2,5,0,2,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
32,Yes,Content Production,Art Director,Design,3,5,3,3,3,Married,7497,7,No,Non-Travel,3,24,5,11,14,4,1,1,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
53,Yes,Brand Design,Copy Lead,Design,3,4,1,3,3,Divorced,5933,3,No,Non-Travel,3,22,4,0,5,0,0,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
53,Yes,Brand Design,Art Director,Design,3,1,2,4,3,Divorced,8388,5,Yes,Non-Travel,3,24,3,16,20,8,0,8,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
25,No,Content Production,Copy Lead,Marketing,5,7,3,3,3,Married,6235,1,Yes,Non-Travel,3,25,5,5,7,5,1,2,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
44,No,Content Production,Art Director,Marketing,1,1,3,4,4,Single,6241,2,No,Travel_Rarely,3,14,4,2,3,0,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
33,No,Content Production,Copy Lead,Marketing,5,38,1,3,2,Married,7528,4,No,Non-Travel,3,18,2,11,11,4,0,4,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
42,Yes,Brand Design,Content Strategist,Design,2,6,2,3,4,Divorced,6470,2,Yes,Travel_Rarely,3,14,4,4,5,0,4,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
38,No,Content Production,Content Strategist,Communications,4,12,2,3,2,Divorced,7666,5,Yes,Non-Travel,3,17,1,0,10,0,0,0,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
40,No,Brand Design,Art Director,Design,4,1,2,2,2,Divorced,6653,4,Yes,Travel_Rarely,3,19,5,4,5,2,4,2,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
50,Yes,Brand Design,Senior Designer,Communications,3,13,2,3,3,Single,7143,5,Yes,Non-Travel,4,20,2,6,10,1,1,2,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
37,Yes,Brand Design,Copy Lead,Communications,3,4,1,3,4,Single,6413,2,No,Non-Travel,4,21,5,2,6,0,1,2,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
48,Yes,Media Strategy,Senior Designer,Visual Arts,5,14,4,1,1,Married,5579,4,Yes,Non-Travel,4,21,5,0,0,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
35,Yes,Brand Design,Senior Designer,Marketing,3,6,4,2,3,Divorced,8116,2,Yes,Non-Travel,3,23,4,15,17,9,0,8,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
33,No,Content Production,Copy Lead,Communications,3,8,4,3,2,Married,6402,5,No,Non-Travel,3,11,4,2,4,0,0,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
23,No,Brand Design,Content Strategist,Visual Arts,4,2,1,1,3,Divorced,5921,4,Yes,Non-Travel,3,18,4,2,5,0,2,1,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
29,No,Content Production,Copy Lead,Marketing,5,1,4,3,2,Married,7503,2,No,Non-Travel,4,22,1,3,11,1,2,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
34,Yes,Content Production,Copy Lead,Visual Arts,3,1,1,4,1,Married,5356,5,No,Non-Travel,3,22,5,1,1,1,1,1,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
36,Yes,Content Production,Content Strategist,Design,3,1,2,4,3,Single,6438,2,Yes,Non-Travel,3,17,5,0,6,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
35,No,Content Production,Art Director,Marketing,4,2,1,4,1,Single,7687,4,No,Non-Travel,3,15,4,4,14,4,4,3,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
24,No,Media Strategy,Art Director,Marketing,1,5,3,4,3,Single,6839,2,Yes,Travel_Rarely,4,17,2,0,6,0,0,0,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
32,No,Media Strategy,Copy Lead,Marketing,3,8,3,2,3,Single,5832,3,No,Travel_Rarely,3,24,3,3,4,3,2,3,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
33,No,Brand Design,Content Strategist,Marketing,3,1,2,2,2,Married,6685,3,No,Non-Travel,3,20,1,5,7,2,5,2,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
25,No,Brand Design,Content Strategist,Design,4,2,4,3,1,Divorced,5540,0,No,Travel_Rarely,3,22,2,0,0,0,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
25,No,Content Production,Art Director,Communications,4,14,4,4,1,Divorced,5785,1,Yes,Travel_Rarely,4,25,4,4,4,0,3,0,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
34,No,Brand Design,Content Strategist,Visual Arts,5,11,3,4,3,Divorced,7603,4,No,Non-Travel,3,15,4,12,14,6,0,4,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
34,No,Brand Design,Senior Designer,Design,4,19,3,2,3,Divorced,7074,2,No,Travel_Rarely,3,12,3,0,8,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
29,No,Brand Design,Content Strategist,Communications,3,7,3,2,3,Single,5665,4,Yes,Travel_Rarely,3,21,4,0,1,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
38,No,Brand Design,Content Strategist,Visual Arts,4,3,2,3,2,Single,6798,1,No,Non-Travel,4,15,4,1,6,0,0,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
50,No,Content Production,Senior Designer,Design,4,1,2,3,4,Single,8773,1,No,Non-Travel,3,24,4,1,15,1,0,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
38,Yes,Content Production,Art Director,Marketing,5,4,1,3,3,Single,6697,3,Yes,Travel_Rarely,3,19,1,6,9,5,1,2,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
21,No,Content Production,Copy Lead,Design,4,2,3,4,2,Married,5566,6,No,Non-Travel,3,13,2,0,2,0,0,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
30,Yes,Brand Design,Art Director,Design,3,1,4,1,2,Single,7695,4,Yes,Travel_Rarely,3,18,5,0,12,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
31,No,Brand Design,Art Director,Visual Arts,1,21,4,3,2,Married,7262,0,No,Travel_Rarely,4,21,3,9,10,6,0,6,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
54,No,Content Production,Copy Lead,Design,2,7,3,3,3,Married,7364,2,No,Non-Travel,3,14,4,6,12,2,2,2,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
38,No,Brand Design,Art Director,Communications,3,6,2,3,3,Divorced,8260,4,Yes,Travel_Rarely,3,22,4,3,20,1,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
43,No,Brand Design,Senior Designer,Visual Arts,1,13,3,4,2,Married,6837,2,Yes,Non-Travel,3,18,1,2,6,2,1,2,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
31,Yes,Content Production,Art Director,Communications,3,2,4,1,2,Married,6885,2,No,Non-Travel,3,12,1,2,7,1,2,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
31,Yes,Content Production,Art Director,Design,1,3,3,2,1,Single,7508,2,Yes,Travel_Rarely,3,13,3,3,13,3,0,3,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
34,No,Content Production,Art Director,Visual Arts,4,14,4,3,3,Married,7471,4,No,Travel_Rarely,3,21,2,1,10,0,1,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
23,Yes,Content Production,Copy Lead,Design,3,17,3,3,2,Married,5749,4,No,Non-Travel,3,21,4,0,1,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
27,Yes,Media Strategy,Senior Designer,Communications,3,2,4,3,2,Married,5439,2,Yes,Travel_Rarely,3,12,1,2,2,2,2,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
42,No,Media Strategy,Art Director,Design,4,1,3,3,3,Married,6781,0,Yes,Travel_Rarely,3,20,5,4,6,2,3,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
40,No,Content Production,Art Director,Design,3,17,2,3,2,Divorced,7499,0,No,Travel_Rarely,3,17,4,7,9,4,1,3,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
40,No,Content Production,Copy Lead,Design,5,6,3,3,4,Married,8470,4,Yes,Travel_Rarely,3,16,4,1,22,0,0,1,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
21,No,Brand Design,Content Strategist,Communications,3,5,3,3,3,Single,5793,2,No,Travel_Rarely,3,12,1,1,3,1,1,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
47,Yes,Brand Design,Senior Designer,Marketing,5,11,2,3,3,Single,5342,3,No,Non-Travel,3,17,5,0,0,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
38,No,Brand Design,Art Director,Design,3,12,2,4,3,Married,7125,5,Yes,Non-Travel,4,17,2,0,7,0,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
32,Yes,Content Production,Content Strategist,Marketing,3,20,3,2,2,Married,5352,3,Yes,Travel_Rarely,4,14,1,0,0,0,0,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
22,No,Content Production,Copy Lead,Marketing,4,6,3,2,4,Single,6023,1,No,Non-Travel,3,19,3,1,3,0,1,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
41,Yes,Brand Design,Senior Designer,Design,4,1,3,3,4,Married,7762,2,No,Travel_Rarely,3,16,2,0,16,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
39,No,Brand Design,Senior Designer,Design,2,12,3,2,3,Married,7767,2,No,Non-Travel,3,16,3,11,13,7,6,7,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
32,No,Brand Design,Art Director,Marketing,4,11,4,3,1,Divorced,6102,1,No,Travel_Rarely,3,18,1,4,5,0,2,2,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
34,Yes,Media Strategy,Copy Lead,Design,3,7,3,2,1,Single,6432,2,Yes,Travel_Rarely,3,18,3,0,8,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
29,No,Content Production,Senior Designer,Design,4,5,2,2,3,Single,7532,3,No,Travel_Rarely,3,17,5,1,11,0,1,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
38,Yes,Brand Design,Content Strategist,Communications,4,3,3,2,3,Single,6238,4,Yes,Travel_Rarely,3,23,2,4,4,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
37,No,Brand Design,Art Director,Marketing,3,8,4,2,3,Divorced,8034,2,No,Travel_Rarely,3,21,1,3,17,1,1,1,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
39,No,Brand Design,Senior Designer,Design,3,28,3,4,2,Married,6393,3,Yes,Non-Travel,3,21,4,0,5,0,0,0,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
34,No,Brand Design,Copy Lead,Communications,3,1,3,3,3,Married,7257,1,No,Travel_Rarely,3,16,3,5,8,2,5,3,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
36,Yes,Content Production,Senior Designer,Design,5,2,4,1,3,Divorced,6798,5,Yes,Non-Travel,4,22,2,0,8,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
34,No,Media Strategy,Copy Lead,Communications,3,4,3,3,1,Divorced,6595,2,No,Travel_Rarely,3,13,4,4,7,0,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
28,No,Brand Design,Content Strategist,Communications,2,14,4,3,3,Single,6728,3,No,Travel_Rarely,3,18,5,8,10,5,0,5,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
37,Yes,Brand Design,Copy Lead,Communications,4,43,3,3,1,Single,8540,4,Yes,Non-Travel,3,19,1,8,14,3,2,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
47,No,Media Strategy,Content Strategist,Communications,4,5,4,4,3,Married,6655,0,Yes,Non-Travel,3,18,3,2,6,2,1,2,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
28,No,Content Production,Copy Lead,Communications,3,7,4,3,2,Single,5634,4,Yes,Travel_Rarely,3,14,1,1,3,1,0,1,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
34,No,Content Production,Senior Designer,Marketing,2,1,3,3,4,Married,8277,2,Yes,Travel_Rarely,3,18,5,12,14,9,1,7,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
35,Yes,Brand Design,Art Director,Communications,2,2,4,3,2,Single,5690,3,Yes,Travel_Rarely,4,20,5,0,1,0,0,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
36,No,Media Strategy,Art Director,Visual Arts,3,13,1,3,2,Married,8252,8,No,Non-Travel,3,24,2,3,18,2,1,0,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
48,Yes,Brand Design,Content Strategist,Communications,4,2,3,3,2,Divorced,6746,0,Yes,Travel_Rarely,3,24,3,5,8,4,1,4,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
38,Yes,Brand Design,Content Strategist,Design,4,7,4,3,1,Single,5934,2,Yes,Non-Travel,3,11,4,3,5,3,0,3,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
39,No,Content Production,Content Strategist,Marketing,2,3,4,3,3,Divorced,5576,0,No,Travel_Rarely,4,24,1,1,1,1,1,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
36,Yes,Media Strategy,Art Director,Marketing,4,1,2,1,1,Divorced,5877,4,Yes,Non-Travel,3,23,1,2,4,2,1,2,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
37,No,Media Strategy,Content Strategist,Marketing,1,3,2,4,4,Divorced,6962,2,Yes,Non-Travel,3,22,4,10,10,7,10,5,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
35,No,Content Production,Art Director,Marketing,4,9,1,3,3,Married,5708,5,Yes,Non-Travel,3,17,5,4,4,0,4,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
37,No,Content Production,Content Strategist,Design,2,6,4,3,3,Divorced,5530,1,No,Non-Travel,3,17,4,0,0,0,0,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
52,Yes,Media Strategy,Art Director,Marketing,2,3,1,3,2,Single,6825,2,No,Travel_Rarely,3,21,2,1,9,0,0,1,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
43,No,Content Production,Art Director,Marketing,2,1,3,3,2,Single,7048,3,Yes,Travel_Rarely,4,25,2,2,7,2,2,2,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
34,No,Media Strategy,Art Director,Design,3,4,3,4,2,Divorced,8224,4,No,Non-Travel,3,17,5,3,13,0,3,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
45,No,Brand Design,Art Director,Visual Arts,3,2,4,1,4,Single,6818,3,No,Travel_Rarely,3,16,3,3,6,3,3,2,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
34,Yes,Brand Design,Content Strategist,Communications,2,2,4,3,1,Single,7456,4,No,Travel_Rarely,3,18,2,7,9,5,5,4,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
46,No,Brand Design,Art Director,Visual Arts,1,1,3,3,1,Married,6078,5,No,Travel_Rarely,3,23,4,5,6,3,0,1,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
35,No,Content Production,Content Strategist,Design,4,4,3,2,4,Married,8256,1,Yes,Travel_Rarely,3,19,5,15,17,9,0,7,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
45,No,Brand Design,Copy Lead,Visual Arts,3,1,3,2,2,Married,6984,3,Yes,Non-Travel,3,14,5,6,12,1,1,3,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
33,No,Content Production,Senior Designer,Communications,5,20,3,2,1,Divorced,5624,3,Yes,Non-Travel,3,16,3,2,2,0,1,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
38,No,Brand Design,Content Strategist,Visual Arts,4,1,3,3,3,Married,8567,2,No,Travel_Rarely,3,20,4,16,20,11,3,8,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
49,Yes,Media Strategy,Copy Lead,Communications,3,11,4,2,2,Single,5841,2,No,Non-Travel,3,12,4,1,4,0,1,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
37,Yes,Media Strategy,Content Strategist,Marketing,3,10,3,4,3,Single,5527,3,No,Travel_Rarely,3,15,2,0,2,0,0,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
43,No,Media Strategy,Senior Designer,Communications,2,1,2,3,3,Married,6370,1,No,Non-Travel,3,24,3,1,4,0,1,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
43,No,Content Production,Content Strategist,Visual Arts,5,1,4,3,4,Single,10128,5,No,Non-Travel,3,19,3,19,25,12,5,10,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
34,No,Content Production,Art Director,Marketing,4,3,3,3,3,Married,7908,0,No,Non-Travel,3,14,1,2,12,2,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
44,No,Media Strategy,Content Strategist,Design,3,8,2,3,3,Divorced,8687,3,Yes,Non-Travel,3,11,4,0,15,0,0,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
36,Yes,Brand Design,Copy Lead,Design,3,2,3,2,1,Divorced,6357,2,No,Travel_Rarely,3,13,1,3,6,0,1,1,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
45,No,Brand Design,Content Strategist,Marketing,2,3,2,4,3,Divorced,6924,0,Yes,Travel_Rarely,3,13,4,7,7,7,7,5,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
34,No,Media Strategy,Senior Designer,Visual Arts,5,12,3,3,2,Married,6994,2,No,Travel_Rarely,4,15,1,8,9,7,2,3,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
26,No,Media Strategy,Senior Designer,Communications,3,1,4,3,3,Divorced,5583,1,No,Non-Travel,4,24,1,1,2,0,0,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
30,No,Brand Design,Copy Lead,Marketing,1,1,3,4,2,Single,6824,4,No,Travel_Rarely,3,16,4,2,6,0,2,0,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
39,No,Content Production,Senior Designer,Design,3,1,3,4,4,Divorced,5873,4,No,Non-Travel,3,19,5,2,4,2,1,1,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
44,Yes,Brand Design,Content Strategist,Design,5,31,4,3,1,Married,6745,2,No,Travel_Rarely,3,15,5,7,8,5,3,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
40,Yes,Media Strategy,Senior Designer,Design,3,1,1,3,4,Married,8283,0,No,Non-Travel,3,17,4,4,14,3,4,2,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
37,Yes,Media Strategy,Senior Designer,Communications,4,9,1,2,2,Divorced,9476,3,Yes,Non-Travel,3,23,2,16,19,9,12,4,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
28,No,Content Production,Art Director,Communications,4,7,3,2,1,Married,6694,4,Yes,Travel_Rarely,3,21,4,1,6,1,0,1,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
33,No,Brand Design,Senior Designer,Design,3,7,3,2,4,Single,7387,3,Yes,Travel_Rarely,3,20,4,12,13,6,3,4,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
43,No,Media Strategy,Content Strategist,Design,3,22,2,2,4,Married,5943,1,Yes,Non-Travel,3,25,4,0,2,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
49,Yes,Media Strategy,Copy Lead,Communications,3,12,4,1,1,Divorced,6556,3,Yes,Non-Travel,3,20,1,0,6,0,0,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
47,No,Content Production,Content Strategist,Visual Arts,3,26,3,3,2,Single,7339,1,Yes,Travel_Rarely,3,25,1,4,10,0,0,3,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
33,No,Media Strategy,Art Director,Communications,3,13,3,2,3,Married,5162,3,No,Non-Travel,3,19,4,0,0,0,0,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
28,Yes,Content Production,Art Director,Communications,5,25,1,4,3,Divorced,6782,6,Yes,Travel_Rarely,3,14,3,8,10,5,0,3,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
28,No,Media Strategy,Senior Designer,Design,3,11,4,3,3,Single,6605,4,Yes,Travel_Rarely,4,25,4,4,7,3,1,2,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
48,No,Brand Design,Art Director,Visual Arts,3,1,3,3,2,Single,5705,3,No,Non-Travel,3,13,5,0,2,0,0,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
21,No,Brand Design,Copy Lead,Design,3,1,1,3,2,Married,5842,0,Yes,Travel_Rarely,4,11,3,1,2,0,1,1,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
44,Yes,Content Production,Art Director,Communications,4,30,3,2,3,Single,6607,0,Yes,Non-Travel,3,24,5,1,9,1,1,1,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
26,Yes,Content Production,Copy Lead,Communications,4,13,4,4,3,Divorced,6235,3,Yes,Non-Travel,4,23,4,5,5,3,5,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
28,No,Media Strategy,Art Director,Design,3,1,4,4,1,Single,7611,3,No,Non-Travel,3,23,2,3,10,3,0,3,Creative Agency & Digital Media,Freedom to pitch novel aesthetic and storytelling ideas.
35,No,Media Strategy,Content Strategist,Visual Arts,4,2,3,3,2,Married,6098,2,Yes,Travel_Rarely,3,11,5,0,3,0,0,0,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
44,Yes,Media Strategy,Copy Lead,Visual Arts,3,13,3,4,4,Single,6055,1,Yes,Non-Travel,3,17,3,2,2,0,2,0,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
39,No,Brand Design,Content Strategist,Design,3,22,3,2,4,Married,6734,2,No,Travel_Rarely,3,16,4,2,6,0,0,0,Creative Agency & Digital Media,Client revisions at 11 PM before morning campaign pitches.
33,Yes,Brand Design,Content Strategist,Design,3,2,2,2,4,Married,7616,1,No,Travel_Rarely,3,12,3,3,11,2,2,1,Creative Agency & Digital Media,Lower retainer margins leading to delayed bonuses.
35,No,Media Strategy,Senior Designer,Communications,2,6,4,3,2,Married,8693,6,No,Travel_Rarely,3,24,1,9,17,3,0,2,Creative Agency & Digital Media,Portfolio-building campaigns for global brand clients.
34,No,Media Strategy,Senior Designer,Marketing,3,2,2,3,2,Single,8948,0,No,Non-Travel,3,25,3,2,16,1,0,2,Creative Agency & Digital Media,"Vibrant, energetic creative peers and dynamic projects."
34,Yes,Media Strategy,Senior Designer,Communications,3,7,4,2,3,Divorced,6170,0,No,Non-Travel,3,18,5,2,4,2,2,0,Creative Agency & Digital Media,Creative burnout under unrelenting delivery schedules.
