Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
37,Yes,Growth,Full Stack Generalist,Computer Science,5,2,3,1,2,Married,6329,1,Yes,Non-Travel,3,11,3,2,2,0,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
33,No,Operations,Full Stack Generalist,Design,5,12,4,4,3,Divorced,7884,5,Yes,Travel_Rarely,3,12,5,4,10,0,3,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
43,No,Founding Engineering,Growth Hacker,Design,4,6,3,2,3,Married,9343,1,No,Travel_Rarely,4,17,2,0,16,0,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
46,No,Growth,Full Stack Generalist,Entrepreneurship,3,10,4,3,4,Married,5528,2,No,Travel_Rarely,3,22,5,1,1,1,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
32,Yes,Operations,Operations Lead,Design,2,1,3,4,1,Divorced,8096,2,Yes,Non-Travel,3,23,5,8,10,3,0,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
27,Yes,Growth,Growth Hacker,Design,4,7,4,1,3,Divorced,7238,0,No,Non-Travel,3,11,2,0,9,0,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
40,No,Operations,Growth Hacker,Entrepreneurship,2,1,3,3,3,Married,5801,4,Yes,Non-Travel,3,24,4,0,1,0,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
39,No,Growth,Growth Hacker,Computer Science,4,11,3,3,2,Married,6020,2,Yes,Non-Travel,3,16,2,2,2,2,1,1,Early-Stage Tech Startups,Fast decision making without corporate red tape.
35,Yes,Founding Engineering,Operations Lead,Design,3,17,2,4,2,Divorced,6767,4,Yes,Non-Travel,3,24,5,3,4,3,2,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
46,Yes,Operations,Operations Lead,Design,3,23,3,2,2,Married,7755,1,Yes,Non-Travel,3,21,4,5,10,1,1,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
41,No,Growth,Full Stack Generalist,Design,3,16,3,4,4,Single,6488,2,No,Travel_Rarely,3,17,2,0,4,0,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
36,Yes,Growth,Growth Hacker,Design,2,12,2,3,1,Divorced,6531,1,No,Non-Travel,3,24,1,2,5,2,0,2,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
42,No,Founding Engineering,Full Stack Generalist,Entrepreneurship,3,13,4,3,2,Single,6525,3,No,Non-Travel,4,22,4,5,7,2,2,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
52,No,Growth,Operations Lead,Computer Science,3,6,1,2,3,Married,5850,2,No,Non-Travel,3,11,2,0,2,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
38,Yes,Growth,Growth Hacker,Entrepreneurship,3,12,2,2,3,Married,6503,1,Yes,Travel_Rarely,4,23,4,3,4,2,0,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
33,No,Founding Engineering,Growth Hacker,Entrepreneurship,3,4,4,4,3,Single,7852,5,No,Non-Travel,3,13,4,4,10,1,1,0,Early-Stage Tech Startups,Significant early equity pool allocation.
29,No,Operations,Growth Hacker,Entrepreneurship,3,16,4,3,4,Married,8112,1,Yes,Non-Travel,3,25,3,9,11,6,0,5,Early-Stage Tech Startups,Fast decision making without corporate red tape.
51,Yes,Growth,Operations Lead,Entrepreneurship,3,11,3,4,3,Married,8697,1,No,Travel_Rarely,3,14,4,15,16,8,0,8,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
40,No,Founding Engineering,Growth Hacker,Entrepreneurship,4,1,4,3,4,Single,6999,5,Yes,Travel_Rarely,3,23,4,5,5,4,0,2,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
36,No,Operations,Full Stack Generalist,Design,1,3,2,3,4,Married,9451,1,No,Non-Travel,3,23,2,14,18,7,0,6,Early-Stage Tech Startups,Fast decision making without corporate red tape.
28,Yes,Operations,Growth Hacker,Design,4,13,4,3,2,Single,6911,1,Yes,Non-Travel,3,23,2,1,8,1,1,1,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
40,Yes,Founding Engineering,Operations Lead,Computer Science,4,2,2,3,3,Single,5734,1,Yes,Non-Travel,3,13,2,1,1,0,1,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
51,Yes,Growth,Growth Hacker,Computer Science,3,2,3,3,1,Divorced,8217,2,Yes,Non-Travel,3,24,2,4,13,2,0,2,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
28,Yes,Operations,Growth Hacker,Computer Science,3,1,3,1,1,Divorced,6262,0,No,Non-Travel,3,17,3,2,2,0,1,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
37,Yes,Founding Engineering,Full Stack Generalist,Entrepreneurship,5,22,2,3,3,Married,5819,3,Yes,Non-Travel,3,19,4,0,2,0,0,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
32,Yes,Growth,Growth Hacker,Design,2,17,2,4,3,Single,7332,3,Yes,Non-Travel,4,25,2,8,8,8,0,5,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
29,Yes,Founding Engineering,Full Stack Generalist,Design,3,1,2,3,1,Divorced,6010,3,No,Non-Travel,3,25,3,0,3,0,0,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
37,Yes,Operations,Growth Hacker,Computer Science,4,4,1,1,2,Married,9062,2,Yes,Travel_Rarely,3,19,1,12,19,6,1,5,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
40,Yes,Growth,Full Stack Generalist,Computer Science,4,1,4,3,2,Married,7321,4,Yes,Travel_Rarely,3,11,3,4,7,1,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
42,No,Growth,Operations Lead,Entrepreneurship,2,11,3,4,3,Married,6121,6,Yes,Travel_Rarely,3,14,1,2,3,2,1,2,Early-Stage Tech Startups,Significant early equity pool allocation.
60,No,Growth,Operations Lead,Design,2,11,1,4,3,Married,7509,1,Yes,Non-Travel,3,18,4,9,10,9,0,5,Early-Stage Tech Startups,Fast decision making without corporate red tape.
43,Yes,Operations,Full Stack Generalist,Design,3,9,1,1,2,Divorced,6909,2,Yes,Non-Travel,3,19,1,2,8,2,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
38,No,Growth,Operations Lead,Entrepreneurship,4,15,4,4,3,Married,8270,0,No,Travel_Rarely,3,19,4,4,12,2,4,2,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
39,Yes,Growth,Full Stack Generalist,Entrepreneurship,3,3,2,3,1,Married,5691,4,Yes,Non-Travel,3,16,4,1,1,0,1,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
28,Yes,Growth,Full Stack Generalist,Entrepreneurship,3,1,3,1,2,Married,6468,6,Yes,Non-Travel,3,22,5,1,4,1,1,1,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
43,No,Growth,Growth Hacker,Entrepreneurship,3,5,4,4,4,Single,5813,3,No,Non-Travel,3,25,1,0,2,0,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
31,No,Growth,Operations Lead,Design,3,4,4,1,3,Divorced,7395,6,No,Travel_Rarely,4,21,4,5,8,3,4,2,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
39,No,Founding Engineering,Full Stack Generalist,Design,2,6,3,3,3,Single,6772,1,No,Travel_Rarely,4,17,3,5,5,1,2,2,Early-Stage Tech Startups,Significant early equity pool allocation.
25,No,Founding Engineering,Operations Lead,Design,4,5,4,2,3,Married,7409,2,Yes,Non-Travel,3,25,3,5,7,5,0,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
22,No,Growth,Full Stack Generalist,Entrepreneurship,3,6,3,1,4,Divorced,6728,3,No,Travel_Rarely,3,15,1,2,4,2,2,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
35,Yes,Founding Engineering,Full Stack Generalist,Computer Science,3,1,1,3,1,Single,5839,3,Yes,Travel_Rarely,4,17,1,2,2,1,1,2,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
40,No,Founding Engineering,Full Stack Generalist,Computer Science,3,7,4,4,4,Divorced,6856,4,No,Travel_Rarely,3,20,4,0,6,0,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
38,No,Founding Engineering,Full Stack Generalist,Computer Science,3,1,4,2,3,Divorced,7766,2,Yes,Travel_Rarely,3,25,5,7,9,3,0,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
23,No,Founding Engineering,Full Stack Generalist,Entrepreneurship,3,8,4,4,4,Single,6406,4,Yes,Non-Travel,4,14,5,2,5,1,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
43,No,Operations,Operations Lead,Design,4,3,1,2,4,Divorced,6292,3,Yes,Non-Travel,3,21,5,4,6,4,0,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
34,Yes,Operations,Full Stack Generalist,Entrepreneurship,1,9,2,2,4,Divorced,8968,3,No,Non-Travel,3,25,3,10,16,9,3,6,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
45,Yes,Operations,Growth Hacker,Entrepreneurship,2,16,1,4,4,Married,8003,3,No,Non-Travel,3,11,2,5,12,5,1,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
25,No,Operations,Growth Hacker,Entrepreneurship,3,14,4,4,3,Divorced,6340,3,Yes,Travel_Rarely,4,14,5,5,5,1,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
41,No,Operations,Growth Hacker,Entrepreneurship,4,1,2,4,2,Married,6941,3,No,Non-Travel,3,16,1,5,8,5,2,4,Early-Stage Tech Startups,Significant early equity pool allocation.
40,Yes,Growth,Operations Lead,Design,3,3,2,1,1,Single,7953,1,No,Non-Travel,3,22,3,9,16,9,1,6,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
37,No,Growth,Growth Hacker,Design,4,1,2,3,3,Married,6190,0,Yes,Non-Travel,3,16,1,2,3,0,1,2,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
37,Yes,Growth,Operations Lead,Design,5,17,2,2,3,Married,9628,3,Yes,Travel_Rarely,3,25,1,7,19,6,0,5,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
44,Yes,Founding Engineering,Full Stack Generalist,Entrepreneurship,4,4,2,2,2,Single,8029,2,Yes,Travel_Rarely,3,24,3,11,12,8,7,5,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
30,Yes,Operations,Operations Lead,Computer Science,3,17,2,3,4,Divorced,7524,4,Yes,Travel_Rarely,3,19,1,3,12,1,3,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
26,No,Operations,Operations Lead,Design,2,1,3,4,4,Married,7111,1,Yes,Non-Travel,3,20,3,0,6,0,0,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
42,Yes,Growth,Growth Hacker,Computer Science,2,12,2,1,3,Married,10503,2,Yes,Travel_Rarely,3,25,1,1,24,1,0,1,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
41,Yes,Operations,Full Stack Generalist,Computer Science,4,1,2,3,3,Married,10020,4,No,Non-Travel,3,24,4,2,23,2,0,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
27,No,Operations,Operations Lead,Design,3,23,3,4,2,Divorced,6241,5,Yes,Non-Travel,3,18,5,1,5,0,1,1,Early-Stage Tech Startups,Fast decision making without corporate red tape.
27,Yes,Founding Engineering,Operations Lead,Design,4,12,1,1,1,Divorced,7560,5,Yes,Travel_Rarely,3,20,2,3,9,1,3,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
36,No,Growth,Operations Lead,Entrepreneurship,2,8,1,4,3,Married,8758,2,No,Non-Travel,3,12,3,7,14,2,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
41,Yes,Founding Engineering,Full Stack Generalist,Entrepreneurship,4,1,4,3,2,Single,5887,4,Yes,Travel_Rarely,3,19,3,0,0,0,0,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
37,No,Founding Engineering,Operations Lead,Design,3,41,4,2,3,Divorced,6197,2,No,Travel_Rarely,4,13,3,1,2,0,0,1,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
23,No,Operations,Growth Hacker,Entrepreneurship,4,8,3,3,2,Single,6756,2,Yes,Non-Travel,3,17,1,3,5,2,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
29,No,Founding Engineering,Growth Hacker,Computer Science,4,1,3,2,2,Divorced,6458,3,Yes,Non-Travel,4,17,3,1,3,1,0,1,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
42,No,Operations,Operations Lead,Computer Science,2,5,3,3,3,Single,5446,4,Yes,Travel_Rarely,3,14,2,0,0,0,0,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
58,No,Growth,Growth Hacker,Entrepreneurship,3,9,1,4,3,Single,5567,2,Yes,Non-Travel,3,16,3,0,1,0,0,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
30,No,Founding Engineering,Growth Hacker,Computer Science,4,2,1,1,2,Married,6974,6,Yes,Travel_Rarely,3,19,5,9,9,4,0,4,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
35,No,Growth,Full Stack Generalist,Entrepreneurship,1,10,3,2,3,Divorced,9475,5,No,Travel_Rarely,3,24,1,9,17,2,1,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
29,No,Founding Engineering,Full Stack Generalist,Design,3,7,4,4,3,Divorced,6594,4,No,Non-Travel,3,13,1,3,6,3,3,3,Early-Stage Tech Startups,Significant early equity pool allocation.
42,No,Founding Engineering,Growth Hacker,Design,2,5,4,1,1,Married,5879,2,No,Non-Travel,3,14,3,2,2,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
21,No,Growth,Operations Lead,Design,3,7,3,4,3,Single,6287,3,Yes,Travel_Rarely,3,11,4,1,3,1,1,1,Early-Stage Tech Startups,Fast decision making without corporate red tape.
24,No,Founding Engineering,Growth Hacker,Computer Science,3,4,4,4,3,Married,6959,0,No,Non-Travel,3,24,1,4,5,4,0,2,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
31,Yes,Growth,Full Stack Generalist,Computer Science,2,2,3,4,3,Divorced,6873,2,Yes,Non-Travel,3,21,5,4,6,3,2,2,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
34,No,Operations,Operations Lead,Design,2,4,2,1,3,Single,6255,0,No,Travel_Rarely,3,22,2,5,5,1,3,2,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
40,No,Operations,Growth Hacker,Entrepreneurship,2,5,3,3,1,Single,7085,2,No,Travel_Rarely,3,22,1,6,7,5,2,3,Early-Stage Tech Startups,Significant early equity pool allocation.
21,Yes,Founding Engineering,Growth Hacker,Design,2,5,2,1,1,Divorced,6113,2,Yes,Non-Travel,3,16,5,1,3,0,1,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
34,No,Growth,Operations Lead,Entrepreneurship,3,1,2,3,2,Divorced,8968,1,No,Non-Travel,3,15,1,10,16,7,0,6,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
40,No,Founding Engineering,Operations Lead,Computer Science,5,16,4,2,1,Divorced,8458,0,No,Travel_Rarely,3,16,3,0,14,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
45,Yes,Founding Engineering,Full Stack Generalist,Computer Science,2,8,3,3,3,Divorced,6338,2,No,Travel_Rarely,4,15,4,2,6,0,0,1,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
23,No,Growth,Growth Hacker,Design,2,6,3,3,4,Married,6484,2,Yes,Non-Travel,3,22,4,0,4,0,0,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
52,Yes,Growth,Operations Lead,Entrepreneurship,3,6,3,1,3,Single,7181,2,Yes,Travel_Rarely,3,25,4,0,11,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
21,No,Growth,Full Stack Generalist,Design,4,17,2,4,3,Divorced,6513,3,No,Travel_Rarely,3,19,4,1,3,1,1,0,Early-Stage Tech Startups,Fast decision making without corporate red tape.
41,No,Growth,Full Stack Generalist,Computer Science,5,4,4,2,4,Divorced,6421,3,Yes,Non-Travel,3,20,4,1,3,0,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
42,No,Growth,Full Stack Generalist,Entrepreneurship,5,12,4,4,4,Married,6760,2,Yes,Non-Travel,3,18,5,0,4,0,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
42,No,Founding Engineering,Growth Hacker,Design,4,5,3,1,3,Married,7479,2,No,Travel_Rarely,3,16,2,3,9,3,1,3,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
40,No,Operations,Full Stack Generalist,Entrepreneurship,4,1,2,4,2,Divorced,6010,2,Yes,Non-Travel,4,16,1,2,4,1,1,1,Early-Stage Tech Startups,Fast decision making without corporate red tape.
35,Yes,Operations,Full Stack Generalist,Entrepreneurship,3,19,1,4,2,Single,5822,3,Yes,Travel_Rarely,3,13,3,1,1,1,1,1,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
31,No,Founding Engineering,Operations Lead,Entrepreneurship,4,11,2,4,1,Married,7794,2,No,Non-Travel,3,25,1,5,9,0,0,0,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
22,Yes,Growth,Growth Hacker,Entrepreneurship,4,1,4,2,2,Married,6703,2,No,Travel_Rarely,3,21,4,2,4,2,2,1,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
34,No,Growth,Growth Hacker,Computer Science,2,1,3,3,4,Divorced,9307,0,Yes,Travel_Rarely,3,22,1,8,16,3,0,3,Early-Stage Tech Startups,Significant early equity pool allocation.
27,Yes,Founding Engineering,Operations Lead,Entrepreneurship,4,2,4,3,3,Divorced,7002,2,Yes,Travel_Rarely,3,23,4,7,9,4,2,2,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
45,Yes,Growth,Operations Lead,Design,3,1,1,4,1,Divorced,8321,3,Yes,Non-Travel,4,14,4,2,11,0,2,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
44,Yes,Operations,Growth Hacker,Design,3,2,2,3,1,Married,5959,1,Yes,Non-Travel,3,14,2,0,1,0,0,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
35,Yes,Operations,Operations Lead,Computer Science,3,16,3,1,1,Single,6086,2,Yes,Non-Travel,3,19,4,1,4,1,1,0,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
38,Yes,Growth,Operations Lead,Entrepreneurship,3,1,3,3,1,Single,8314,4,No,Non-Travel,4,15,2,6,12,2,1,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
34,No,Growth,Operations Lead,Design,3,9,3,3,3,Married,6626,3,Yes,Non-Travel,3,24,3,0,5,0,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
43,No,Founding Engineering,Operations Lead,Design,4,10,3,3,3,Married,9882,1,Yes,Non-Travel,3,16,2,15,21,7,0,8,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
33,Yes,Founding Engineering,Operations Lead,Design,3,6,1,2,2,Single,7941,3,Yes,Travel_Rarely,3,16,1,3,15,0,3,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
45,No,Growth,Operations Lead,Computer Science,3,8,1,4,2,Single,6331,5,Yes,Travel_Rarely,4,14,1,4,6,3,1,1,Early-Stage Tech Startups,Significant early equity pool allocation.
35,No,Founding Engineering,Full Stack Generalist,Design,3,9,4,4,2,Divorced,6873,0,No,Non-Travel,3,11,2,1,7,0,1,0,Early-Stage Tech Startups,Significant early equity pool allocation.
35,No,Founding Engineering,Operations Lead,Computer Science,3,41,3,4,2,Married,7385,4,Yes,Non-Travel,3,11,2,9,9,3,1,1,Early-Stage Tech Startups,Fast decision making without corporate red tape.
21,Yes,Operations,Full Stack Generalist,Design,1,4,1,4,3,Divorced,5936,5,Yes,Non-Travel,3,20,5,1,3,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
41,No,Growth,Growth Hacker,Entrepreneurship,4,18,1,2,2,Married,7765,3,No,Non-Travel,3,19,1,4,10,4,2,2,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
34,Yes,Operations,Operations Lead,Design,5,14,3,3,2,Married,8386,4,Yes,Non-Travel,3,18,3,6,15,0,6,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
44,No,Growth,Operations Lead,Design,3,4,3,4,2,Divorced,8403,1,Yes,Non-Travel,3,23,1,11,12,5,1,5,Early-Stage Tech Startups,Fast decision making without corporate red tape.
31,Yes,Founding Engineering,Full Stack Generalist,Computer Science,3,5,4,2,1,Divorced,7606,4,Yes,Travel_Rarely,3,20,2,2,11,0,0,2,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
46,No,Operations,Full Stack Generalist,Entrepreneurship,3,3,3,3,2,Single,9490,3,No,Non-Travel,3,20,5,16,18,9,7,7,Early-Stage Tech Startups,Massive ownership and direct impact on company survival.
28,No,Operations,Full Stack Generalist,Entrepreneurship,1,1,2,3,3,Single,6767,3,No,Non-Travel,3,25,1,1,9,1,1,0,Early-Stage Tech Startups,Significant early equity pool allocation.
28,Yes,Growth,Full Stack Generalist,Design,5,5,3,3,3,Single,6124,6,No,Travel_Rarely,3,11,2,3,3,2,0,3,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
58,Yes,Growth,Operations Lead,Entrepreneurship,2,17,2,1,3,Divorced,8120,3,No,Non-Travel,3,12,5,0,16,0,0,0,Early-Stage Tech Startups,Constantly shifting roadmap and runway anxiety.
28,Yes,Operations,Full Stack Generalist,Design,4,1,1,3,2,Married,7634,2,No,Travel_Rarely,3,13,1,8,10,2,7,1,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
36,Yes,Operations,Growth Hacker,Design,4,1,1,4,3,Married,7132,4,No,Non-Travel,4,15,5,4,11,1,1,2,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
32,Yes,Operations,Growth Hacker,Entrepreneurship,4,11,1,3,1,Single,6750,2,Yes,Travel_Rarely,3,13,2,1,7,1,1,1,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
52,No,Growth,Full Stack Generalist,Design,4,5,3,4,3,Married,7168,1,No,Travel_Rarely,4,15,2,1,8,0,0,0,Early-Stage Tech Startups,Significant early equity pool allocation.
41,No,Founding Engineering,Growth Hacker,Entrepreneurship,3,2,4,4,4,Married,8394,3,Yes,Non-Travel,3,12,3,9,12,5,3,5,Early-Stage Tech Startups,Significant early equity pool allocation.
39,No,Growth,Full Stack Generalist,Computer Science,3,10,4,3,1,Married,8246,4,No,Non-Travel,3,17,4,11,11,5,0,2,Early-Stage Tech Startups,Fast decision making without corporate red tape.
37,Yes,Operations,Operations Lead,Computer Science,4,1,1,1,1,Single,6253,2,Yes,Non-Travel,3,12,4,2,4,0,0,0,Early-Stage Tech Startups,Below-market cash salary hoping for an uncertain exit.
35,Yes,Founding Engineering,Operations Lead,Design,4,1,4,1,1,Single,8089,6,Yes,Travel_Rarely,3,25,1,1,16,0,1,1,Early-Stage Tech Startups,Wearing ten hats leads to chaotic priority whiplash.
41,No,Founding Engineering,Full Stack Generalist,Design,3,12,3,3,1,Divorced,7756,0,Yes,Travel_Rarely,4,17,2,8,15,4,0,4,Early-Stage Tech Startups,Fast decision making without corporate red tape.
