Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
28,Yes,General Management,VP of Operations,MBA,2,8,3,2,2,Married,22710,1,No,Travel_Frequently,3,24,3,8,10,7,3,4,Executive & Senior Leadership,Extreme isolation at the top of the organization.
39,No,General Management,Chief of Staff,Law,3,3,3,4,1,Single,22003,1,Yes,Travel_Rarely,3,20,4,7,12,5,3,3,Executive & Senior Leadership,High governance authority and top-tier resources.
44,No,Corporate Strategy,VP of Operations,Law,4,20,4,3,2,Divorced,18184,1,No,Travel_Frequently,3,14,3,0,0,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
44,Yes,Finance Leadership,Senior Director,MBA,5,4,2,3,3,Married,22183,3,No,Travel_Frequently,3,23,2,5,8,5,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
44,No,Corporate Strategy,Senior Director,Law,4,7,4,3,4,Single,22597,4,No,Travel_Frequently,4,17,5,14,14,6,7,8,Executive & Senior Leadership,High governance authority and top-tier resources.
28,Yes,Finance Leadership,VP of Operations,Doctorate,3,8,3,1,3,Single,20631,1,No,Travel_Frequently,4,18,4,4,5,1,4,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
42,Yes,Finance Leadership,VP of Operations,Doctorate,3,1,3,4,4,Divorced,23783,0,No,Travel_Rarely,3,11,4,4,12,1,4,2,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
27,No,Finance Leadership,Chief of Staff,Law,3,1,2,4,3,Single,18807,3,Yes,Travel_Frequently,3,11,4,1,2,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
40,No,Finance Leadership,Chief of Staff,Doctorate,4,1,3,3,1,Divorced,21647,1,No,Travel_Rarely,3,20,2,5,7,5,0,3,Executive & Senior Leadership,High governance authority and top-tier resources.
36,Yes,General Management,VP of Operations,Economics,5,4,3,1,3,Divorced,19287,2,Yes,Travel_Frequently,4,23,3,1,3,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
32,No,Corporate Strategy,VP of Operations,Law,4,41,1,3,3,Married,23972,4,No,Travel_Frequently,4,23,1,9,14,5,1,1,Executive & Senior Leadership,High governance authority and top-tier resources.
51,Yes,Finance Leadership,Chief of Staff,Economics,2,13,2,2,2,Married,18754,2,No,Travel_Rarely,3,22,5,2,2,1,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
40,No,General Management,VP of Operations,MBA,5,1,2,3,1,Married,24669,5,No,Travel_Rarely,4,22,2,12,14,7,2,8,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
45,No,General Management,Chief of Staff,Economics,3,2,1,4,3,Married,18575,2,No,Travel_Frequently,3,14,2,1,1,1,1,1,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
43,No,Finance Leadership,Senior Director,MBA,5,6,3,3,2,Single,28972,4,Yes,Travel_Rarely,3,22,5,9,25,5,5,2,Executive & Senior Leadership,High governance authority and top-tier resources.
36,No,Finance Leadership,Chief of Staff,MBA,1,1,1,4,3,Divorced,25559,5,No,Travel_Rarely,3,14,5,7,18,3,0,2,Executive & Senior Leadership,High governance authority and top-tier resources.
38,No,General Management,Senior Director,Doctorate,3,1,3,2,2,Married,23219,5,Yes,Travel_Rarely,4,23,1,5,10,2,0,2,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
42,No,General Management,Chief of Staff,Doctorate,4,10,2,3,3,Divorced,20002,4,Yes,Travel_Rarely,3,20,4,2,4,0,2,1,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
41,No,General Management,VP of Operations,Law,2,3,3,2,3,Married,20150,5,Yes,Travel_Rarely,3,24,1,2,4,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
31,Yes,General Management,VP of Operations,MBA,5,2,4,4,3,Divorced,20387,1,No,Travel_Rarely,4,17,4,7,7,0,7,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
36,No,Corporate Strategy,Chief of Staff,Economics,4,2,3,3,2,Single,19209,4,No,Travel_Frequently,3,22,1,2,4,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
44,Yes,Corporate Strategy,Chief of Staff,MBA,3,3,1,4,4,Single,23749,3,Yes,Travel_Frequently,3,11,1,0,11,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
30,No,General Management,Chief of Staff,Doctorate,3,5,3,2,4,Married,20633,2,Yes,Travel_Frequently,3,18,2,2,6,0,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
32,No,General Management,Senior Director,Doctorate,4,3,1,4,4,Divorced,22573,1,No,Travel_Rarely,3,25,1,9,14,1,1,3,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
36,No,General Management,Senior Director,Law,4,9,2,3,2,Married,17831,3,Yes,Travel_Frequently,3,22,2,0,0,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
38,Yes,Corporate Strategy,Chief of Staff,Economics,5,2,3,3,4,Married,24204,0,No,Travel_Rarely,3,22,4,2,12,2,2,2,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
28,No,Corporate Strategy,VP of Operations,Law,5,27,1,3,3,Married,18438,1,Yes,Travel_Frequently,3,15,5,2,3,1,0,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
41,No,General Management,Chief of Staff,Law,3,7,3,4,3,Single,19752,1,No,Travel_Rarely,3,20,2,4,7,3,4,2,Executive & Senior Leadership,High governance authority and top-tier resources.
44,No,Finance Leadership,VP of Operations,Doctorate,3,8,3,3,3,Divorced,19901,3,No,Travel_Rarely,3,17,4,3,4,2,1,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
55,No,Corporate Strategy,Senior Director,Law,1,5,2,3,3,Single,20589,6,Yes,Travel_Frequently,3,13,4,1,9,1,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
21,No,Corporate Strategy,VP of Operations,Economics,4,3,3,4,3,Married,19052,3,Yes,Travel_Rarely,3,24,4,1,3,0,1,1,Executive & Senior Leadership,High governance authority and top-tier resources.
32,No,Corporate Strategy,Chief of Staff,Economics,2,3,2,3,3,Married,23070,3,No,Travel_Rarely,3,13,4,1,14,1,1,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
26,Yes,General Management,Managing Director,Economics,3,29,2,2,1,Single,19353,3,Yes,Travel_Rarely,3,12,5,4,4,0,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
47,No,General Management,Managing Director,Doctorate,4,1,1,3,2,Married,21744,1,Yes,Travel_Frequently,3,14,5,4,7,4,1,3,Executive & Senior Leadership,High governance authority and top-tier resources.
36,No,Corporate Strategy,Chief of Staff,Law,3,2,2,3,3,Single,25579,2,No,Travel_Frequently,3,22,4,15,17,12,4,10,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
34,Yes,Finance Leadership,Senior Director,Doctorate,3,1,2,2,3,Divorced,20197,6,Yes,Travel_Rarely,4,23,1,4,4,1,0,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
31,No,Finance Leadership,Senior Director,Economics,3,20,3,3,2,Divorced,18650,0,Yes,Travel_Rarely,3,21,5,2,4,1,1,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
31,Yes,General Management,Senior Director,MBA,5,8,4,3,4,Married,22147,1,No,Travel_Frequently,3,20,1,5,13,5,1,4,Executive & Senior Leadership,Extreme isolation at the top of the organization.
43,Yes,Corporate Strategy,Chief of Staff,Economics,5,1,1,2,2,Married,24768,5,Yes,Travel_Frequently,3,17,3,2,17,0,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
31,Yes,General Management,Managing Director,MBA,2,17,2,4,3,Divorced,18821,3,Yes,Travel_Frequently,3,17,4,0,2,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
45,No,Finance Leadership,VP of Operations,Doctorate,1,5,4,4,3,Divorced,17933,1,No,Travel_Rarely,3,11,4,0,2,0,0,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
44,Yes,Corporate Strategy,Senior Director,MBA,3,1,4,3,2,Single,25651,2,No,Travel_Frequently,4,23,3,14,24,9,4,7,Executive & Senior Leadership,Extreme isolation at the top of the organization.
52,No,Corporate Strategy,Managing Director,Doctorate,3,4,1,2,1,Married,18416,3,No,Travel_Rarely,3,21,3,2,3,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
33,Yes,General Management,Chief of Staff,Law,1,8,2,1,2,Single,18236,3,No,Travel_Rarely,3,14,3,0,0,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
33,Yes,Corporate Strategy,Managing Director,MBA,4,3,4,4,2,Single,20816,2,Yes,Travel_Frequently,3,15,4,3,7,3,0,3,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
46,No,General Management,Senior Director,Law,3,4,2,4,4,Divorced,18341,1,No,Travel_Rarely,3,17,4,3,3,3,0,3,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
45,Yes,General Management,VP of Operations,Law,3,23,4,4,1,Divorced,20921,3,Yes,Travel_Frequently,3,18,5,3,6,2,0,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
41,No,Finance Leadership,Chief of Staff,Economics,3,12,3,3,4,Married,21365,3,Yes,Travel_Frequently,3,13,4,8,9,8,0,4,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
34,No,General Management,Senior Director,Economics,4,5,4,4,2,Married,21088,4,Yes,Travel_Frequently,3,12,2,7,7,3,0,3,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
41,No,General Management,Senior Director,Law,3,26,3,3,4,Single,19703,5,No,Travel_Rarely,3,20,5,0,7,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
42,No,Finance Leadership,Senior Director,Doctorate,2,6,1,2,4,Single,17495,4,Yes,Travel_Rarely,3,25,1,0,1,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
28,Yes,Corporate Strategy,Senior Director,MBA,3,1,2,2,3,Married,20276,4,Yes,Travel_Rarely,3,16,1,1,9,1,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
21,No,Corporate Strategy,Senior Director,MBA,4,1,2,3,3,Married,18782,7,No,Travel_Rarely,3,13,4,1,3,1,1,0,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
37,No,Corporate Strategy,Senior Director,Law,3,15,4,2,3,Married,19518,3,No,Travel_Rarely,3,17,1,0,4,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
46,Yes,Corporate Strategy,Senior Director,Doctorate,4,7,3,4,3,Single,20782,0,No,Travel_Frequently,3,19,2,0,5,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
44,Yes,General Management,Managing Director,Economics,2,14,4,2,3,Single,19448,2,No,Travel_Rarely,3,19,5,0,3,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
35,Yes,Corporate Strategy,Chief of Staff,MBA,5,13,1,1,4,Single,23444,3,No,Travel_Rarely,3,20,4,13,17,8,6,7,Executive & Senior Leadership,Extreme isolation at the top of the organization.
51,No,Finance Leadership,Senior Director,Law,5,11,3,4,2,Married,18920,3,Yes,Travel_Frequently,3,19,2,0,3,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
33,No,Corporate Strategy,Senior Director,Economics,3,5,4,3,3,Married,21703,2,Yes,Travel_Frequently,3,13,3,0,10,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
40,No,Finance Leadership,Senior Director,Law,4,6,3,3,3,Divorced,23019,1,Yes,Travel_Rarely,3,14,3,10,10,4,0,4,Executive & Senior Leadership,High governance authority and top-tier resources.
32,Yes,Corporate Strategy,Chief of Staff,MBA,1,3,3,2,2,Single,20802,2,No,Travel_Frequently,4,16,4,5,7,4,1,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
39,Yes,General Management,VP of Operations,MBA,4,1,4,1,2,Divorced,17802,2,No,Travel_Rarely,3,19,3,1,2,0,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
38,No,Corporate Strategy,Managing Director,Economics,4,1,3,2,3,Divorced,20167,3,Yes,Travel_Rarely,3,20,3,2,5,0,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
47,No,Finance Leadership,Managing Director,MBA,1,3,4,4,3,Single,20272,5,No,Travel_Frequently,3,14,3,7,8,3,2,2,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
39,No,General Management,Senior Director,Economics,3,7,3,4,2,Divorced,21903,2,No,Travel_Rarely,3,14,4,1,9,1,1,1,Executive & Senior Leadership,High governance authority and top-tier resources.
29,Yes,Corporate Strategy,Senior Director,Economics,3,7,4,3,3,Divorced,22801,3,Yes,Travel_Rarely,3,22,2,9,10,6,2,5,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
42,Yes,General Management,Chief of Staff,Doctorate,3,1,1,2,2,Married,24840,1,Yes,Travel_Frequently,3,25,3,16,19,10,9,8,Executive & Senior Leadership,Extreme isolation at the top of the organization.
47,No,Corporate Strategy,Senior Director,Economics,3,4,2,1,4,Divorced,18629,2,No,Travel_Frequently,3,24,5,1,4,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
33,No,Corporate Strategy,Senior Director,Doctorate,3,14,3,4,2,Married,19591,3,No,Travel_Rarely,3,17,5,5,5,3,0,2,Executive & Senior Leadership,High governance authority and top-tier resources.
29,No,Finance Leadership,Senior Director,Law,3,1,1,3,2,Divorced,21170,2,No,Travel_Frequently,4,13,3,9,9,6,0,5,Executive & Senior Leadership,High governance authority and top-tier resources.
37,No,General Management,Chief of Staff,Law,5,2,4,1,3,Married,18332,2,Yes,Travel_Frequently,4,20,5,1,1,0,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
37,Yes,General Management,Senior Director,MBA,4,1,3,3,1,Married,18522,2,No,Travel_Rarely,3,23,5,1,4,0,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
50,No,Finance Leadership,Senior Director,Doctorate,4,1,3,4,3,Divorced,21516,0,Yes,Travel_Rarely,3,13,2,2,10,1,2,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
48,Yes,Corporate Strategy,Senior Director,Doctorate,3,11,4,3,3,Married,21599,4,Yes,Travel_Frequently,3,14,3,2,11,0,2,2,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
51,No,Finance Leadership,VP of Operations,MBA,2,1,3,3,3,Single,17847,3,No,Travel_Frequently,3,23,5,1,2,0,1,1,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
35,No,Finance Leadership,VP of Operations,Economics,3,7,4,4,2,Divorced,17704,2,Yes,Travel_Rarely,4,21,3,0,0,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
43,Yes,General Management,Managing Director,Doctorate,2,3,2,3,2,Single,19085,2,Yes,Travel_Frequently,4,15,4,2,3,0,1,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
42,No,Corporate Strategy,VP of Operations,Law,2,8,4,2,3,Divorced,19694,4,Yes,Travel_Frequently,3,15,4,3,3,0,0,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
37,No,Corporate Strategy,Managing Director,Law,2,21,3,3,2,Single,23170,3,Yes,Travel_Rarely,3,23,3,8,10,6,1,3,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
28,No,Corporate Strategy,Chief of Staff,Economics,4,1,4,3,4,Divorced,18096,5,No,Travel_Rarely,3,22,4,0,0,0,0,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
35,No,Finance Leadership,VP of Operations,Doctorate,4,12,4,4,3,Married,20161,3,Yes,Travel_Frequently,3,14,5,4,5,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
33,No,General Management,Senior Director,Economics,3,3,3,3,1,Single,21699,5,Yes,Travel_Rarely,3,17,4,3,9,2,1,1,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
43,Yes,General Management,Chief of Staff,Law,3,1,3,1,2,Single,19325,2,Yes,Travel_Frequently,3,18,1,6,6,4,1,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
34,No,Finance Leadership,VP of Operations,Economics,4,11,4,2,2,Single,20105,2,No,Travel_Rarely,3,25,3,0,4,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
43,Yes,Finance Leadership,Senior Director,Law,4,7,2,4,1,Married,20255,4,Yes,Travel_Rarely,3,22,4,7,7,1,6,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
39,No,General Management,VP of Operations,Doctorate,3,1,4,4,4,Single,21329,1,Yes,Travel_Rarely,3,22,2,8,8,3,0,5,Executive & Senior Leadership,High governance authority and top-tier resources.
23,Yes,Finance Leadership,Managing Director,Law,4,6,3,4,3,Divorced,19127,2,Yes,Travel_Frequently,4,25,3,2,3,2,2,2,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
44,Yes,General Management,VP of Operations,Doctorate,5,1,2,3,1,Married,25342,4,No,Travel_Rarely,4,23,2,5,18,2,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
26,No,General Management,Chief of Staff,Economics,3,1,3,1,3,Divorced,21591,2,Yes,Travel_Rarely,3,13,3,2,8,2,2,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
30,Yes,Corporate Strategy,VP of Operations,Economics,3,11,2,1,3,Divorced,21663,4,No,Travel_Rarely,3,18,4,1,12,0,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
30,No,Corporate Strategy,Senior Director,MBA,4,1,4,2,3,Married,19835,1,No,Travel_Rarely,3,22,4,4,5,1,2,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
34,Yes,Corporate Strategy,Senior Director,MBA,3,1,4,2,2,Divorced,20508,3,Yes,Travel_Frequently,3,13,4,5,6,5,3,4,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
52,Yes,Corporate Strategy,Managing Director,Law,4,5,1,4,3,Divorced,19646,3,No,Travel_Frequently,3,16,1,3,3,1,3,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
35,Yes,Finance Leadership,Managing Director,Economics,3,7,1,3,2,Married,22308,0,No,Travel_Rarely,3,14,1,12,12,7,3,7,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
39,No,Corporate Strategy,Managing Director,MBA,4,10,1,3,3,Divorced,20202,4,No,Travel_Frequently,3,12,1,3,6,2,1,1,Executive & Senior Leadership,High governance authority and top-tier resources.
41,No,General Management,VP of Operations,Law,2,4,4,3,3,Single,24845,3,Yes,Travel_Rarely,3,17,2,10,14,4,1,5,Executive & Senior Leadership,High governance authority and top-tier resources.
38,Yes,General Management,Senior Director,Law,4,21,1,2,3,Married,19308,1,Yes,Travel_Frequently,3,24,5,1,3,0,1,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
36,No,Corporate Strategy,Managing Director,Doctorate,5,45,3,2,1,Single,18024,2,Yes,Travel_Rarely,3,18,2,0,2,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
45,No,Finance Leadership,Senior Director,Law,4,2,4,3,1,Married,20899,5,No,Travel_Frequently,4,15,5,5,7,5,1,3,Executive & Senior Leadership,High governance authority and top-tier resources.
31,No,Finance Leadership,Chief of Staff,Doctorate,4,11,3,3,2,Divorced,23230,4,No,Travel_Frequently,4,24,1,7,10,1,3,4,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
27,Yes,General Management,Managing Director,MBA,2,45,1,3,3,Single,21412,4,No,Travel_Frequently,3,23,2,7,7,1,3,1,Executive & Senior Leadership,Extreme isolation at the top of the organization.
26,Yes,Finance Leadership,Senior Director,MBA,3,2,2,2,4,Single,22071,2,No,Travel_Frequently,3,19,4,0,8,0,0,0,Executive & Senior Leadership,Total accountability for macroeconomic headwinds.
33,No,General Management,Senior Director,Economics,4,1,1,4,3,Married,20291,1,No,Travel_Frequently,3,16,5,2,5,2,2,2,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
44,No,General Management,Chief of Staff,Doctorate,3,9,1,4,1,Single,24376,6,No,Travel_Rarely,3,12,1,14,14,8,1,6,Executive & Senior Leadership,High governance authority and top-tier resources.
31,Yes,Corporate Strategy,Managing Director,MBA,1,2,2,1,1,Married,21862,3,No,Travel_Rarely,3,24,3,2,8,0,1,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
50,No,Finance Leadership,VP of Operations,Law,2,8,3,3,2,Divorced,29806,6,No,Travel_Frequently,4,19,1,21,25,10,0,5,Executive & Senior Leadership,High governance authority and top-tier resources.
40,No,General Management,Chief of Staff,Law,4,1,3,1,3,Married,19152,1,No,Travel_Frequently,3,11,2,3,5,3,1,3,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
31,No,General Management,Senior Director,MBA,3,2,4,4,4,Married,18683,2,Yes,Travel_Frequently,3,18,1,2,3,2,2,1,Executive & Senior Leadership,High governance authority and top-tier resources.
41,No,General Management,Managing Director,MBA,3,17,2,2,3,Married,19185,1,Yes,Travel_Frequently,4,25,5,3,3,1,3,1,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
35,Yes,Finance Leadership,Chief of Staff,Law,4,2,4,3,3,Married,19906,4,No,Travel_Frequently,3,14,4,3,4,0,2,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
32,No,Corporate Strategy,Chief of Staff,Economics,3,11,1,3,4,Married,18141,2,No,Travel_Rarely,4,23,1,1,1,0,0,1,Executive & Senior Leadership,High governance authority and top-tier resources.
34,No,Finance Leadership,Managing Director,Law,1,1,3,3,3,Divorced,22297,1,Yes,Travel_Rarely,3,20,1,2,14,2,2,2,Executive & Senior Leadership,High governance authority and top-tier resources.
35,No,Finance Leadership,VP of Operations,Economics,5,5,2,3,3,Divorced,18592,2,No,Travel_Rarely,4,25,2,2,3,1,2,0,Executive & Senior Leadership,Executive equity vesting and comprehensive bonuses.
25,Yes,Corporate Strategy,Senior Director,Economics,4,30,4,1,2,Divorced,20717,3,Yes,Travel_Rarely,3,13,4,5,5,4,5,2,Executive & Senior Leadership,Extreme isolation at the top of the organization.
22,No,General Management,Senior Director,Law,4,10,3,3,2,Single,18035,3,Yes,Travel_Frequently,3,14,1,0,2,0,0,0,Executive & Senior Leadership,High governance authority and top-tier resources.
46,Yes,Corporate Strategy,Chief of Staff,Economics,3,2,3,4,4,Divorced,19275,2,Yes,Travel_Rarely,3,12,3,2,3,0,0,0,Executive & Senior Leadership,Extreme isolation at the top of the organization.
49,No,General Management,Managing Director,Doctorate,1,1,4,3,3,Married,19547,4,No,Travel_Rarely,3,19,5,1,4,0,1,1,Executive & Senior Leadership,Direct stewardship of enterprise vision and P&L.
30,Yes,General Management,Chief of Staff,MBA,4,5,4,2,3,Married,21196,6,Yes,Travel_Rarely,3,14,1,5,8,0,0,0,Executive & Senior Leadership,Board friction and misaligned activist investor targets.
