Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
27,No,Business Development,BDR Lead,Marketing,2,2,3,2,1,Divorced,8661,3,No,Travel_Frequently,3,21,5,0,1,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
32,No,Enterprise Sales,Account Executive,Business,4,3,3,3,1,Single,10422,0,No,Travel_Rarely,3,12,3,4,7,3,4,1,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
35,Yes,Commercial Accounts,Account Executive,Business,3,1,2,3,1,Married,11022,2,No,Travel_Frequently,3,19,5,4,12,2,0,2,Enterprise B2B Sales,High base salary disparity among newly hired peers.
37,No,Business Development,Account Executive,Marketing,2,6,4,3,3,Divorced,12454,3,No,Travel_Frequently,3,22,1,7,12,2,5,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
43,No,Business Development,BDR Lead,Communications,2,5,2,4,4,Single,9476,2,Yes,Travel_Frequently,3,22,1,0,5,0,0,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
23,Yes,Business Development,Sales Director,Marketing,5,2,1,3,1,Single,8735,2,No,Travel_Frequently,3,25,5,0,1,0,0,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
26,No,Business Development,Solutions Specialist,Marketing,3,3,3,4,4,Single,10058,5,Yes,Travel_Frequently,3,17,2,2,6,0,2,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
37,Yes,Enterprise Sales,Sales Director,Marketing,3,1,1,3,3,Married,14599,1,No,Travel_Rarely,3,13,3,1,19,0,1,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
51,Yes,Business Development,Account Executive,Marketing,4,19,1,3,4,Married,8652,4,Yes,Travel_Frequently,3,19,4,3,4,1,0,3,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
47,No,Business Development,Account Executive,Business,4,7,2,4,2,Divorced,8107,1,Yes,Travel_Frequently,3,22,4,0,0,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
46,Yes,Enterprise Sales,Sales Director,Communications,3,9,2,3,3,Single,9036,2,Yes,Travel_Frequently,3,22,1,0,5,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
40,Yes,Business Development,Account Executive,Communications,2,23,2,3,1,Married,8031,3,No,Travel_Frequently,3,17,3,0,0,0,0,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
37,Yes,Enterprise Sales,Sales Director,Business,4,1,2,4,1,Single,8500,3,Yes,Travel_Frequently,3,21,1,0,4,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
28,Yes,Business Development,Sales Director,Business,4,3,1,4,3,Divorced,11016,1,No,Travel_Frequently,3,11,3,6,7,5,0,2,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
24,No,Commercial Accounts,Sales Director,Marketing,4,3,2,3,2,Divorced,10271,2,No,Travel_Frequently,4,25,3,1,5,1,0,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
42,No,Enterprise Sales,Account Executive,Marketing,4,2,3,3,4,Single,10650,2,No,Travel_Rarely,3,20,4,5,8,2,5,2,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
55,Yes,Enterprise Sales,Solutions Specialist,Marketing,3,5,1,4,2,Married,11310,4,Yes,Travel_Frequently,3,16,3,2,8,2,1,2,Enterprise B2B Sales,High base salary disparity among newly hired peers.
48,Yes,Commercial Accounts,Solutions Specialist,Business,3,7,2,2,3,Single,9440,2,No,Travel_Frequently,3,14,2,4,6,0,0,1,Enterprise B2B Sales,High base salary disparity among newly hired peers.
40,Yes,Enterprise Sales,Account Executive,Marketing,5,1,1,1,3,Single,8672,1,No,Travel_Rarely,3,25,3,2,3,2,0,2,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
38,No,Business Development,Solutions Specialist,Business,4,9,2,2,2,Single,8834,1,No,Travel_Frequently,3,14,5,4,5,3,1,2,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
31,Yes,Commercial Accounts,Solutions Specialist,Communications,3,23,4,2,2,Married,8362,3,Yes,Travel_Frequently,3,24,4,1,3,1,1,1,Enterprise B2B Sales,High base salary disparity among newly hired peers.
39,No,Enterprise Sales,BDR Lead,Business,3,1,3,1,4,Single,12234,2,No,Travel_Rarely,4,25,2,0,12,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
43,No,Business Development,BDR Lead,Marketing,2,30,4,2,2,Single,11393,2,Yes,Travel_Frequently,3,22,4,2,10,0,2,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
39,No,Commercial Accounts,Solutions Specialist,Business,3,1,3,1,3,Married,8057,0,No,Travel_Rarely,4,21,2,0,1,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
41,Yes,Commercial Accounts,BDR Lead,Business,4,40,2,4,2,Single,10402,1,Yes,Travel_Frequently,3,23,4,1,6,1,1,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
34,No,Commercial Accounts,Solutions Specialist,Marketing,4,2,2,3,2,Single,8850,3,No,Travel_Frequently,3,15,4,2,2,2,0,2,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
28,Yes,Enterprise Sales,Account Executive,Marketing,1,9,3,4,2,Divorced,8256,3,No,Travel_Frequently,3,12,4,1,1,0,1,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
45,No,Commercial Accounts,Account Executive,Business,3,8,4,3,2,Married,12575,6,No,Travel_Frequently,3,20,5,14,14,7,1,4,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
43,Yes,Business Development,BDR Lead,Business,3,14,4,2,4,Single,14877,4,No,Travel_Frequently,4,19,4,3,18,0,2,1,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
41,Yes,Business Development,Account Executive,Business,4,7,3,2,4,Single,10958,2,No,Travel_Frequently,3,14,5,5,10,4,0,3,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
27,No,Commercial Accounts,Sales Director,Business,2,14,3,3,3,Single,8878,5,No,Travel_Frequently,3,22,5,1,4,0,1,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
29,Yes,Commercial Accounts,BDR Lead,Marketing,4,2,3,3,3,Single,10806,4,Yes,Travel_Rarely,3,13,4,0,11,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
40,Yes,Enterprise Sales,BDR Lead,Communications,4,6,2,3,1,Married,9401,3,No,Travel_Rarely,3,14,5,0,5,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
48,No,Enterprise Sales,Account Executive,Communications,4,4,1,3,2,Married,11509,2,Yes,Travel_Frequently,3,14,1,0,10,0,0,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
25,No,Business Development,Solutions Specialist,Marketing,4,1,3,4,4,Married,10481,1,No,Travel_Rarely,3,18,4,2,6,1,2,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
35,No,Enterprise Sales,BDR Lead,Communications,4,10,3,2,2,Divorced,7802,2,Yes,Travel_Frequently,4,13,2,0,1,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
39,Yes,Enterprise Sales,Account Executive,Business,3,2,3,2,3,Married,9831,2,No,Travel_Rarely,3,18,3,4,7,0,4,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
39,Yes,Enterprise Sales,Account Executive,Marketing,2,1,3,3,3,Married,10113,0,No,Travel_Frequently,3,21,4,4,6,2,4,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
51,No,Enterprise Sales,Account Executive,Communications,4,6,2,3,3,Divorced,8849,2,Yes,Travel_Rarely,3,16,2,2,2,2,2,2,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
43,Yes,Business Development,BDR Lead,Communications,3,14,2,2,1,Married,12578,2,Yes,Travel_Frequently,3,20,4,4,11,1,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
39,No,Enterprise Sales,BDR Lead,Communications,3,1,3,3,3,Divorced,15857,3,Yes,Travel_Frequently,3,23,4,3,21,2,0,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
31,No,Business Development,Solutions Specialist,Communications,4,1,4,3,2,Divorced,10425,2,Yes,Travel_Frequently,3,22,4,5,8,2,0,2,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
44,Yes,Commercial Accounts,Solutions Specialist,Communications,5,1,3,4,3,Single,10902,2,Yes,Travel_Rarely,3,18,2,10,10,8,0,5,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
34,No,Commercial Accounts,BDR Lead,Marketing,4,1,3,4,3,Married,8222,2,No,Travel_Rarely,3,18,5,2,2,2,1,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
32,No,Commercial Accounts,Sales Director,Marketing,5,27,2,3,3,Divorced,11193,1,No,Travel_Rarely,3,16,1,4,13,0,2,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
29,Yes,Enterprise Sales,BDR Lead,Marketing,5,10,4,1,4,Divorced,8182,1,Yes,Travel_Rarely,3,14,3,0,2,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
37,No,Business Development,Sales Director,Marketing,2,24,4,3,3,Married,8404,2,Yes,Travel_Frequently,4,19,3,1,3,1,0,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
31,No,Business Development,BDR Lead,Marketing,4,3,3,4,4,Single,12625,2,Yes,Travel_Frequently,3,18,2,1,13,0,0,1,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
26,No,Business Development,Solutions Specialist,Marketing,3,17,4,3,4,Single,11361,2,No,Travel_Frequently,3,13,3,3,8,0,2,1,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
29,No,Business Development,BDR Lead,Communications,4,12,3,3,2,Single,12424,2,No,Travel_Frequently,4,19,5,6,11,2,5,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
30,No,Business Development,Sales Director,Marketing,3,3,3,4,4,Married,8245,1,No,Travel_Frequently,3,11,5,0,0,0,0,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
43,Yes,Enterprise Sales,Solutions Specialist,Communications,4,5,4,4,1,Married,10899,0,No,Travel_Rarely,3,22,1,5,9,1,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
24,No,Commercial Accounts,Account Executive,Business,4,6,2,1,3,Married,9166,2,No,Travel_Rarely,3,18,3,4,6,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
46,No,Commercial Accounts,Account Executive,Business,3,1,2,4,3,Single,9768,3,No,Travel_Rarely,3,23,1,4,5,0,1,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
33,No,Commercial Accounts,BDR Lead,Marketing,4,4,4,3,1,Divorced,9549,3,No,Travel_Rarely,4,22,4,4,7,3,1,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
26,No,Business Development,Solutions Specialist,Communications,4,3,3,2,3,Married,9286,1,Yes,Travel_Frequently,3,15,3,0,5,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
41,Yes,Enterprise Sales,Solutions Specialist,Marketing,3,4,2,2,1,Married,12361,1,Yes,Travel_Rarely,3,20,2,7,11,1,5,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
35,No,Commercial Accounts,BDR Lead,Communications,3,1,3,3,4,Married,11466,2,No,Travel_Frequently,3,23,4,12,12,6,2,2,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
30,Yes,Business Development,Solutions Specialist,Marketing,3,17,1,2,2,Divorced,8652,1,Yes,Travel_Rarely,3,22,2,0,2,0,0,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
35,Yes,Commercial Accounts,Solutions Specialist,Business,3,2,2,4,3,Divorced,9341,1,Yes,Travel_Frequently,3,16,2,0,4,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
37,Yes,Business Development,BDR Lead,Marketing,4,10,3,1,4,Married,9268,1,Yes,Travel_Frequently,3,23,5,4,4,3,2,1,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
42,Yes,Enterprise Sales,BDR Lead,Communications,3,45,3,1,2,Divorced,12903,1,Yes,Travel_Frequently,3,16,2,4,15,2,0,2,Enterprise B2B Sales,High base salary disparity among newly hired peers.
33,Yes,Business Development,Sales Director,Business,2,3,1,3,4,Divorced,9388,4,No,Travel_Rarely,3,23,2,2,6,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
24,No,Enterprise Sales,BDR Lead,Business,1,26,3,4,2,Single,10255,1,No,Travel_Rarely,3,15,4,4,6,2,4,4,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
22,No,Enterprise Sales,Solutions Specialist,Marketing,3,28,4,2,3,Single,8774,2,Yes,Travel_Frequently,3,11,3,2,4,2,2,2,Enterprise B2B Sales,High base salary disparity among newly hired peers.
40,Yes,Business Development,Sales Director,Business,3,11,3,2,1,Single,11463,5,No,Travel_Frequently,4,22,4,10,14,9,0,8,Enterprise B2B Sales,High base salary disparity among newly hired peers.
29,No,Commercial Accounts,Account Executive,Business,3,3,3,4,3,Single,7929,2,Yes,Travel_Frequently,3,11,4,0,1,0,0,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
36,No,Commercial Accounts,BDR Lead,Communications,2,8,3,4,1,Single,9075,3,Yes,Travel_Frequently,3,22,3,2,2,0,2,2,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
47,Yes,Enterprise Sales,BDR Lead,Marketing,3,6,3,3,3,Married,8513,3,Yes,Travel_Frequently,3,11,1,0,4,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
42,No,Commercial Accounts,Account Executive,Communications,3,10,4,2,3,Married,15632,2,No,Travel_Rarely,3,18,1,1,24,0,1,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
30,No,Enterprise Sales,Sales Director,Communications,3,7,3,3,3,Divorced,8117,3,No,Travel_Rarely,3,21,1,0,0,0,0,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
32,No,Business Development,Account Executive,Business,3,2,3,4,2,Divorced,8855,2,Yes,Travel_Rarely,3,12,2,0,4,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
44,No,Business Development,Account Executive,Marketing,5,14,3,3,4,Divorced,8715,3,Yes,Travel_Rarely,3,23,5,0,3,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
31,No,Business Development,Solutions Specialist,Communications,3,13,4,3,3,Divorced,9349,4,No,Travel_Frequently,4,19,5,5,5,2,4,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
39,No,Commercial Accounts,Solutions Specialist,Communications,4,11,3,3,3,Divorced,7468,2,No,Travel_Rarely,3,15,4,0,0,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
41,Yes,Commercial Accounts,Account Executive,Marketing,5,13,3,3,3,Divorced,9323,1,Yes,Travel_Frequently,3,12,4,3,4,3,1,2,Enterprise B2B Sales,High base salary disparity among newly hired peers.
29,Yes,Commercial Accounts,BDR Lead,Marketing,2,2,4,2,1,Divorced,10622,2,Yes,Travel_Rarely,3,12,4,9,11,4,6,4,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
45,No,Business Development,Account Executive,Marketing,3,6,3,4,4,Single,11821,1,No,Travel_Rarely,4,19,5,4,14,0,1,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
43,No,Enterprise Sales,Account Executive,Communications,3,16,3,2,3,Married,10495,3,Yes,Travel_Rarely,4,21,4,8,11,8,3,8,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
35,Yes,Enterprise Sales,BDR Lead,Marketing,4,1,2,4,2,Divorced,9425,1,No,Travel_Rarely,3,12,2,5,6,4,3,4,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
42,No,Commercial Accounts,BDR Lead,Communications,3,1,2,3,2,Married,8539,2,No,Travel_Rarely,3,16,1,3,4,2,3,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
42,Yes,Enterprise Sales,Account Executive,Business,2,1,2,1,3,Married,7860,4,No,Travel_Rarely,3,21,5,0,0,0,0,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
28,No,Enterprise Sales,Solutions Specialist,Business,3,11,3,3,2,Single,11163,4,Yes,Travel_Rarely,3,17,5,5,10,2,4,2,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
35,No,Enterprise Sales,Sales Director,Business,3,1,4,3,4,Married,9586,2,No,Travel_Rarely,4,16,3,0,4,0,0,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
23,No,Commercial Accounts,BDR Lead,Communications,2,1,3,2,3,Single,9371,1,Yes,Travel_Rarely,4,22,1,2,4,0,2,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
24,Yes,Enterprise Sales,Account Executive,Marketing,4,4,4,3,2,Single,7781,4,No,Travel_Rarely,3,17,2,0,1,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
34,No,Commercial Accounts,Solutions Specialist,Business,2,1,4,3,3,Married,11346,4,Yes,Travel_Rarely,3,12,1,0,9,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
32,Yes,Enterprise Sales,Account Executive,Marketing,3,10,3,2,2,Married,8893,2,No,Travel_Frequently,3,14,3,4,5,4,2,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
51,Yes,Commercial Accounts,Solutions Specialist,Marketing,3,9,2,1,3,Divorced,7845,1,Yes,Travel_Frequently,3,12,1,0,0,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
28,No,Commercial Accounts,Solutions Specialist,Communications,4,1,3,2,2,Single,9880,6,No,Travel_Frequently,3,11,3,5,8,5,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
44,Yes,Commercial Accounts,Account Executive,Business,4,3,2,3,1,Single,11275,0,No,Travel_Rarely,3,17,3,2,11,1,2,1,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
36,Yes,Business Development,Solutions Specialist,Marketing,3,9,2,4,4,Divorced,8993,3,Yes,Travel_Frequently,3,11,1,0,5,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
44,Yes,Enterprise Sales,Solutions Specialist,Business,3,5,4,1,3,Married,10998,2,Yes,Travel_Frequently,3,22,5,7,9,6,0,4,Enterprise B2B Sales,High base salary disparity among newly hired peers.
32,No,Enterprise Sales,Solutions Specialist,Communications,3,1,2,4,1,Divorced,9872,3,Yes,Travel_Rarely,3,13,4,0,4,0,0,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
33,No,Commercial Accounts,Sales Director,Marketing,3,6,3,2,2,Divorced,8228,2,Yes,Travel_Frequently,3,22,4,2,2,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
59,No,Enterprise Sales,Account Executive,Communications,3,12,2,2,3,Married,9305,1,Yes,Travel_Rarely,3,24,4,2,5,1,0,1,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
56,No,Business Development,Sales Director,Marketing,3,6,2,4,2,Single,10506,2,Yes,Travel_Frequently,4,20,4,5,10,3,3,2,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
33,No,Commercial Accounts,Solutions Specialist,Communications,3,12,4,4,3,Married,11365,2,No,Travel_Frequently,3,22,2,1,9,0,1,0,Enterprise B2B Sales,Uncapped commission accelerators on mega deals.
35,No,Business Development,BDR Lead,Communications,3,12,3,3,2,Married,8154,0,Yes,Travel_Frequently,3,17,5,2,2,0,1,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
39,Yes,Commercial Accounts,Sales Director,Marketing,3,6,3,2,1,Married,9058,2,No,Travel_Rarely,4,24,5,1,3,0,0,0,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
22,Yes,Business Development,Solutions Specialist,Marketing,2,12,4,2,3,Married,9375,1,Yes,Travel_Frequently,3,20,1,2,4,0,2,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
31,No,Enterprise Sales,BDR Lead,Communications,4,3,1,2,3,Married,7604,7,No,Travel_Frequently,3,20,1,0,0,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
26,Yes,Enterprise Sales,Account Executive,Communications,3,1,3,2,3,Divorced,10453,3,Yes,Travel_Frequently,4,25,3,5,6,3,5,4,Enterprise B2B Sales,High base salary disparity among newly hired peers.
24,No,Commercial Accounts,Account Executive,Business,4,4,3,4,4,Single,9432,3,Yes,Travel_Rarely,3,24,2,0,6,0,0,0,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
36,Yes,Commercial Accounts,BDR Lead,Business,3,2,3,3,2,Divorced,9564,2,Yes,Travel_Frequently,4,11,5,2,5,1,1,1,Enterprise B2B Sales,Unattainable quota increases after territory reshuffles.
37,No,Commercial Accounts,Sales Director,Business,4,5,3,4,2,Single,10777,3,No,Travel_Frequently,4,14,3,0,8,0,0,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
39,No,Business Development,BDR Lead,Marketing,4,2,1,4,2,Single,11357,2,No,Travel_Frequently,3,22,2,3,8,3,1,1,Enterprise B2B Sales,High energy team and great quarterly sales kickoffs.
34,No,Business Development,Solutions Specialist,Communications,3,21,4,3,2,Divorced,9217,1,No,Travel_Rarely,3,17,4,2,3,2,2,0,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
33,No,Business Development,Account Executive,Business,4,7,4,2,2,Married,7510,2,No,Travel_Rarely,3,13,3,0,0,0,0,0,Enterprise B2B Sales,Stressful end-of-quarter pressure and pipeline micromanagement.
38,No,Commercial Accounts,Sales Director,Business,3,5,3,4,3,Single,10288,5,Yes,Travel_Rarely,4,12,1,4,10,1,0,3,Enterprise B2B Sales,Strong inbound lead pipeline and marketing support.
42,No,Business Development,Solutions Specialist,Communications,3,1,1,2,2,Single,9013,6,Yes,Travel_Rarely,3,13,2,2,2,2,2,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
45,No,Enterprise Sales,Solutions Specialist,Marketing,1,23,3,1,2,Single,8615,3,No,Travel_Frequently,3,18,2,1,4,1,0,0,Enterprise B2B Sales,High base salary disparity among newly hired peers.
