Age,Attrition,Department,JobRole,EducationField,Education,DistanceFromHome,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,BusinessTravel,PerformanceRating,PercentSalaryHike,TrainingTimesLastYear,YearsAtCompany,TotalWorkingYears,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Industry,EmployeeFeedback
28,No,Strategy,Associate Consultant,Engineering,2,1,4,3,4,Single,12538,1,Yes,Travel_Rarely,3,24,4,5,9,4,0,4,Management Consulting & Advisory,Intellectually stimulating strategic problems.
55,No,Digital Transformation,Engagement Manager,Engineering,3,3,3,3,3,Married,16199,5,Yes,Travel_Rarely,3,13,2,2,20,0,0,1,Management Consulting & Advisory,Top-tier training programs and firm brand prestige.
33,Yes,Digital Transformation,Strategy Principal,MBA,1,17,4,3,4,Single,11904,1,Yes,Travel_Rarely,4,15,1,0,7,0,0,0,Management Consulting & Advisory,Up-or-out promotion model creates toxic pressure.
31,No,Operations Consulting,Strategy Principal,MBA,3,2,4,4,3,Divorced,10984,4,No,Travel_Rarely,4,25,4,1,2,1,0,0,Management Consulting & Advisory,Intellectually stimulating strategic problems.
26,No,Operations Consulting,Associate Consultant,Business Administration,4,15,2,4,3,Married,10028,4,No,Travel_Frequently,4,16,3,1,2,0,1,0,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
22,No,Strategy,Associate Consultant,MBA,4,9,2,4,1,Married,10812,3,No,Travel_Rarely,3,17,1,0,4,0,0,0,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
56,Yes,Operations Consulting,Engagement Manager,Business Administration,3,1,2,3,3,Divorced,15672,1,Yes,Travel_Frequently,3,20,1,6,23,3,2,3,Management Consulting & Advisory,Unrealistic client deadlines with shifting scopes.
26,No,Strategy,Strategy Principal,Business Administration,1,7,2,3,4,Divorced,11163,1,Yes,Travel_Frequently,3,24,4,3,5,1,0,0,Management Consulting & Advisory,Intellectually stimulating strategic problems.
27,Yes,Digital Transformation,Strategy Principal,MBA,2,6,4,4,1,Divorced,10876,2,Yes,Travel_Rarely,3,17,2,0,3,0,0,0,Management Consulting & Advisory,Up-or-out promotion model creates toxic pressure.
44,Yes,Operations Consulting,Associate Consultant,MBA,3,7,1,3,3,Divorced,16878,3,Yes,Travel_Rarely,3,21,3,12,26,6,2,3,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
33,No,Strategy,Engagement Manager,Business Administration,3,3,2,2,4,Single,12597,0,Yes,Travel_Frequently,3,13,2,2,7,0,0,0,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
33,No,Operations Consulting,Associate Consultant,Engineering,3,14,2,1,3,Single,12140,3,Yes,Travel_Frequently,3,22,5,3,6,1,3,0,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
27,No,Digital Transformation,Engagement Manager,MBA,4,3,3,3,4,Single,13299,3,Yes,Travel_Frequently,3,19,1,7,9,4,4,3,Management Consulting & Advisory,Intellectually stimulating strategic problems.
42,No,Strategy,Engagement Manager,Business Administration,1,8,2,2,3,Divorced,12182,4,Yes,Travel_Rarely,4,11,5,6,6,0,1,0,Management Consulting & Advisory,Up-or-out promotion model creates toxic pressure.
37,No,Digital Transformation,Strategy Principal,MBA,3,12,2,3,1,Married,10770,1,Yes,Travel_Rarely,3,25,3,1,3,0,1,0,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
30,No,Strategy,Associate Consultant,Engineering,2,4,2,3,3,Married,11780,3,Yes,Travel_Rarely,3,20,2,1,4,1,1,0,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
37,No,Strategy,Associate Consultant,Economics,3,16,3,4,3,Divorced,9572,2,Yes,Travel_Frequently,4,16,2,0,0,0,0,0,Management Consulting & Advisory,Intellectually stimulating strategic problems.
34,No,Operations Consulting,Strategy Principal,Engineering,4,14,4,2,3,Single,10023,5,No,Travel_Rarely,4,15,1,0,0,0,0,0,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
31,Yes,Digital Transformation,Associate Consultant,Economics,3,1,2,2,3,Single,13312,5,Yes,Travel_Frequently,4,14,4,0,9,0,0,0,Management Consulting & Advisory,Up-or-out promotion model creates toxic pressure.
43,Yes,Strategy,Strategy Principal,MBA,3,1,4,4,4,Divorced,10966,4,No,Travel_Frequently,3,22,2,2,3,2,2,1,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
53,Yes,Operations Consulting,Associate Consultant,Business Administration,3,21,3,3,3,Single,14406,4,No,Travel_Frequently,3,13,1,7,14,2,3,3,Management Consulting & Advisory,Travel fatigue from Monday-to-Thursday client flights.
42,No,Operations Consulting,Strategy Principal,MBA,1,10,3,3,3,Divorced,10866,1,Yes,Travel_Frequently,3,25,2,2,3,2,2,1,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
26,No,Operations Consulting,Strategy Principal,MBA,3,11,2,3,3,Single,12331,4,No,Travel_Frequently,3,18,2,6,8,0,6,0,Management Consulting & Advisory,Steep learning curve and direct C-suite exposure.
24,Yes,Operations Consulting,Engagement Manager,MBA,3,2,3,2,3,Single,12301,4,No,Travel_Rarely,3,21,4,4,6,0,0,0,Management Consulting & Advisory,Unrealistic client deadlines with shifting scopes.
40,No,Digital Transformation,Engagement Manager,Business Administration,3,13,2,4,1,Divorced,10788,2,No,Travel_Rarely,3,17,2,4,4,3,1,2,Management Consulting & Advisory,Top-tier training programs and firm brand prestige.
36,No,Digital Transformation,Strategy Principal,Business Administration,2,19,3,3,2,Single,10574,5,No,Travel_Frequently,3,19,4,3,3,0,3,0,Management Consulting & Advisory,Top-tier training programs and firm brand prestige.
40,Yes,Digital Transformation,Associate Consultant,Business Administration,5,4,1,3,3,Divorced,13228,0,Yes,Travel_Frequently,3,11,2,2,8,0,1,0,Management Consulting & Advisory,Unrealistic client deadlines with shifting scopes.
49,No,Strategy,Engagement Manager,Engineering,5,4,1,4,1,Married,14156,8,Yes,Travel_Rarely,3,25,4,5,11,4,1,2,Management Consulting & Advisory,Top-tier training programs and firm brand prestige.
37,No,Digital Transformation,Strategy Principal,Engineering,4,19,4,3,2,Married,10388,1,Yes,Travel_Rarely,3,22,4,1,2,1,1,1,Management Consulting & Advisory,Intellectually stimulating strategic problems.
45,No,Digital Transformation,Strategy Principal,Economics,3,1,3,4,3,Married,11820,2,Yes,Travel_Rarely,3,16,3,4,6,3,4,1,Management Consulting & Advisory,Intellectually stimulating strategic problems.
31,No,Digital Transformation,Strategy Principal,MBA,4,18,3,3,3,Divorced,11157,1,Yes,Travel_Rarely,3,25,5,2,5,0,2,1,Management Consulting & Advisory,Intellectually stimulating strategic problems.
49,Yes,Strategy,Engagement Manager,Engineering,3,1,3,1,2,Divorced,10713,2,Yes,Travel_Frequently,3,17,3,0,1,0,0,0,Management Consulting & Advisory,Up-or-out promotion model creates toxic pressure.
35,Yes,Digital Transformation,Strategy Principal,Business Administration,3,1,2,2,2,Married,13853,3,No,Travel_Rarely,3,24,4,11,11,7,0,5,Management Consulting & Advisory,Unrealistic client deadlines with shifting scopes.
